wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;70320;123;31843;70;t0201
dolnoœl¹skie;dzier¿oniowski;66081;44;31169;23;t0202
dolnoœl¹skie;g³ogowski;62154;431;28236;262;t0203
dolnoœl¹skie;górowski;26067;30;11792;0;t0204
dolnoœl¹skie;jaworski;38067;101;17236;72;t0205
dolnoœl¹skie;jeleniogórski;49714;79;23235;27;t0206
dolnoœl¹skie;kamiennogórski;30276;112;14236;38;t0207
dolnoœl¹skie;k³odzki;124423;414;58501;175;t0208
dolnoœl¹skie;legnicki;43058;144;19203;41;t0209
dolnoœl¹skie;lubañski;28974;54;12227;31;t0210
dolnoœl¹skie;lubiñski;121790;191;58333;100;t0211
dolnoœl¹skie;lwówecki;40301;141;18707;98;t0212
dolnoœl¹skie;milicki;33165;89;15577;20;t0213
dolnoœl¹skie;oleœnicki;92741;328;41813;135;t0214
dolnoœl¹skie;o³awski;44322;3;21362;3;t0215
dolnoœl¹skie;polkowicki;40472;77;17668;36;t0216
dolnoœl¹skie;strzeliñski;36153;85;16897;58;t0217
dolnoœl¹skie;œredzki;21357;52;10117;25;t0218
dolnoœl¹skie;œwidnicki;97616;224;44937;121;t0219
dolnoœl¹skie;trzebnicki;57749;36;27679;32;t0220
dolnoœl¹skie;wa³brzyski;30689;44;14566;22;t0221
dolnoœl¹skie;wo³owski;41116;31;18369;0;t0222
dolnoœl¹skie;wroc³awski;100426;159;47846;59;t0223
dolnoœl¹skie;z¹bkowicki;53723;48;25245;29;t0224
dolnoœl¹skie;zgorzelecki;56796;197;25913;53;t0225
dolnoœl¹skie;z³otoryjski;33739;166;15166;79;t0226
dolnoœl¹skie;Jelenia Góra;87178;254;41938;146;t0261
dolnoœl¹skie;Legnica;87017;220;41013;123;t0262
dolnoœl¹skie;Wroc³aw;1027475;1281;484000;616;t0264
dolnoœl¹skie;Wa³brzych;207200;92;96994;65;t0265
kujawsko-pomorskie;aleksandrowski;130761;127;62189;95;t0401
kujawsko-pomorskie;brodnicki;69426;240;32434;188;t0402
kujawsko-pomorskie;bydgoski;75073;108;35421;83;t0403
kujawsko-pomorskie;che³miñski;40317;100;18932;65;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34840;152;16201;123;t0405
kujawsko-pomorskie;grudzi¹dzki;25139;55;11271;15;t0406
kujawsko-pomorskie;inowroc³awski;101975;121;48511;57;t0407
kujawsko-pomorskie;lipnowski;51159;48;23371;30;t0408
kujawsko-pomorskie;mogileñski;30704;96;14391;39;t0409
kujawsko-pomorskie;nakielski;81253;84;36638;26;t0410
kujawsko-pomorskie;radziejowski;43754;130;20395;79;t0411
kujawsko-pomorskie;rypiñski;34131;159;15768;84;t0412
kujawsko-pomorskie;sêpoleñski;47593;85;22033;32;t0413
kujawsko-pomorskie;œwiecki;75096;274;34451;65;t0414
kujawsko-pomorskie;toruñski;70065;312;30707;220;t0415
kujawsko-pomorskie;tucholski;38215;30;17444;18;t0416
kujawsko-pomorskie;w¹brzeski;26726;40;12142;23;t0417
kujawsko-pomorskie;w³oc³awski;63035;152;29921;96;t0418
kujawsko-pomorskie;¿niñski;51559;10;24301;4;t0419
kujawsko-pomorskie;Bydgoszcz;422459;661;198772;334;t0461
kujawsko-pomorskie;Grudzi¹dz;119922;349;55563;209;t0462
kujawsko-pomorskie;Toruñ;186098;364;86514;197;t0463
kujawsko-pomorskie;W³oc³awek;90939;170;41363;85;t0464
lubelskie;bialski;59859;196;27378;122;t0601
lubelskie;bi³gorajski;52417;228;24870;172;t0602
lubelskie;che³mski;35341;34;16667;17;t0603
lubelskie;hrubieszowski;43204;128;19787;78;t0604
lubelskie;janowski;29471;32;13693;19;t0605
lubelskie;krasnostawski;39990;90;18460;53;t0606
lubelskie;kraœnicki;64855;128;30660;54;t0607
lubelskie;lubartowski;53011;94;24849;32;t0608
lubelskie;lubelski;81679;167;37212;74;t0609
lubelskie;³êczyñski;39352;30;18781;22;t0610
lubelskie;³ukowski;53974;94;25265;78;t0611
lubelskie;opolski;43240;105;19826;44;t0612
lubelskie;parczewski;27343;45;12619;21;t0613
lubelskie;pu³awski;95217;164;45344;90;t0614
lubelskie;radzyñski;29720;26;14153;6;t0615
lubelskie;rycki;52211;183;25033;115;t0616
lubelskie;œwidnicki;44290;91;21138;57;t0617
lubelskie;tomaszowski;54029;262;25252;144;t0618
lubelskie;w³odawski;34320;29;16060;20;t0619
lubelskie;zamojski;47280;146;22930;96;t0620
lubelskie;Bia³a Podlaska;67679;208;31924;128;t0661
lubelskie;Che³m;61443;145;28090;75;t0662
lubelskie;Lublin;431753;661;199390;248;t0663
lubelskie;Zamoœæ;86813;201;40811;116;t0664
lubuskie;gorzowski;28427;138;13226;8;t0801
lubuskie;kroœnieñski;49580;18;23707;13;t0802
lubuskie;miêdzyrzecki;65129;74;30443;34;t0803
lubuskie;nowosolski;88396;211;39905;82;t0804
lubuskie;s³ubicki;36862;54;17470;30;t0805
lubuskie;strzelecko-drezdenecki;48669;157;22215;14;t0806
lubuskie;sulêciñski;29278;188;13447;113;t0807
lubuskie;œwiebodziñski;53791;0;24967;0;t0808
lubuskie;zielonogórski;86490;139;40270;73;t0809
lubuskie;¿agañski;65981;188;30579;109;t0810
lubuskie;¿arski;97225;222;46038;85;t0811
lubuskie;wschowski;25469;0;12126;0;t0812
lubuskie;Gorzów Wielkopolski;143870;423;67108;147;t0861
lubuskie;Zielona Góra;147491;214;70364;108;t0862
³ódzkie;be³chatowski;70742;119;32437;74;t1001
³ódzkie;kutnowski;86007;158;41470;111;t1002
³ódzkie;³aski;35152;133;16825;81;t1003
³ódzkie;³êczycki;49747;111;22808;22;t1004
³ódzkie;³owicki;88121;100;41979;57;t1005
³ódzkie;³ódzki wschodni;35763;64;16176;55;t1006
³ódzkie;opoczyñski;57041;146;25740;79;t1007
³ódzkie;pabianicki;104658;362;49178;229;t1008
³ódzkie;pajêczañski;29235;64;13269;31;t1009
³ódzkie;piotrkowski;48129;105;22259;43;t1010
³ódzkie;poddêbicki;36028;0;16994;0;t1011
³ódzkie;radomszczañski;84906;329;39660;194;t1012
³ódzkie;rawski;27587;40;12428;24;t1013
³ódzkie;sieradzki;96185;288;44087;171;t1014
³ódzkie;skierniewicki;23289;47;11107;19;t1015
³ódzkie;tomaszowski;102389;252;48326;131;t1016
³ódzkie;wieluñski;85603;204;40785;125;t1017
³ódzkie;wieruszowski;32048;61;14548;48;t1018
³ódzkie;zduñskowolski;47900;60;22114;24;t1019
³ódzkie;zgierski;125596;298;59047;195;t1020
³ódzkie;brzeziñski;33841;129;16017;84;t1021
³ódzkie;£ódŸ;881830;1247;418059;678;t1061
³ódzkie;Piotrków Trybunalski;77253;155;36377;96;t1062
³ódzkie;Skierniewice;69844;182;33246;93;t1063
ma³opolskie;bocheñski;74866;218;33402;44;t1201
ma³opolskie;brzeski;64093;169;29562;74;t1202
ma³opolskie;chrzanowski;107717;207;49540;117;t1203
ma³opolskie;d¹browski;40483;176;18818;104;t1204
ma³opolskie;gorlicki;82629;197;38980;81;t1205
ma³opolskie;krakowski;152405;371;71137;162;t1206
ma³opolskie;limanowski;84525;305;38684;98;t1207
ma³opolskie;miechowski;59096;109;28250;53;t1208
ma³opolskie;myœlenicki;98011;151;45931;51;t1209
ma³opolskie;nowos¹decki;125295;268;56187;154;t1210
ma³opolskie;nowotarski;125905;500;57290;248;t1211
ma³opolskie;olkuski;106661;251;49498;95;t1212
ma³opolskie;oœwiêcimski;116205;303;54492;171;t1213
ma³opolskie;proszowicki;41884;47;19904;11;t1214
ma³opolskie;suski;66572;128;31446;48;t1215
ma³opolskie;tarnowski;91281;188;42237;133;t1216
ma³opolskie;tatrzañski;34015;95;16160;58;t1217
ma³opolskie;wadowicki;113418;398;50648;246;t1218
ma³opolskie;wielicki;105322;417;47520;226;t1219
ma³opolskie;Kraków;1149723;1446;546000;849;t1261
ma³opolskie;Nowy S¹cz;61567;300;29015;160;t1262
ma³opolskie;Tarnów;107786;349;49631;174;t1263
mazowieckie;bia³obrzeski;34006;134;16080;69;t1401
mazowieckie;ciechanowski;76998;176;36485;86;t1402
mazowieckie;garwoliñski;79227;38;37541;38;t1403
mazowieckie;gostyniñski;27150;54;13117;27;t1404
mazowieckie;grodziski;91886;29;42145;6;t1405
mazowieckie;grójecki;100578;202;47635;119;t1406
mazowieckie;kozienicki;41523;99;19660;54;t1407
mazowieckie;legionowski;72416;68;31648;31;t1408
mazowieckie;lipski;25154;47;11948;5;t1409
mazowieckie;³osicki;17614;46;8423;36;t1410
mazowieckie;makowski;38782;160;18248;114;t1411
mazowieckie;miñski;123358;330;55454;225;t1412
mazowieckie;m³awski;57308;172;27199;89;t1413
mazowieckie;nowodworski;104982;398;49054;273;t1414
mazowieckie;ostro³êcki;47738;124;22292;40;t1415
mazowieckie;ostrowski;48036;428;23146;225;t1416
mazowieckie;otwocki;87399;128;41799;55;t1417
mazowieckie;piaseczyñski;235538;398;110713;172;t1418
mazowieckie;p³ocki;81609;251;38491;165;t1419
mazowieckie;p³oñski;76735;90;35628;72;t1420
mazowieckie;pruszkowski;128974;180;60971;88;t1421
mazowieckie;przasnyski;48297;195;23132;152;t1422
mazowieckie;przysuski;27127;113;12760;55;t1423
mazowieckie;pu³tuski;44440;158;21161;102;t1424
mazowieckie;radomski;59732;162;27756;95;t1425
mazowieckie;siedlecki;29791;94;14260;75;t1426
mazowieckie;sierpecki;42175;87;19887;70;t1427
mazowieckie;sochaczewski;80105;99;37654;21;t1428
mazowieckie;soko³owski;40582;0;19157;0;t1429
mazowieckie;szyd³owiecki;19090;60;8580;39;t1430
mazowieckie;warszawski zachodni;110564;73;52311;42;t1432
mazowieckie;wêgrowski;44214;127;21046;69;t1433
mazowieckie;wo³omiñski;196458;548;89868;272;t1434
mazowieckie;wyszkowski;59836;84;28279;43;t1435
mazowieckie;zwoleñski;26811;70;12734;34;t1436
mazowieckie;¿uromiñski;28114;82;13680;49;t1437
mazowieckie;¿yrardowski;53856;112;25270;51;t1438
mazowieckie;Ostro³êka;68289;43;32770;19;t1461
mazowieckie;P³ock;124961;327;57885;121;t1462
mazowieckie;Radom;225650;404;104180;207;t1463
mazowieckie;Siedlce;113574;205;53507;99;t1464
mazowieckie;Warszawa;2487669;2963;1169502;1510;t1465
opolskie;brzeski;69407;85;32795;72;t1601
opolskie;g³ubczycki;40235;95;19191;56;t1602
opolskie;kêdzierzyñsko-kozielski;78461;204;37260;85;t1603
opolskie;kluczborski;52374;3;24780;0;t1604
opolskie;krapkowicki;93718;110;43057;63;t1605
opolskie;namys³owski;27139;27;12867;1;t1606
opolskie;nyski;91508;141;44024;79;t1607
opolskie;oleski;47333;52;22469;37;t1608
opolskie;opolski;64238;141;30056;82;t1609
