wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;52731;1033;19317;788;t0201
dolnoœl¹skie;dzier¿oniowski;48438;625;18062;391;t0202
dolnoœl¹skie;g³ogowski;43858;496;15256;131;t0203
dolnoœl¹skie;górowski;18559;176;5952;66;t0204
dolnoœl¹skie;jaworski;29910;286;11144;223;t0205
dolnoœl¹skie;jeleniogórski;39080;431;15946;276;t0206
dolnoœl¹skie;kamiennogórski;22177;309;8479;129;t0207
dolnoœl¹skie;k³odzki;91041;1468;35796;811;t0208
dolnoœl¹skie;legnicki;29161;452;9336;337;t0209
dolnoœl¹skie;lubañski;18733;138;6710;103;t0210
dolnoœl¹skie;lubiñski;98865;966;41636;896;t0211
dolnoœl¹skie;lwówecki;27551;308;10030;74;t0212
dolnoœl¹skie;milicki;24463;280;9722;122;t0213
dolnoœl¹skie;oleœnicki;55662;1120;16602;560;t0214
dolnoœl¹skie;o³awski;36546;250;15620;118;t0215
dolnoœl¹skie;polkowicki;27673;883;7694;678;t0216
dolnoœl¹skie;strzeliñski;26398;202;9968;62;t0217
dolnoœl¹skie;œredzki;16536;190;6792;115;t0218
dolnoœl¹skie;œwidnicki;68153;981;23131;661;t0219
dolnoœl¹skie;trzebnicki;43025;531;16794;268;t0220
dolnoœl¹skie;wa³brzyski;25362;304;10802;180;t0221
dolnoœl¹skie;wo³owski;30805;212;11766;172;t0222
dolnoœl¹skie;wroc³awski;74365;710;27779;514;t0223
dolnoœl¹skie;z¹bkowicki;40107;98;15528;35;t0224
dolnoœl¹skie;zgorzelecki;40826;681;16215;488;t0225
dolnoœl¹skie;z³otoryjski;25495;422;9567;335;t0226
dolnoœl¹skie;Jelenia Góra;65018;1285;25379;997;t0261
dolnoœl¹skie;Legnica;66497;985;26144;806;t0262
dolnoœl¹skie;Wroc³aw;781003;9674;303316;7766;t0264
dolnoœl¹skie;Wa³brzych;164858;1596;65762;1194;t0265
kujawsko-pomorskie;aleksandrowski;110159;764;49059;606;t0401
kujawsko-pomorskie;brodnicki;47979;566;17308;327;t0402
kujawsko-pomorskie;bydgoski;53185;455;19395;280;t0403
kujawsko-pomorskie;che³miñski;27265;315;10220;136;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;22918;342;7877;306;t0405
kujawsko-pomorskie;grudzi¹dzki;17072;98;5589;63;t0406
kujawsko-pomorskie;inowroc³awski;79562;895;31845;550;t0407
kujawsko-pomorskie;lipnowski;36717;399;13877;254;t0408
kujawsko-pomorskie;mogileñski;17743;228;5616;87;t0409
kujawsko-pomorskie;nakielski;52411;682;16956;407;t0410
kujawsko-pomorskie;radziejowski;31416;327;10935;264;t0411
kujawsko-pomorskie;rypiñski;23361;400;8226;70;t0412
kujawsko-pomorskie;sêpoleñski;34575;660;12820;554;t0413
kujawsko-pomorskie;œwiecki;52454;493;19770;369;t0414
