wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;24994;1397;2978;109;t00
dolnoœl¹skie;boles³awiecki;25529;802;7337;117;t0201
dolnoœl¹skie;dzier¿oniowski;24597;612;6675;204;t0202
dolnoœl¹skie;g³ogowski;22008;872;5317;131;t0203
dolnoœl¹skie;górowski;8339;230;2203;40;t0204
dolnoœl¹skie;jaworski;14878;1017;3770;154;t0205
dolnoœl¹skie;jeleniogórski;21275;595;5912;343;t0206
dolnoœl¹skie;kamiennogórski;10395;406;2627;45;t0207
dolnoœl¹skie;k³odzki;53448;1311;16718;549;t0208
dolnoœl¹skie;legnicki;11997;552;2611;127;t0209
dolnoœl¹skie;lubañski;10039;208;3098;80;t0210
dolnoœl¹skie;lubiñski;50629;1197;12387;359;t0211
dolnoœl¹skie;lwówecki;13543;458;3389;221;t0212
dolnoœl¹skie;milicki;12672;476;3354;49;t0213
dolnoœl¹skie;oleœnicki;21819;808;5228;382;t0214
dolnoœl¹skie;o³awski;22402;675;6935;366;t0215
dolnoœl¹skie;polkowicki;8110;253;1678;41;t0216
dolnoœl¹skie;strzeliñski;14055;451;3802;74;t0217
dolnoœl¹skie;œredzki;9467;277;2845;122;t0218
dolnoœl¹skie;œwidnicki;33458;901;9888;349;t0219
dolnoœl¹skie;trzebnicki;24703;820;7328;492;t0220
dolnoœl¹skie;wa³brzyski;14383;146;3853;79;t0221
dolnoœl¹skie;wo³owski;14775;648;4293;238;t0222
dolnoœl¹skie;wroc³awski;35722;1030;8196;423;t0223
dolnoœl¹skie;z¹bkowicki;21679;544;6458;226;t0224
dolnoœl¹skie;zgorzelecki;22555;652;6697;269;t0225
dolnoœl¹skie;z³otoryjski;12698;317;3002;116;t0226
dolnoœl¹skie;Jelenia Góra;32123;917;7951;414;t0261
dolnoœl¹skie;Legnica;31121;1210;6971;317;t0262
dolnoœl¹skie;Wroc³aw;379316;10961;88659;2511;t0264
dolnoœl¹skie;Wa³brzych;105172;1557;29362;790;t0265
kujawsko-pomorskie;aleksandrowski;66497;1438;19568;431;t0401
kujawsko-pomorskie;brodnicki;23172;1066;5773;275;t0402
kujawsko-pomorskie;bydgoski;24351;986;5260;277;t0403
kujawsko-pomorskie;che³miñski;13723;425;3351;119;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;9559;324;2735;61;t0405
kujawsko-pomorskie;grudzi¹dzki;6771;294;1691;46;t0406
kujawsko-pomorskie;inowroc³awski;41131;1208;9748;359;t0407
kujawsko-pomorskie;lipnowski;17340;768;4495;197;t0408
kujawsko-pomorskie;mogileñski;9135;326;2265;82;t0409
kujawsko-pomorskie;nakielski;14375;746;2999;142;t0410
kujawsko-pomorskie;radziejowski;13289;520;3379;242;t0411
kujawsko-pomorskie;rypiñski;11727;393;3316;206;t0412
kujawsko-pomorskie;sêpoleñski;16535;588;4527;179;t0413
