data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2173;0
2020-12-28;4377;0
2020-12-29;10007;0
2020-12-30;20326;1
2020-12-31;10578;0
2021-01-01;1350;3
2021-01-02;2239;0
2021-01-03;648;0
2021-01-04;40549;1
2021-01-05;55207;2
2021-01-06;18729;0
2021-01-07;30347;0
2021-01-08;11813;1
2021-01-09;2264;0
2021-01-10;994;2
2021-01-11;47522;3
2021-01-12;63296;0
2021-01-13;54998;1
2021-01-14;46408;1
2021-01-15;26168;0
2021-01-16;20913;17
2021-01-17;12058;430
2021-01-18;28230;2927
2021-01-19;49395;8098
2021-01-20;50993;14425
2021-01-21;52934;14727
2021-01-22;38148;5242
2021-01-23;16677;1360
2021-01-24;5311;556
2021-01-25;72975;29416
2021-01-26;132409;48156
2021-01-27;104068;26476
2021-01-28;89179;29355
2021-01-29;43649;16096
2021-01-30;16174;3115
2021-01-31;8653;1387
2021-02-01;56989;33246
2021-02-02;114448;57196
2021-02-03;121591;55824
2021-02-04;107048;51405
2021-02-05;51857;29488
2021-02-06;24562;15635
2021-02-07;16320;10112
2021-02-08;33075;11728
2021-02-09;89802;20146
2021-02-10;112970;44628
2021-02-11;111449;58633
2021-02-12;75576;43543
2021-02-13;35453;15094
2021-02-14;14679;4843
2021-02-15;36228;11695
2021-02-16;71563;33687
2021-02-17;153913;84783
2021-02-18;173851;94104
2021-02-19;103104;50195
2021-02-20;36010;7696
2021-02-21;16038;3605
2021-02-22;43310;4116
2021-02-23;71780;20423
2021-02-24;160794;76940
2021-02-25;174834;90560
2021-02-26;103573;45583
2021-02-27;44665;11795
2021-02-28;17845;5641
2021-03-01;46163;5401
2021-03-02;82316;21663
2021-03-03;156782;67941
2021-03-04;173903;85817
2021-03-05;108664;44589
2021-03-06;49672;12045
2021-03-07;17955;5378
2021-03-08;34584;3675
2021-03-09;63894;8469
2021-03-10;143171;42946
2021-03-11;162704;68284
2021-03-12;94954;39467
2021-03-13;29792;6723
2021-03-14;11854;3031
2021-03-15;25784;3560
2021-03-16;47775;10715
2021-03-17;133892;43842
2021-03-18;155076;66451
2021-03-19;89243;38823
2021-03-20;29726;10257
2021-03-21;10643;3067
2021-03-22;51905;3976
2021-03-23;117866;19880
2021-03-24;191936;50060
2021-03-25;216204;71673
2021-03-26;161919;40610
2021-03-27;92008;15006
2021-03-28;35651;6907
2021-03-29;80089;9886
2021-03-30;117524;16102
2021-03-31;190648;20653
2021-04-01;204735;19462
2021-04-02;152678;11290
2021-04-03;36226;2754
2021-04-04;3314;341
2021-04-05;3863;526
2021-04-06;125790;8115
2021-04-07;219853;7341
2021-04-08;258170;5819
2021-04-09;220199;4700
2021-04-10;154167;4165
2021-04-11;44545;789
2021-04-12;106107;7019
2021-04-13;186596;23272
2021-04-14;254297;53835
2021-04-15;267810;59194
2021-04-16;201172;28298
2021-04-17;140654;11949
2021-04-18;39720;4029
2021-04-19;109337;13125
2021-04-20;202794;34288
2021-04-21;282644;74435
2021-04-22;305950;79332
2021-04-23;259966;46785
2021-04-24;205974;24512
2021-04-25;55925;9277
2021-04-26;139479;30795
2021-04-27;253718;58715
2021-04-28;344907;99308
2021-04-29;387606;108880
2021-04-30;357614;74888
2021-05-01;121740;15592
2021-05-02;59334;10156
2021-05-03;47093;5521
2021-05-04;234191;63144
2021-05-05;398178;122540
2021-05-06;423340;141717
2021-05-07;378382;124581
2021-05-08;257568;63500
2021-05-09;82309;14875
2021-05-10;187174;52468
2021-05-11;320048;109931
2021-05-12;433166;181034
2021-05-13;440065;193708
2021-05-14;372157;152417
2021-05-15;276803;110679
2021-05-16;89962;29687
2021-05-17;148558;50191
2021-05-18;330022;125761
2021-05-19;444575;185810
2021-05-20;443693;201147
2021-05-21;355122;155141
2021-05-22;240498;110995
2021-05-23;67669;35435
2021-05-24;134818;76828
2021-05-25;305014;158413
2021-05-26;395416;211706
2021-05-27;385314;231843
2021-05-28;347790;201914
2021-05-29;277522;151524
2021-05-30;91641;44106
2021-05-31;167128;98342
2021-06-01;462122;269069
2021-06-02;644907;398010
2021-06-03;139193;63968
2021-06-04;421303;252551
2021-06-05;268139;119586
2021-06-06;95729;40104
2021-06-07;198562;125836
2021-06-08;391973;238905
2021-06-09;492629;297089
2021-06-10;470071;291156
2021-06-11;409073;257997
2021-06-12;308255;177876
2021-06-13;96862;56101
