data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10021;0;10021;0;0
2020-12-30;20313;0;20313;0;0
2020-12-31;10605;0;10604;1;0
2021-01-01;1351;2;1349;0;0
2021-01-02;2260;0;2260;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40601;2;40599;0;0
2021-01-05;55320;1;55319;0;0
2021-01-06;18754;0;18753;1;0
2021-01-07;30365;0;30365;0;0
2021-01-08;11826;0;11826;0;0
2021-01-09;2264;0;2264;0;0
2021-01-10;996;2;993;1;0
2021-01-11;47623;2;47621;0;0
2021-01-12;63406;0;63406;0;0
2021-01-13;55151;1;55150;0;0
2021-01-14;46572;3;46569;0;0
2021-01-15;26250;1;26249;0;0
2021-01-16;20992;17;20975;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28335;2952;25381;2;0
2021-01-19;49428;8130;41298;0;0
2021-01-20;51246;14493;36752;1;0
2021-01-21;53017;14807;38210;0;0
2021-01-22;38209;5268;32941;0;0
2021-01-23;16873;1361;15512;0;0
2021-01-24;5365;557;4808;0;0
2021-01-25;73310;29577;43733;0;0
2021-01-26;132982;48424;84557;1;0
2021-01-27;104822;26626;78196;0;0
2021-01-28;89576;29532;60044;0;0
2021-01-29;43752;16143;27609;0;0
2021-01-30;16269;3128;13141;0;0
2021-01-31;8692;1397;7295;0;0
2021-02-01;57162;33396;23766;0;0
2021-02-02;114757;57544;57213;0;0
2021-02-03;121900;56137;65763;0;0
2021-02-04;107369;51710;55659;0;0
2021-02-05;52115;29709;22406;0;0
2021-02-06;24705;15749;8956;0;0
2021-02-07;16398;10194;6204;0;0
2021-02-08;33134;11781;21353;0;0
2021-02-09;89834;20284;69549;1;0
2021-02-10;113454;45139;68315;0;0
2021-02-11;111948;59121;52826;1;0
2021-02-12;75902;43835;32067;0;0
2021-02-13;35677;15306;20371;0;0
2021-02-14;14732;4885;9847;0;0
2021-02-15;36355;11809;24546;0;0
2021-02-16;71892;34043;37849;0;0
2021-02-17;155272;86048;69222;2;0
2021-02-18;174979;95190;79789;0;0
2021-02-19;103344;50481;52863;0;0
2021-02-20;36022;7741;28281;0;0
2021-02-21;16066;3638;12428;0;0
2021-02-22;43432;4167;39265;0;0
2021-02-23;71955;20625;51330;0;0
2021-02-24;161056;77261;83795;0;0
2021-02-25;175164;90912;84252;0;0
2021-02-26;103773;45800;57973;0;0
2021-02-27;44808;11954;32854;0;0
2021-02-28;18070;5852;12218;0;0
2021-03-01;46149;5436;40713;0;0
2021-03-02;82529;21861;60668;0;0
2021-03-03;156930;68217;88710;3;0
2021-03-04;174135;86107;88028;0;0
2021-03-05;108825;44802;64022;1;0
2021-03-06;49848;12111;37737;0;0
2021-03-07;18023;5404;12619;0;0
2021-03-08;34551;3693;30858;0;0
2021-03-09;63898;8448;55450;0;0
2021-03-10;143447;43158;100289;0;0
2021-03-11;162980;68539;94440;1;0
2021-03-12;95169;39687;55482;0;0
2021-03-13;29990;6748;23242;0;0
2021-03-14;11892;3044;8848;0;0
2021-03-15;25808;3563;22245;0;0
2021-03-16;47906;10758;37148;0;0
2021-03-17;134041;44004;90037;0;0
2021-03-18;155427;66837;88590;0;0
2021-03-19;89516;39084;50431;1;0
2021-03-20;29803;10319;19484;0;0
2021-03-21;10653;3084;7569;0;0
2021-03-22;51924;3988;47935;1;0
2021-03-23;118022;20042;97980;0;0
2021-03-24;192104;50293;141811;0;0
2021-03-25;216601;72002;144599;0;0
2021-03-26;162348;40833;121515;0;0
2021-03-27;92159;15058;77101;0;0
2021-03-28;35740;6943;28797;0;0
2021-03-29;80110;9905;70205;0;0
2021-03-30;117595;16149;101446;0;0
2021-03-31;190837;20816;170021;0;0
2021-04-01;205349;19607;185742;0;0
2021-04-02;153099;11340;141759;0;0
2021-04-03;36417;2781;33636;0;0
2021-04-04;3360;370;2990;0;0
2021-04-05;3899;531;3368;0;0
2021-04-06;126175;8177;117998;0;0
2021-04-07;220644;7419;213225;0;0
2021-04-08;258341;5873;252468;0;0
2021-04-09;220647;4728;215919;0;0
2021-04-10;154489;4218;150271;0;0
2021-04-11;44746;793;43953;0;0
2021-04-12;106458;7053;99405;0;0
2021-04-13;186801;23438;163363;0;0
2021-04-14;254851;54027;200824;0;0
2021-04-15;268041;59455;208586;0;0
2021-04-16;201304;28362;172942;0;0
2021-04-17;140628;11998;128630;0;0
2021-04-18;39805;4055;35750;0;0
2021-04-19;109389;13121;96268;0;0
2021-04-20;203088;34384;168704;0;0
2021-04-21;283204;74726;208478;0;0
2021-04-22;306520;79670;226850;0;0
2021-04-23;260091;46972;213119;0;0
2021-04-24;205985;24558;181427;0;0
2021-04-25;56054;9304;46750;0;0
2021-04-26;139754;30966;108788;0;0
2021-04-27;254056;58905;195150;1;0
2021-04-28;345503;99742;245760;1;0
2021-04-29;388319;109294;279025;0;0
2021-04-30;357955;75299;282655;1;0
2021-05-01;121849;15615;106233;1;0
2021-05-02;59438;10220;49218;0;0
2021-05-03;47093;5565;41528;0;0
2021-05-04;234608;63392;171216;0;0
2021-05-05;399403;123090;276313;0;0
2021-05-06;424460;142211;282249;0;0
2021-05-07;379551;125116;254435;0;0
2021-05-08;258663;63775;194888;0;0
2021-05-09;82517;14889;67608;20;0
2021-05-10;188738;52688;136050;0;0
2021-05-11;321376;110063;211312;1;0
2021-05-12;434717;181427;253290;0;0
2021-05-13;442011;194191;247820;0;0
2021-05-14;373968;152736;221232;0;0
2021-05-15;278136;110959;167177;0;0
2021-05-16;90340;29729;60611;0;0
2021-05-17;149230;50356;98874;0;0
2021-05-18;331625;126114;205510;1;0
2021-05-19;446402;186380;260022;0;0
2021-05-20;445793;201614;244179;0;0
2021-05-21;357159;155732;201427;0;0
2021-05-22;241340;111340;130000;0;0
2021-05-23;68153;35702;32451;0;0
2021-05-24;135691;77046;58645;0;0
2021-05-25;306355;158603;147752;0;0
2021-05-26;397680;212713;184966;1;0
2021-05-27;387506;232717;154789;0;0
2021-05-28;350036;202826;147209;1;0
2021-05-29;278667;152155;126512;0;0
2021-05-30;91867;44249;47618;0;0
2021-05-31;167770;98764;69006;0;0
2021-06-01;467514;271125;196388;1;0
2021-06-02;653275;402314;250961;0;0
2021-06-03;141234;64795;76439;0;0
2021-06-04;431709;257699;174010;0;0
2021-06-05;272071;120683;151388;0;0
2021-06-06;99135;41061;58074;0;0
2021-06-07;203593;128055;75538;0;0
2021-06-08;401651;243495;158156;0;0
2021-06-09;508272;303831;204441;0;0
2021-06-10;485833;298736;187096;1;0
2021-06-11;426134;267078;159056;0;0
2021-06-12;319063;182583;136480;0;0
2021-06-13;102768;58930;43838;0;0
2021-06-14;214415;168804;45611;0;0
2021-06-15;375816;265036;110780;0;0
2021-06-16;434540;281297;153243;0;0
2021-06-17;403324;273100;130224;0;0
2021-06-18;326777;221200;105577;0;0
2021-06-19;220853;136053;84800;0;0
2021-06-20;66594;43848;22746;0;0
2021-06-21;169076;137825;31251;0;0
2021-06-22;342378;262953;79425;0;0
2021-06-23;401305;292275;109030;0;0
2021-06-24;381790;283658;98132;0;0
2021-06-25;310424;234278;76146;0;0
2021-06-26;203544;134589;68955;0;0
2021-06-27;61040;42251;18789;0;0
2021-06-28;146659;115332;31327;0;0
2021-06-29;289070;218169;70901;0;0
2021-06-30;357928;255342;102586;0;0
2021-07-01;300263;220657;79606;0;0
2021-07-02;244227;175720;68507;0;0
2021-07-03;172831;119493;53338;0;0
2021-07-04;50641;34065;16576;0;0
2021-07-05;118981;86829;32152;0;0
2021-07-06;251608;207959;43649;0;0
2021-07-07;342135;283815;58320;0;0
2021-07-08;264395;203394;61000;1;0
2021-07-09;256654;197785;58869;0;0
2021-07-10;210082;167793;42289;0;0
2021-07-11;63092;48756;14336;0;0
2021-07-12;115479;82595;32884;0;0
2021-07-13;217040;173049;43991;0;0
2021-07-14;287043;227437;59606;0;0
2021-07-15;257833;195529;62304;0;0
2021-07-16;210131;150866;59264;1;0
2021-07-17;158000;114235;43765;0;0
2021-07-18;41852;25885;15967;0;0
2021-07-19;84156;51009;33147;0;0
