data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2178;0
2020-12-28;4395;0
2020-12-29;10100;0
2020-12-30;20452;1
2020-12-31;10631;0
2021-01-01;1345;2
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40773;1
2021-01-05;55514;2
2021-01-06;18796;0
2021-01-07;30449;0
2021-01-08;11850;0
2021-01-09;2256;0
2021-01-10;996;0
2021-01-11;47703;3
2021-01-12;63556;0
2021-01-13;55157;0
2021-01-14;46664;1
2021-01-15;26302;0
2021-01-16;21044;18
2021-01-17;12098;419
2021-01-18;28490;2939
2021-01-19;49557;8163
2021-01-20;51259;14431
2021-01-21;53288;14853
2021-01-22;38324;5264
2021-01-23;16733;1358
2021-01-24;5329;557
2021-01-25;73693;29602
2021-01-26;133076;48365
2021-01-27;104478;26594
2021-01-28;89561;29479
2021-01-29;43944;16158
2021-01-30;16291;3112
2021-01-31;8690;1387
2021-02-01;57212;33314
2021-02-02;115400;57663
2021-02-03;122231;55903
2021-02-04;107556;51577
2021-02-05;52074;29564
2021-02-06;24710;15712
2021-02-07;16489;10168
2021-02-08;33216;11765
2021-02-09;90342;20431
2021-02-10;113662;44769
2021-02-11;112293;58989
2021-02-12;75947;43606
2021-02-13;35659;15157
2021-02-14;14722;4864
2021-02-15;36434;11772
2021-02-16;72123;33830
2021-02-17;155873;84963
2021-02-18;175261;94151
2021-02-19;103023;50139
2021-02-20;35739;7682
2021-02-21;15957;3613
2021-02-22;43245;4104
2021-02-23;71555;20420
2021-02-24;160535;76836
2021-02-25;174717;90504
2021-02-26;103435;45400
2021-02-27;44666;11759
2021-02-28;17809;5622
2021-03-01;46020;5405
2021-03-02;81975;21638
2021-03-03;156407;67780
2021-03-04;173425;85706
2021-03-05;108352;44602
2021-03-06;49361;12013
2021-03-07;17899;5348
2021-03-08;34393;3647
2021-03-09;63621;8397
2021-03-10;142476;42892
2021-03-11;161874;68148
2021-03-12;94504;39420
2021-03-13;29559;6721
2021-03-14;11784;3031
2021-03-15;25393;3576
2021-03-16;47552;10669
2021-03-17;133374;43739
2021-03-18;154586;66534
2021-03-19;88898;38739
2021-03-20;29518;10124
2021-03-21;10585;3054
2021-03-22;51441;3970
2021-03-23;117206;19772
2021-03-24;189654;49884
2021-03-25;213968;71387
2021-03-26;160494;40367
2021-03-27;90985;14842
2021-03-28;34961;6763
2021-03-29;79382;9763
2021-03-30;116552;16030
2021-03-31;188677;20538
2021-04-01;200154;18983
2021-04-02;147298;10883
2021-04-03;33460;2706
2021-04-04;3128;337
2021-04-05;3781;522
2021-04-06;118478;7791
