wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;8;0;2;0;t00
dolnoœl¹skie;boles³awiecki;80944;119;34667;15;t0201
dolnoœl¹skie;dzier¿oniowski;77356;134;34063;0;t0202
dolnoœl¹skie;g³ogowski;73787;260;31341;3;t0203
dolnoœl¹skie;górowski;28927;78;12597;0;t0204
dolnoœl¹skie;jaworski;43252;18;18449;2;t0205
dolnoœl¹skie;jeleniogórski;56477;165;24634;1;t0206
dolnoœl¹skie;kamiennogórski;35952;143;15794;3;t0207
dolnoœl¹skie;k³odzki;144362;213;63039;6;t0208
dolnoœl¹skie;legnicki;47636;12;20329;0;t0209
dolnoœl¹skie;lubañski;33911;89;13384;1;t0210
dolnoœl¹skie;lubiñski;137308;340;61867;7;t0211
dolnoœl¹skie;lwówecki;46225;30;20386;0;t0212
dolnoœl¹skie;milicki;37887;48;17034;0;t0213
dolnoœl¹skie;oleœnicki;113114;393;48414;9;t0214
dolnoœl¹skie;o³awski;49061;113;21911;0;t0215
dolnoœl¹skie;polkowicki;45224;105;19114;13;t0216
dolnoœl¹skie;strzeliñski;40925;17;18219;0;t0217
dolnoœl¹skie;œredzki;25115;66;11065;0;t0218
dolnoœl¹skie;œwidnicki;116267;158;49747;3;t0219
dolnoœl¹skie;trzebnicki;65881;0;30145;0;t0220
dolnoœl¹skie;wa³brzyski;35455;0;15883;0;t0221
dolnoœl¹skie;wo³owski;46935;10;19773;0;t0222
dolnoœl¹skie;wroc³awski;113441;320;51217;7;t0223
dolnoœl¹skie;z¹bkowicki;62375;102;27156;3;t0224
dolnoœl¹skie;zgorzelecki;66781;31;28505;1;t0225
dolnoœl¹skie;z³otoryjski;38664;56;16433;1;t0226
dolnoœl¹skie;Jelenia Góra;101175;352;45307;5;t0261
dolnoœl¹skie;Legnica;101230;302;44464;11;t0262
dolnoœl¹skie;Wroc³aw;1161337;2560;511931;101;t0264
dolnoœl¹skie;Wa³brzych;229267;593;101445;22;t0265
kujawsko-pomorskie;aleksandrowski;140143;75;64425;0;t0401
kujawsko-pomorskie;brodnicki;80278;233;35902;4;t0402
kujawsko-pomorskie;bydgoski;84399;60;38256;1;t0403
kujawsko-pomorskie;che³miñski;46417;29;20627;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38918;65;17540;2;t0405
kujawsko-pomorskie;grudzi¹dzki;28714;19;12676;3;t0406
kujawsko-pomorskie;inowroc³awski;115357;310;51790;12;t0407
kujawsko-pomorskie;lipnowski;58812;1;26061;0;t0408
kujawsko-pomorskie;mogileñski;37281;38;16505;1;t0409
