data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2157;0
2020-12-28;4346;0
2020-12-29;9991;0
2020-12-30;20261;0
2020-12-31;10579;0
2021-01-01;1346;2
2021-01-02;2256;0
2021-01-03;641;0
2021-01-04;40448;1
2021-01-05;55149;1
2021-01-06;18693;0
2021-01-07;30280;0
2021-01-08;11787;0
2021-01-09;2254;0
2021-01-10;990;2
2021-01-11;47493;3
2021-01-12;63248;0
2021-01-13;55009;1
2021-01-14;46458;2
2021-01-15;26178;1
2021-01-16;20945;17
2021-01-17;12058;435
2021-01-18;28282;2944
2021-01-19;49346;8121
2021-01-20;51158;14477
2021-01-21;52910;14790
2021-01-22;38184;5264
2021-01-23;16850;1362
2021-01-24;5351;557
2021-01-25;73176;29542
2021-01-26;132653;48389
2021-01-27;104574;26580
2021-01-28;89408;29505
2021-01-29;43683;16131
2021-01-30;16244;3123
2021-01-31;8678;1391
2021-02-01;57085;33370
2021-02-02;114569;57486
2021-02-03;121641;56073
2021-02-04;107175;51656
2021-02-05;52041;29670
2021-02-06;24647;15724
2021-02-07;16386;10185
2021-02-08;33055;11761
2021-02-09;89680;20239
2021-02-10;113276;45095
2021-02-11;111597;58902
2021-02-12;75785;43775
2021-02-13;35622;15265
2021-02-14;14713;4880
2021-02-15;36323;11790
2021-02-16;71765;33939
2021-02-17;154890;85798
2021-02-18;174558;94932
2021-02-19;103240;50411
2021-02-20;36025;7732
2021-02-21;16051;3620
2021-02-22;43433;4142
2021-02-23;71891;20582
2021-02-24;160859;77175
2021-02-25;174924;90815
2021-02-26;103673;45736
2021-02-27;44812;11936
2021-02-28;18061;5836
2021-03-01;46156;5427
2021-03-02;82479;21830
2021-03-03;156727;68114
2021-03-04;173944;86013
2021-03-05;108730;44751
2021-03-06;49842;12095
2021-03-07;17992;5394
2021-03-08;34586;3687
2021-03-09;63887;8439
2021-03-10;143357;43106
2021-03-11;162884;68456
2021-03-12;95129;39631
2021-03-13;29977;6744
2021-03-14;11876;3043
2021-03-15;25806;3560
2021-03-16;47901;10738
2021-03-17;134043;43945
2021-03-18;155405;66760
2021-03-19;89500;39008
2021-03-20;29790;10298
2021-03-21;10659;3082
2021-03-22;51962;3982
2021-03-23;118099;19985
2021-03-24;192220;50237
2021-03-25;216692;71899
2021-03-26;162407;40758
2021-03-27;92246;15046
2021-03-28;35752;6933
2021-03-29;80166;9884
2021-03-30;117708;16122
2021-03-31;191081;20777
2021-04-01;205462;19538
2021-04-02;153248;11316
2021-04-03;36407;2762
2021-04-04;3342;352
2021-04-05;3887;528
2021-04-06;126258;8155
2021-04-07;220802;7382
2021-04-08;258697;5857
2021-04-09;220798;4709
2021-04-10;154640;4191
2021-04-11;44779;786
2021-04-12;106534;7033
2021-04-13;187014;23398
2021-04-14;254984;53946
2021-04-15;268176;59361
2021-04-16;201481;28312
2021-04-17;140849;11974
2021-04-18;39813;4037
2021-04-19;109536;13087
2021-04-20;203269;34318
2021-04-21;283321;74604
2021-04-22;306636;79539
2021-04-23;260282;46850
