data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2175;0
2020-12-28;4385;0
2020-12-29;10016;0
2020-12-30;20344;1
2020-12-31;10592;0
2021-01-01;1353;3
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40612;1
2021-01-05;55354;2
2021-01-06;18755;0
2021-01-07;30381;0
2021-01-08;11823;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47616;3
2021-01-12;63399;0
2021-01-13;55132;1
2021-01-14;46554;1
2021-01-15;26222;0
2021-01-16;20953;17
2021-01-17;12089;433
2021-01-18;28348;2935
2021-01-19;49488;8106
2021-01-20;51125;14444
2021-01-21;53037;14745
2021-01-22;38222;5253
2021-01-23;16832;1360
2021-01-24;5362;556
2021-01-25;73142;29463
2021-01-26;132722;48264
2021-01-27;104530;26537
2021-01-28;89488;29428
2021-01-29;43714;16113
2021-01-30;16277;3118
2021-01-31;8688;1388
2021-02-01;57110;33324
2021-02-02;114688;57371
2021-02-03;121866;55972
2021-02-04;107324;51558
2021-02-05;51979;29570
2021-02-06;24635;15683
2021-02-07;16383;10172
2021-02-08;33102;11740
2021-02-09;89895;20163
2021-02-10;113261;44805
2021-02-11;111667;58766
2021-02-12;75749;43660
2021-02-13;35618;15239
2021-02-14;14708;4863
2021-02-15;36280;11713
2021-02-16;71682;33759
2021-02-17;154440;85172
2021-02-18;174268;94417
2021-02-19;103261;50281
2021-02-20;36034;7704
2021-02-21;16046;3609
2021-02-22;43355;4119
2021-02-23;71879;20449
2021-02-24;160921;77006
2021-02-25;174989;90646
2021-02-26;103721;45652
2021-02-27;44812;11910
2021-02-28;18029;5822
2021-03-01;46188;5409
2021-03-02;82396;21718
2021-03-03;156872;67987
2021-03-04;174039;85901
2021-03-05;108801;44660
2021-03-06;49842;12076
2021-03-07;17992;5388
2021-03-08;34610;3681
2021-03-09;63928;8422
2021-03-10;143451;43016
2021-03-11;162856;68346
2021-03-12;95080;39528
2021-03-13;29993;6737
2021-03-14;11877;3039
2021-03-15;25807;3559
2021-03-16;47891;10723
2021-03-17;134021;43867
2021-03-18;155206;66501
2021-03-19;89394;38899
2021-03-20;29766;10277
2021-03-21;10657;3077
2021-03-22;51946;3972
2021-03-23;117954;19920
2021-03-24;192092;50088
2021-03-25;216430;71708
2021-03-26;162236;40668
2021-03-27;92110;15013
2021-03-28;35745;6928
2021-03-29;80140;9876
2021-03-30;117603;16082
2021-03-31;190922;20678
2021-04-01;205262;19472
2021-04-02;153003;11284
2021-04-03;36373;2755
2021-04-04;3335;352
2021-04-05;3879;527
2021-04-06;126117;8123
2021-04-07;220551;7350
2021-04-08;258613;5841
2021-04-09;220591;4701
2021-04-10;154541;4172
2021-04-11;44666;786
2021-04-12;106395;7017
2021-04-13;186863;23344
2021-04-14;254644;53852
2021-04-15;268025;59232
2021-04-16;201398;28303
2021-04-17;140833;11957
2021-04-18;39748;4024
2021-04-19;109477;13040
2021-04-20;203041;34279
2021-04-21;283090;74468
2021-04-22;306416;79412
2021-04-23;260177;46780
2021-04-24;206106;24502
2021-04-25;55987;9277
2021-04-26;139697;30835
2021-04-27;253970;58721
2021-04-28;345243;99366
2021-04-29;388033;108923
2021-04-30;357975;75008
2021-05-01;121968;15581
2021-05-02;59475;10174
2021-05-03;47164;5539
2021-05-04;234607;63221
2021-05-05;398987;122637
2021-05-06;424258;141833
2021-05-07;379240;124683
2021-05-08;258431;63590
2021-05-09;82450;14880
2021-05-10;188494;52529
2021-05-11;321177;109766
2021-05-12;434398;180978
2021-05-13;441660;193701
2021-05-14;373455;152268
2021-05-15;277786;110538
2021-05-16;90289;29635
2021-05-17;149112;50196
2021-05-18;331254;125805
2021-05-19;445948;185803
2021-05-20;445240;201080
2021-05-21;356748;155153
2021-05-22;241098;111028
2021-05-23;68069;35598
2021-05-24;135496;76859
2021-05-25;305971;158168
2021-05-26;397090;212049
2021-05-27;386959;232133
2021-05-28;349638;202304
2021-05-29;278420;151811
2021-05-30;91856;44159
2021-05-31;167634;98540
2021-06-01;466617;270268
2021-06-02;651822;401013
2021-06-03;140754;64575
2021-06-04;430713;256894
2021-06-05;271841;120465
2021-06-06;99080;41014
2021-06-07;203057;127565
2021-06-08;400924;242909
2021-06-09;507198;302896
2021-06-10;484726;297792
2021-06-11;425395;266458
2021-06-12;318633;182240
2021-06-13;102671;58829
2021-06-14;213898;168351
2021-06-15;375010;264371
2021-06-16;433777;280629
2021-06-17;402537;272491
2021-06-18;325916;220598
2021-06-19;220495;135803
2021-06-20;66471;43760
2021-06-21;168642;137530
2021-06-22;341528;262275
2021-06-23;400511;291635
2021-06-24;380988;283076
2021-06-25;309730;233818
2021-06-26;203082;134387
2021-06-27;61020;42204
2021-06-28;146150;114921
2021-06-29;288426;217713
2021-06-30;357051;254758
2021-07-01;298621;219746
2021-07-02;242867;175063
2021-07-03;172323;119347
2021-07-04;50550;34057
2021-07-05;118337;86483
2021-07-06;250635;207547
2021-07-07;340632;283140
2021-07-08;263236;202916
2021-07-09;255413;197273
2021-07-10;209605;167726
2021-07-11;63024;48790
2021-07-12;114630;82231
2021-07-13;216108;172677
2021-07-14;286044;227052
2021-07-15;256471;194598
2021-07-16;208446;149888
2021-07-17;157073;113551
2021-07-18;41723;25806
2021-07-19;82815;50174
2021-07-20;163114;117675
2021-07-21;208364;155405
2021-07-22;177159;124773
2021-07-23;152439;100102
2021-07-24;95288;60233
2021-07-25;27724;13628
