wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;66776;405;30090;325;t0201
dolnoœl¹skie;dzier¿oniowski;62471;525;28894;429;t0202
dolnoœl¹skie;g³ogowski;58030;559;26051;488;t0203
dolnoœl¹skie;górowski;24680;24;11077;24;t0204
dolnoœl¹skie;jaworski;36304;56;16269;39;t0205
dolnoœl¹skie;jeleniogórski;47589;86;22126;73;t0206
dolnoœl¹skie;kamiennogórski;28179;123;13003;57;t0207
dolnoœl¹skie;k³odzki;117148;697;54414;491;t0208
dolnoœl¹skie;legnicki;40688;214;18032;162;t0209
dolnoœl¹skie;lubañski;26767;288;11035;221;t0210
dolnoœl¹skie;lubiñski;117176;448;56005;246;t0211
dolnoœl¹skie;lwówecki;37568;292;17181;147;t0212
dolnoœl¹skie;milicki;31209;311;14500;247;t0213
dolnoœl¹skie;oleœnicki;83868;444;37204;311;t0214
dolnoœl¹skie;o³awski;42922;186;20452;125;t0215
dolnoœl¹skie;polkowicki;38497;254;16625;187;t0216
dolnoœl¹skie;strzeliñski;34435;177;15975;170;t0217
dolnoœl¹skie;œredzki;20241;96;9500;67;t0218
dolnoœl¹skie;œwidnicki;91770;733;41892;617;t0219
dolnoœl¹skie;trzebnicki;54612;401;25590;327;t0220
dolnoœl¹skie;wa³brzyski;29730;98;13978;77;t0221
dolnoœl¹skie;wo³owski;38985;131;17363;61;t0222
dolnoœl¹skie;wroc³awski;95911;321;45100;236;t0223
dolnoœl¹skie;z¹bkowicki;50948;277;23886;128;t0224
dolnoœl¹skie;zgorzelecki;52748;364;24014;127;t0225
dolnoœl¹skie;z³otoryjski;31724;165;13985;62;t0226
dolnoœl¹skie;Jelenia Góra;82473;560;39188;440;t0261
dolnoœl¹skie;Legnica;82771;552;38808;298;t0262
dolnoœl¹skie;Wroc³aw;989181;2811;462746;1953;t0264
dolnoœl¹skie;Wa³brzych;199544;636;92635;485;t0265
kujawsko-pomorskie;aleksandrowski;127057;204;60401;133;t0401
kujawsko-pomorskie;brodnicki;64587;698;29583;481;t0402
kujawsko-pomorskie;bydgoski;70881;555;32533;380;t0403
kujawsko-pomorskie;che³miñski;37703;236;17396;167;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;32127;111;14283;81;t0405
kujawsko-pomorskie;grudzi¹dzki;23439;129;10420;89;t0406
kujawsko-pomorskie;inowroc³awski;97815;443;45950;409;t0407
kujawsko-pomorskie;lipnowski;47599;257;21162;205;t0408
kujawsko-pomorskie;mogileñski;27576;400;12679;318;t0409
kujawsko-pomorskie;nakielski;75248;425;33685;335;t0410
kujawsko-pomorskie;radziejowski;41295;90;18602;69;t0411
kujawsko-pomorskie;rypiñski;31459;305;14170;239;t0412
kujawsko-pomorskie;sêpoleñski;45379;259;21059;224;t0413
kujawsko-pomorskie;œwiecki;69733;467;31758;411;t0414
kujawsko-pomorskie;toruñski;66427;723;28553;571;t0415
kujawsko-pomorskie;tucholski;35633;267;16299;237;t0416
kujawsko-pomorskie;w¹brzeski;24904;297;11041;242;t0417
kujawsko-pomorskie;w³oc³awski;59120;475;27441;291;t0418
kujawsko-pomorskie;¿niñski;48634;229;22285;208;t0419
kujawsko-pomorskie;Bydgoszcz;402022;1556;188084;980;t0461
kujawsko-pomorskie;Grudzi¹dz;113592;706;52210;476;t0462
kujawsko-pomorskie;Toruñ;174053;1221;79935;1033;t0463
kujawsko-pomorskie;W³oc³awek;85105;696;38092;550;t0464
lubelskie;bialski;56668;448;25789;290;t0601
lubelskie;bi³gorajski;49214;483;23244;318;t0602
lubelskie;che³mski;33889;307;15822;236;t0603
lubelskie;hrubieszowski;40395;174;18272;124;t0604
lubelskie;janowski;27573;99;12803;72;t0605
lubelskie;krasnostawski;38369;105;17815;80;t0606
lubelskie;kraœnicki;62103;271;29121;188;t0607
lubelskie;lubartowski;50402;245;23476;225;t0608
lubelskie;lubelski;77375;346;34936;215;t0609
lubelskie;³êczyñski;37707;342;17849;244;t0610
lubelskie;³ukowski;50421;490;23395;303;t0611
lubelskie;opolski;40656;226;18442;119;t0612
lubelskie;parczewski;26153;75;12131;75;t0613
lubelskie;pu³awski;89459;665;41697;501;t0614
lubelskie;radzyñski;27937;160;12941;158;t0615
lubelskie;rycki;49804;453;23503;340;t0616
lubelskie;œwidnicki;41683;150;19796;81;t0617
lubelskie;tomaszowski;51059;176;23491;66;t0618
lubelskie;w³odawski;33233;124;15437;42;t0619
lubelskie;zamojski;45051;187;21548;151;t0620
lubelskie;Bia³a Podlaska;64082;272;30193;223;t0661
lubelskie;Che³m;57866;343;26359;155;t0662
lubelskie;Lublin;411887;1766;191400;1016;t0663
lubelskie;Zamoœæ;82509;340;38829;198;t0664
lubuskie;gorzowski;27014;52;12364;44;t0801
lubuskie;kroœnieñski;46716;257;22194;190;t0802
lubuskie;miêdzyrzecki;62485;193;29052;152;t0803
lubuskie;nowosolski;82616;383;37727;210;t0804
lubuskie;s³ubicki;34475;135;15961;88;t0805
lubuskie;strzelecko-drezdenecki;45652;129;20933;59;t0806
lubuskie;sulêciñski;26784;163;12225;158;t0807
lubuskie;œwiebodziñski;51618;1;23802;0;t0808
lubuskie;zielonogórski;82672;394;38472;272;t0809
lubuskie;¿agañski;62380;274;28722;192;t0810
lubuskie;¿arski;92630;426;43726;244;t0811
lubuskie;wschowski;23591;203;11017;58;t0812
lubuskie;Gorzów Wielkopolski;134786;607;63519;356;t0861
lubuskie;Zielona Góra;140988;354;66673;238;t0862
³ódzkie;be³chatowski;65785;359;29847;291;t1001
³ódzkie;kutnowski;80998;673;38515;544;t1002
³ódzkie;³aski;33035;330;15569;247;t1003
³ódzkie;³êczycki;46252;328;20684;172;t1004
³ódzkie;³owicki;84681;410;40109;267;t1005
³ódzkie;³ódzki wschodni;33741;240;15023;93;t1006
³ódzkie;opoczyñski;52959;657;23710;250;t1007
³ódzkie;pabianicki;98739;748;45757;517;t1008
³ódzkie;pajêczañski;28042;25;12625;17;t1009
³ódzkie;piotrkowski;44565;273;20373;175;t1010
³ódzkie;poddêbicki;34413;223;16182;167;t1011
³ódzkie;radomszczañski;77538;468;35647;331;t1012
³ódzkie;rawski;25524;150;11314;82;t1013
³ódzkie;sieradzki;89267;544;39989;430;t1014
³ódzkie;skierniewicki;22160;229;10384;114;t1015
³ódzkie;tomaszowski;95786;432;44814;293;t1016
³ódzkie;wieluñski;81928;346;38809;245;t1017
³ódzkie;wieruszowski;30492;194;13849;158;t1018
³ódzkie;zduñskowolski;44715;363;20388;263;t1019
³ódzkie;zgierski;119322;720;55462;547;t1020
³ódzkie;brzeziñski;31990;234;14989;182;t1021
³ódzkie;£ódŸ;846266;2737;397837;1916;t1061
³ódzkie;Piotrków Trybunalski;71483;566;32948;464;t1062
³ódzkie;Skierniewice;66879;289;31819;167;t1063
ma³opolskie;bocheñski;70097;654;30958;515;t1201
ma³opolskie;brzeski;59363;480;26892;379;t1202
ma³opolskie;chrzanowski;102367;576;46501;350;t1203
ma³opolskie;d¹browski;37629;90;17386;69;t1204
ma³opolskie;gorlicki;77880;365;36651;252;t1205
ma³opolskie;krakowski;141838;1227;64980;910;t1206
ma³opolskie;limanowski;78772;575;35885;490;t1207
ma³opolskie;miechowski;56597;528;26730;488;t1208
ma³opolskie;myœlenicki;91247;554;42415;388;t1209
ma³opolskie;nowos¹decki;117078;740;51866;451;t1210
ma³opolskie;nowotarski;117997;796;53187;561;t1211
ma³opolskie;olkuski;102277;288;47079;249;t1212
ma³opolskie;oœwiêcimski;107671;1039;49029;871;t1213
ma³opolskie;proszowicki;39277;318;18334;229;t1214
ma³opolskie;suski;61615;701;28065;607;t1215
ma³opolskie;tarnowski;85619;690;39031;509;t1216
ma³opolskie;tatrzañski;32025;141;15193;98;t1217
ma³opolskie;wadowicki;104473;416;45928;246;t1218
ma³opolskie;wielicki;96972;638;43047;480;t1219
ma³opolskie;Kraków;1098990;3886;514325;2796;t1261
ma³opolskie;Nowy S¹cz;57292;224;26676;193;t1262
