data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2179;0
2020-12-28;4395;0
2020-12-29;10100;0
2020-12-30;20452;1
2020-12-31;10631;0
2021-01-01;1345;2
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40775;1
2021-01-05;55519;2
2021-01-06;18796;0
2021-01-07;30450;0
2021-01-08;11850;0
2021-01-09;2256;0
2021-01-10;996;0
2021-01-11;47703;3
2021-01-12;63555;0
2021-01-13;55159;0
2021-01-14;46667;1
2021-01-15;26303;0
2021-01-16;21044;18
2021-01-17;12098;419
2021-01-18;28491;2939
2021-01-19;49561;8163
2021-01-20;51265;14431
2021-01-21;53289;14853
2021-01-22;38324;5264
2021-01-23;16732;1358
2021-01-24;5329;557
2021-01-25;73695;29603
2021-01-26;133090;48367
2021-01-27;104483;26593
2021-01-28;89568;29480
2021-01-29;43948;16160
2021-01-30;16291;3112
2021-01-31;8690;1387
2021-02-01;57224;33314
2021-02-02;115417;57663
2021-02-03;122234;55905
2021-02-04;107557;51577
2021-02-05;52076;29566
2021-02-06;24710;15711
2021-02-07;16489;10168
2021-02-08;33196;11766
2021-02-09;90321;20431
2021-02-10;113664;44771
2021-02-11;112298;58997
2021-02-12;75946;43604
2021-02-13;35660;15157
2021-02-14;14722;4864
2021-02-15;36435;11772
2021-02-16;72139;33839
2021-02-17;155875;84964
2021-02-18;175244;94163
2021-02-19;103027;50142
2021-02-20;35834;7682
2021-02-21;16009;3613
2021-02-22;43247;4104
2021-02-23;71556;20420
2021-02-24;160537;76837
2021-02-25;174718;90501
2021-02-26;103466;45420
2021-02-27;44666;11759
2021-02-28;17809;5622
2021-03-01;46019;5405
2021-03-02;81985;21643
2021-03-03;156415;67780
2021-03-04;173438;85704
2021-03-05;108391;44605
2021-03-06;49361;12012
2021-03-07;17899;5348
2021-03-08;34394;3648
2021-03-09;63625;8397
2021-03-10;142512;42896
2021-03-11;161899;68151
2021-03-12;94583;39424
2021-03-13;29562;6722
2021-03-14;11784;3031
2021-03-15;25404;3576
2021-03-16;47577;10694
2021-03-17;133405;43743
2021-03-18;154645;66552
2021-03-19;88937;38758
2021-03-20;29525;10124
2021-03-21;10584;3054
2021-03-22;51441;3970
2021-03-23;117200;19771
2021-03-24;189735;49900
2021-03-25;214113;71440
2021-03-26;160730;40377
2021-03-27;91036;14844
2021-03-28;34964;6763
2021-03-29;79386;9768
2021-03-30;116909;16038
2021-03-31;189084;20618
2021-04-01;201216;19090
2021-04-02;148146;10899
2021-04-03;33670;2707
2021-04-04;3128;337
2021-04-05;3787;522
2021-04-06;121891;7893
2021-04-07;201254;6808
