wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;58926;962;24471;874;t0201
dolnoœl¹skie;dzier¿oniowski;53795;865;22093;640;t0202
dolnoœl¹skie;g³ogowski;49015;884;18928;664;t0203
dolnoœl¹skie;górowski;21612;124;8581;95;t0204
dolnoœl¹skie;jaworski;32644;406;13515;358;t0205
dolnoœl¹skie;jeleniogórski;42387;508;18360;365;t0206
dolnoœl¹skie;kamiennogórski;24782;424;10441;277;t0207
dolnoœl¹skie;k³odzki;101317;1407;42864;939;t0208
dolnoœl¹skie;legnicki;33632;609;12845;464;t0209
dolnoœl¹skie;lubañski;21647;326;8451;250;t0210
dolnoœl¹skie;lubiñski;108000;808;49463;663;t0211
dolnoœl¹skie;lwówecki;31204;523;12343;315;t0212
dolnoœl¹skie;milicki;26748;186;11172;37;t0213
dolnoœl¹skie;oleœnicki;67293;743;25105;567;t0214
dolnoœl¹skie;o³awski;39535;474;17880;404;t0215
dolnoœl¹skie;polkowicki;33756;555;13101;435;t0216
dolnoœl¹skie;strzeliñski;29347;336;12150;265;t0217
dolnoœl¹skie;œredzki;18096;181;8000;103;t0218
dolnoœl¹skie;œwidnicki;77827;1786;30802;1538;t0219
dolnoœl¹skie;trzebnicki;47360;261;19807;132;t0220
dolnoœl¹skie;wa³brzyski;27298;385;12164;262;t0221
dolnoœl¹skie;wo³owski;34556;419;14477;309;t0222
dolnoœl¹skie;wroc³awski;81795;733;33262;607;t0223
dolnoœl¹skie;z¹bkowicki;44677;392;19142;303;t0224
dolnoœl¹skie;zgorzelecki;45914;706;19426;493;t0225
dolnoœl¹skie;z³otoryjski;27918;399;11281;266;t0226
dolnoœl¹skie;Jelenia Góra;71898;859;30645;639;t0261
dolnoœl¹skie;Legnica;73096;593;31312;435;t0262
dolnoœl¹skie;Wroc³aw;881954;7828;380618;6146;t0264
dolnoœl¹skie;Wa³brzych;181642;1708;79975;1425;t0265
kujawsko-pomorskie;aleksandrowski;117491;1198;53995;926;t0401
kujawsko-pomorskie;brodnicki;53398;640;21022;324;t0402
kujawsko-pomorskie;bydgoski;60911;1157;24686;738;t0403
kujawsko-pomorskie;che³miñski;31413;542;12741;354;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;26782;393;10144;302;t0405
kujawsko-pomorskie;grudzi¹dzki;20033;501;8015;454;t0406
kujawsko-pomorskie;inowroc³awski;87792;924;37900;544;t0407
kujawsko-pomorskie;lipnowski;41046;387;16865;231;t0408
kujawsko-pomorskie;mogileñski;21384;161;8301;77;t0409
kujawsko-pomorskie;nakielski;61960;959;23828;840;t0410
kujawsko-pomorskie;radziejowski;35969;451;14391;348;t0411
kujawsko-pomorskie;rypiñski;26078;168;10074;56;t0412
kujawsko-pomorskie;sêpoleñski;40463;806;17509;671;t0413
kujawsko-pomorskie;œwiecki;59272;878;24198;570;t0414
kujawsko-pomorskie;toruñski;56054;1147;20683;890;t0415
kujawsko-pomorskie;tucholski;30184;890;11954;744;t0416
kujawsko-pomorskie;w¹brzeski;20870;105;8188;84;t0417
kujawsko-pomorskie;w³oc³awski;49640;1016;20189;520;t0418
kujawsko-pomorskie;¿niñski;39863;454;15442;305;t0419
kujawsko-pomorskie;Bydgoszcz;349090;3172;146148;2274;t0461
kujawsko-pomorskie;Grudzi¹dz;97740;984;39739;683;t0462
kujawsko-pomorskie;Toruñ;143458;1954;55623;1422;t0463
kujawsko-pomorskie;W³oc³awek;71057;972;27445;619;t0464
lubelskie;bialski;49938;709;20935;445;t0601
lubelskie;bi³gorajski;43304;479;18751;300;t0602
lubelskie;che³mski;29466;650;12321;492;t0603
lubelskie;hrubieszowski;35179;535;14571;318;t0604
lubelskie;janowski;23740;213;9976;150;t0605
lubelskie;krasnostawski;34341;498;14752;364;t0606
lubelskie;kraœnicki;56656;471;25241;288;t0607
lubelskie;lubartowski;44676;482;18794;344;t0608
lubelskie;lubelski;69126;641;29389;392;t0609
lubelskie;³êczyñski;33542;404;14543;375;t0610
lubelskie;³ukowski;43838;362;18836;233;t0611
lubelskie;opolski;35472;478;14871;313;t0612
lubelskie;parczewski;24258;623;10803;463;t0613
lubelskie;pu³awski;79077;962;34181;726;t0614
lubelskie;radzyñski;24239;320;10145;159;t0615
lubelskie;rycki;44187;426;19246;339;t0616
lubelskie;œwidnicki;36746;492;16149;360;t0617
lubelskie;tomaszowski;44727;411;19336;309;t0618
lubelskie;w³odawski;30286;391;13245;227;t0619
lubelskie;zamojski;39526;583;17346;349;t0620
lubelskie;Bia³a Podlaska;57624;440;25382;355;t0661
lubelskie;Che³m;50313;527;21281;384;t0662
lubelskie;Lublin;373195;3715;165404;2866;t0663
lubelskie;Zamoœæ;74180;915;33069;772;t0664
lubuskie;gorzowski;24367;302;10491;247;t0801
lubuskie;kroœnieñski;41754;424;18192;242;t0802
lubuskie;miêdzyrzecki;56567;601;24878;474;t0803
lubuskie;nowosolski;72990;643;31472;472;t0804
lubuskie;s³ubicki;29872;413;12125;288;t0805
lubuskie;strzelecko-drezdenecki;39848;565;16894;373;t0806
lubuskie;sulêciñski;22154;556;8938;393;t0807
lubuskie;œwiebodziñski;45804;370;19240;336;t0808
lubuskie;zielonogórski;72801;635;31082;547;t0809
lubuskie;¿agañski;55561;425;23664;325;t0810
lubuskie;¿arski;83980;625;37270;455;t0811
lubuskie;wschowski;19705;311;8112;260;t0812
lubuskie;Gorzów Wielkopolski;117897;1078;52463;852;t0861
lubuskie;Zielona Góra;124943;2134;54749;1679;t0862
³ódzkie;be³chatowski;55310;783;22190;545;t1001
³ódzkie;kutnowski;69032;949;29394;886;t1002
³ódzkie;³aski;27535;622;11315;443;t1003
³ódzkie;³êczycki;39081;391;15840;157;t1004
³ódzkie;³owicki;76634;875;34317;660;t1005
³ódzkie;³ódzki wschodni;29108;508;11374;385;t1006
³ódzkie;opoczyñski;45456;519;18635;327;t1007
³ódzkie;pabianicki;84734;1010;35009;675;t1008
³ódzkie;pajêczañski;25410;416;10724;223;t1009
³ódzkie;piotrkowski;36947;346;14334;231;t1010
³ódzkie;poddêbicki;29713;326;12427;252;t1011
³ódzkie;radomszczañski;66890;1077;28213;507;t1012
³ódzkie;rawski;21821;235;8636;80;t1013
³ódzkie;sieradzki;75654;827;30262;474;t1014
³ódzkie;skierniewicki;18932;207;7929;118;t1015
³ódzkie;tomaszowski;84114;1055;36500;761;t1016
