data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4383;0;4383;0;0
2020-12-29;10023;0;10023;0;0
2020-12-30;20311;0;20311;0;0
2020-12-31;10604;0;10603;1;0
2021-01-01;1350;2;1348;0;0
2021-01-02;2260;0;2260;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40587;2;40585;0;0
2021-01-05;55291;1;55289;1;0
2021-01-06;18749;0;18749;0;0
2021-01-07;30349;1;30348;0;0
2021-01-08;11819;0;11819;0;0
2021-01-09;2262;0;2262;0;0
2021-01-10;995;2;992;1;0
2021-01-11;47600;2;47598;0;0
2021-01-12;63374;0;63374;0;0
2021-01-13;55143;1;55142;0;0
2021-01-14;46552;2;46550;0;0
2021-01-15;26241;1;26240;0;0
2021-01-16;20987;17;20970;0;0
2021-01-17;12073;435;11638;0;0
2021-01-18;28297;2951;25344;2;0
2021-01-19;49417;8128;41289;0;0
2021-01-20;51232;14493;36739;0;0
2021-01-21;53005;14802;38203;0;0
2021-01-22;38200;5267;32933;0;0
2021-01-23;16871;1362;15509;0;0
2021-01-24;5366;557;4809;0;0
2021-01-25;73308;29574;43734;0;0
2021-01-26;132991;48423;84567;1;0
2021-01-27;104813;26623;78190;0;0
2021-01-28;89556;29529;60027;0;0
2021-01-29;43750;16143;27607;0;0
2021-01-30;16267;3126;13141;0;0
2021-01-31;8688;1396;7292;0;0
2021-02-01;57155;33391;23764;0;0
2021-02-02;114747;57540;57207;0;0
2021-02-03;121885;56130;65755;0;0
2021-02-04;107352;51704;55648;0;0
2021-02-05;52101;29703;22398;0;0
2021-02-06;24695;15746;8949;0;0
2021-02-07;16398;10193;6205;0;0
2021-02-08;33129;11780;21349;0;0
2021-02-09;89817;20276;69540;1;0
2021-02-10;113445;45132;68313;0;0
2021-02-11;111932;59115;52816;1;0
2021-02-12;75893;43828;32065;0;0
2021-02-13;35672;15305;20367;0;0
2021-02-14;14732;4885;9847;0;0
2021-02-15;36358;11807;24551;0;0
2021-02-16;71881;34035;37846;0;0
2021-02-17;155253;86039;69212;2;0
2021-02-18;174940;95177;79763;0;0
2021-02-19;103336;50479;52857;0;0
2021-02-20;36025;7741;28284;0;0
2021-02-21;16060;3636;12424;0;0
2021-02-22;43431;4165;39266;0;0
2021-02-23;71948;20619;51329;0;0
