wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;65090;367;28921;95;t0201
dolnoœl¹skie;dzier¿oniowski;61034;399;27729;254;t0202
dolnoœl¹skie;g³ogowski;56551;406;24962;306;t0203
dolnoœl¹skie;górowski;24118;145;10652;72;t0204
dolnoœl¹skie;jaworski;35673;431;15836;339;t0205
dolnoœl¹skie;jeleniogórski;46851;621;21634;496;t0206
dolnoœl¹skie;kamiennogórski;27721;206;12758;119;t0207
dolnoœl¹skie;k³odzki;114008;941;52283;588;t0208
dolnoœl¹skie;legnicki;39488;229;17136;166;t0209
dolnoœl¹skie;lubañski;25588;327;10425;301;t0210
dolnoœl¹skie;lubiñski;115355;545;55052;237;t0211
dolnoœl¹skie;lwówecki;36171;549;16191;384;t0212
dolnoœl¹skie;milicki;30178;129;13945;73;t0213
dolnoœl¹skie;oleœnicki;79508;805;34050;598;t0214
dolnoœl¹skie;o³awski;42001;174;19782;170;t0215
dolnoœl¹skie;polkowicki;37797;140;16109;82;t0216
dolnoœl¹skie;strzeliñski;33524;110;15239;67;t0217
dolnoœl¹skie;œredzki;19695;118;9153;88;t0218
dolnoœl¹skie;œwidnicki;88836;506;39698;430;t0219
dolnoœl¹skie;trzebnicki;53031;300;24186;144;t0220
dolnoœl¹skie;wa³brzyski;29293;89;13687;47;t0221
dolnoœl¹skie;wo³owski;38459;202;17039;164;t0222
dolnoœl¹skie;wroc³awski;93596;276;43280;180;t0223
dolnoœl¹skie;z¹bkowicki;49797;316;23055;151;t0224
dolnoœl¹skie;zgorzelecki;51347;489;23322;318;t0225
dolnoœl¹skie;z³otoryjski;30789;80;13401;50;t0226
dolnoœl¹skie;Jelenia Góra;80797;370;37961;280;t0261
dolnoœl¹skie;Legnica;80919;573;37599;408;t0262
dolnoœl¹skie;Wroc³aw;967933;4094;447100;2938;t0264
dolnoœl¹skie;Wa³brzych;196390;511;90665;263;t0265
kujawsko-pomorskie;aleksandrowski;125601;189;59523;108;t0401
kujawsko-pomorskie;brodnicki;61781;400;27453;279;t0402
kujawsko-pomorskie;bydgoski;68866;252;31003;173;t0403
kujawsko-pomorskie;che³miñski;36533;159;16593;114;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;31154;64;13396;51;t0405
kujawsko-pomorskie;grudzi¹dzki;22746;136;9999;69;t0406
kujawsko-pomorskie;inowroc³awski;95937;581;44381;508;t0407
kujawsko-pomorskie;lipnowski;45835;142;20018;67;t0408
kujawsko-pomorskie;mogileñski;25973;291;11667;253;t0409
kujawsko-pomorskie;nakielski;72198;137;31950;120;t0410
kujawsko-pomorskie;radziejowski;40403;155;17855;118;t0411
kujawsko-pomorskie;rypiñski;30639;125;13628;66;t0412
kujawsko-pomorskie;sêpoleñski;44624;157;20452;129;t0413
kujawsko-pomorskie;œwiecki;67791;775;30399;522;t0414
kujawsko-pomorskie;toruñski;63977;554;26658;434;t0415
kujawsko-pomorskie;tucholski;34739;81;15588;32;t0416
kujawsko-pomorskie;w¹brzeski;24193;140;10582;94;t0417
kujawsko-pomorskie;w³oc³awski;57235;473;26109;298;t0418
kujawsko-pomorskie;¿niñski;47076;514;21167;430;t0419
kujawsko-pomorskie;Bydgoszcz;392649;2427;181862;1692;t0461
kujawsko-pomorskie;Grudzi¹dz;111150;1423;50446;1239;t0462
kujawsko-pomorskie;Toruñ;167881;1176;75611;907;t0463
kujawsko-pomorskie;W³oc³awek;82200;606;35979;450;t0464
lubelskie;bialski;55406;357;24946;155;t0601
lubelskie;bi³gorajski;48141;506;22425;361;t0602
lubelskie;che³mski;32935;258;15065;188;t0603
lubelskie;hrubieszowski;39444;175;17586;81;t0604
lubelskie;janowski;26779;196;12273;129;t0605
lubelskie;krasnostawski;37688;298;17353;225;t0606
lubelskie;kraœnicki;61045;284;28366;190;t0607
lubelskie;lubartowski;49226;397;22599;311;t0608
lubelskie;lubelski;75915;321;34040;207;t0609
lubelskie;³êczyñski;36973;218;17370;142;t0610
lubelskie;³ukowski;48995;550;22482;406;t0611
lubelskie;opolski;39792;358;17885;230;t0612
lubelskie;parczewski;25726;148;11897;130;t0613
lubelskie;pu³awski;87678;518;40449;314;t0614
lubelskie;radzyñski;27158;235;12428;198;t0615
lubelskie;rycki;48572;225;22575;184;t0616
lubelskie;œwidnicki;40783;240;19187;185;t0617
lubelskie;tomaszowski;49587;306;22707;194;t0618
lubelskie;w³odawski;32450;38;14881;35;t0619
lubelskie;zamojski;44185;294;20881;155;t0620
lubelskie;Bia³a Podlaska;62842;313;29336;212;t0661
lubelskie;Che³m;55854;172;25077;86;t0662
lubelskie;Lublin;404316;1443;187316;826;t0663
lubelskie;Zamoœæ;81038;366;37974;236;t0664
lubuskie;gorzowski;26555;125;12052;38;t0801
lubuskie;kroœnieñski;45629;309;21474;245;t0802
lubuskie;miêdzyrzecki;61248;92;28367;76;t0803
lubuskie;nowosolski;80620;426;36735;275;t0804
lubuskie;s³ubicki;33611;258;15315;189;t0805
lubuskie;strzelecko-drezdenecki;44296;160;20126;117;t0806
lubuskie;sulêciñski;25846;340;11661;194;t0807
lubuskie;œwiebodziñski;50419;71;22961;14;t0808
lubuskie;zielonogórski;80804;590;37302;466;t0809
lubuskie;¿agañski;61088;612;27766;271;t0810
lubuskie;¿arski;90682;547;42554;493;t0811
lubuskie;wschowski;22623;244;10393;208;t0812
lubuskie;Gorzów Wielkopolski;130786;596;61375;386;t0861
lubuskie;Zielona Góra;138033;514;64581;364;t0862
³ódzkie;be³chatowski;63566;589;28385;420;t1001
³ódzkie;kutnowski;78676;397;36728;318;t1002
³ódzkie;³aski;31968;311;14795;135;t1003
³ódzkie;³êczycki;44320;377;19360;312;t1004
³ódzkie;³owicki;83511;335;39329;205;t1005
³ódzkie;³ódzki wschodni;32738;203;14319;116;t1006
³ódzkie;opoczyñski;51190;245;22690;117;t1007
³ódzkie;pabianicki;95617;810;43562;627;t1008
³ódzkie;pajêczañski;27583;49;12270;33;t1009
³ódzkie;piotrkowski;42683;752;18984;708;t1010
³ódzkie;poddêbicki;33289;232;15246;82;t1011
³ódzkie;radomszczañski;75070;735;33865;538;t1012
³ódzkie;rawski;25002;255;11014;219;t1013
³ódzkie;sieradzki;86789;939;38252;767;t1014
³ódzkie;skierniewicki;21458;119;9916;92;t1015
³ódzkie;tomaszowski;93879;883;43583;580;t1016
