data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2163;0;2163;0;0
2020-12-28;4373;0;4373;0;0
2020-12-29;10016;0;10016;0;0
2020-12-30;20291;0;20291;0;0
2020-12-31;10599;0;10598;1;0
2021-01-01;1348;2;1346;0;0
2021-01-02;2258;0;2258;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40537;1;40536;0;0
2021-01-05;55275;1;55274;0;0
2021-01-06;18732;0;18732;0;0
2021-01-07;30308;0;30308;0;0
2021-01-08;11811;0;11811;0;0
2021-01-09;2259;0;2259;0;0
2021-01-10;992;2;990;0;0
2021-01-11;47568;3;47565;0;0
2021-01-12;63336;0;63336;0;0
2021-01-13;55093;1;55092;0;0
2021-01-14;46525;2;46523;0;0
2021-01-15;26231;1;26230;0;0
2021-01-16;20975;17;20958;0;0
2021-01-17;12064;435;11629;0;0
2021-01-18;28296;2946;25348;2;0
2021-01-19;49424;8125;41299;0;0
2021-01-20;51200;14489;36711;0;0
2021-01-21;52972;14801;38171;0;0
2021-01-22;38193;5265;32928;0;0
2021-01-23;16862;1362;15500;0;0
2021-01-24;5360;557;4803;0;0
2021-01-25;73277;29563;43714;0;0
2021-01-26;132873;48413;84459;1;0
2021-01-27;104735;26608;78127;0;0
2021-01-28;89491;29525;59966;0;0
2021-01-29;43733;16139;27594;0;0
2021-01-30;16262;3126;13136;0;0
2021-01-31;8683;1395;7288;0;0
2021-02-01;57137;33384;23753;0;0
2021-02-02;114693;57525;57168;0;0
2021-02-03;121832;56111;65721;0;0
2021-02-04;107315;51697;55618;0;0
2021-02-05;52087;29692;22395;0;0
2021-02-06;24682;15741;8941;0;0
2021-02-07;16395;10190;6205;0;0
2021-02-08;33107;11778;21329;0;0
2021-02-09;89766;20263;69502;1;0
2021-02-10;113405;45119;68286;0;0
2021-02-11;111884;59086;52798;0;0
2021-02-12;75867;43814;32053;0;0
2021-02-13;35666;15303;20363;0;0
2021-02-14;14719;4882;9837;0;0
2021-02-15;36318;11800;24518;0;0
2021-02-16;71840;34019;37821;0;0
2021-02-17;155157;85982;69173;2;0
2021-02-18;174838;95120;79718;0;0
2021-02-19;103316;50461;52855;0;0
2021-02-20;36013;7738;28275;0;0
2021-02-21;16057;3634;12423;0;0
2021-02-22;43420;4157;39263;0;0
2021-02-23;71947;20611;51336;0;0
2021-02-24;160984;77221;83762;0;1
2021-02-25;175059;90886;84173;0;0
2021-02-26;103699;45776;57923;0;0
2021-02-27;44794;11945;32849;0;0
2021-02-28;18060;5846;12214;0;0
2021-03-01;46132;5430;40702;0;0
2021-03-02;82482;21852;60630;0;0
2021-03-03;156857;68185;88669;3;0
2021-03-04;174075;86091;87984;0;0
2021-03-05;108797;44787;64009;1;0
2021-03-06;49845;12102;37743;0;0
2021-03-07;18015;5400;12615;0;0
2021-03-08;34580;3692;30888;0;0
2021-03-09;63881;8446;55435;0;0
2021-03-10;143362;43150;100212;0;0
2021-03-11;162945;68513;94431;1;0
2021-03-12;95144;39675;55469;0;0
2021-03-13;29969;6749;23220;0;0
2021-03-14;11872;3044;8828;0;0
2021-03-15;25809;3559;22250;0;0
2021-03-16;47874;10755;37119;0;0
2021-03-17;133991;43996;89995;0;0
2021-03-18;155352;66813;88539;0;0
2021-03-19;89492;39070;50421;1;0
2021-03-20;29800;10315;19485;0;0
2021-03-21;10653;3083;7570;0;0
2021-03-22;51933;3986;47946;1;0
2021-03-23;118019;20026;97993;0;0
2021-03-24;192061;50278;141783;0;0
2021-03-25;216555;71976;144579;0;0
2021-03-26;162352;40821;121531;0;0
2021-03-27;92168;15053;77115;0;0
2021-03-28;35748;6942;28806;0;0
2021-03-29;80141;9901;70240;0;0
2021-03-30;117626;16144;101482;0;0
2021-03-31;190886;20813;170073;0;0
2021-04-01;205295;19574;185721;0;0
2021-04-02;153118;11338;141780;0;0
2021-04-03;36392;2769;33623;0;0
2021-04-04;3348;359;2989;0;0
2021-04-05;3898;531;3367;0;0
2021-04-06;126205;8168;118037;0;0
2021-04-07;220609;7413;213196;0;0
2021-04-08;258393;5869;252524;0;0
2021-04-09;220712;4721;215991;0;0
2021-04-10;154535;4204;150331;0;0
2021-04-11;44740;791;43949;0;0
2021-04-12;106505;7049;99455;1;0
2021-04-13;186890;23428;163462;0;0
2021-04-14;254898;54005;200893;0;0
2021-04-15;268117;59437;208680;0;0
2021-04-16;201396;28351;173045;0;0
2021-04-17;140743;11994;128749;0;0
2021-04-18;39797;4050;35747;0;0
2021-04-19;109465;13116;96349;0;0
2021-04-20;203182;34368;168814;0;0
2021-04-21;283295;74693;208602;0;0
2021-04-22;306609;79645;226964;0;0
2021-04-23;260228;46946;213282;0;0
2021-04-24;206096;24547;181549;0;0
2021-04-25;56078;9303;46775;0;0
2021-04-26;139826;30961;108865;0;0
2021-04-27;254149;58869;195280;0;0
2021-04-28;345671;99691;245979;1;0
2021-04-29;388513;109230;279283;0;0
2021-04-30;358244;75272;282972;0;0
2021-05-01;121937;15608;106328;1;0
2021-05-02;59479;10215;49264;0;0
2021-05-03;47143;5563;41580;0;0
2021-05-04;234781;63359;171422;0;0
2021-05-05;399620;123005;276615;0;0
2021-05-06;424691;142185;282506;0;0
2021-05-07;379722;125057;254665;0;0
2021-05-08;258820;63756;195064;0;0
2021-05-09;82480;14881;67599;0;0
2021-05-10;188833;52660;136173;0;0
2021-05-11;321520;110005;211515;0;0
2021-05-12;434887;181346;253541;0;0
2021-05-13;442215;194097;248118;0;0
2021-05-14;374102;152620;221482;0;0
2021-05-15;278194;110866;167328;0;0
2021-05-16;90382;29707;60675;0;0
2021-05-17;149305;50329;98976;0;0
2021-05-18;331651;126040;205611;0;0
2021-05-19;446571;186260;260311;0;0
2021-05-20;445918;201501;244417;0;0
2021-05-21;357242;155587;201655;0;0
2021-05-22;241374;111256;130118;0;0
2021-05-23;68151;35677;32474;0;0
2021-05-24;135711;76990;58721;0;0
2021-05-25;306401;158501;147900;0;0
2021-05-26;397717;212556;185161;0;0
2021-05-27;387454;232533;154921;0;0
2021-05-28;350116;202682;147433;1;0
2021-05-29;278753;152058;126695;0;0
2021-05-30;91911;44216;47695;0;0
2021-05-31;167806;98687;69119;0;0
2021-06-01;467356;270839;196516;1;0
2021-06-02;653096;401898;251198;0;0
2021-06-03;141225;64740;76485;0;0
2021-06-04;431568;257432;174136;0;0
2021-06-05;272070;120582;151488;0;0
2021-06-06;99144;41033;58111;0;0
2021-06-07;203504;127913;75591;0;0
2021-06-08;401556;243294;158262;0;0
2021-06-09;508064;303495;204569;0;0
2021-06-10;485568;298327;187241;0;0
