data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2179;0
2020-12-28;4395;0
2020-12-29;10103;0
2020-12-30;20453;1
2020-12-31;10639;0
2021-01-01;1344;1
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40798;1
2021-01-05;55527;2
2021-01-06;18796;0
2021-01-07;30450;0
2021-01-08;11852;0
2021-01-09;2255;0
2021-01-10;997;2
2021-01-11;47709;3
2021-01-12;63591;0
2021-01-13;55165;0
2021-01-14;46668;1
2021-01-15;26302;0
2021-01-16;21049;17
2021-01-17;12100;419
2021-01-18;28500;2941
2021-01-19;49571;8165
2021-01-20;51272;14432
2021-01-21;53353;14863
2021-01-22;38334;5267
2021-01-23;16735;1358
2021-01-24;5329;557
2021-01-25;73744;29614
2021-01-26;133221;48383
2021-01-27;104561;26592
2021-01-28;89637;29484
2021-01-29;43970;16170
2021-01-30;16299;3113
2021-01-31;8690;1387
2021-02-01;57246;33332
2021-02-02;115489;57688
2021-02-03;122386;56012
2021-02-04;107602;51582
2021-02-05;52119;29572
2021-02-06;24718;15715
2021-02-07;16489;10168
2021-02-08;33208;11764
2021-02-09;90427;20432
2021-02-10;113745;44785
2021-02-11;112328;59000
2021-02-12;75976;43661
2021-02-13;35666;15161
2021-02-14;14721;4864
2021-02-15;36450;11782
2021-02-16;72197;33858
2021-02-17;156020;85083
2021-02-18;175456;94337
2021-02-19;103057;50144
2021-02-20;35842;7685
2021-02-21;16056;3614
2021-02-22;43261;4108
2021-02-23;71606;20421
2021-02-24;160735;76939
2021-02-25;174829;90567
2021-02-26;103607;45510
2021-02-27;44677;11764
2021-02-28;17816;5624
2021-03-01;46051;5414
2021-03-02;82081;21687
2021-03-03;156682;67934
2021-03-04;173728;85849
2021-03-05;108505;44647
2021-03-06;49445;12032
2021-03-07;17932;5377
2021-03-08;34454;3651
2021-03-09;63745;8465
2021-03-10;142743;42917
2021-03-11;162308;68241
2021-03-12;94785;39421
2021-03-13;29665;6731
2021-03-14;11818;3032
2021-03-15;25621;3586
2021-03-16;47670;10719
2021-03-17;133738;43850
2021-03-18;155105;66607
2021-03-19;89214;38848
2021-03-20;29746;10240
2021-03-21;10668;3058
2021-03-22;51714;3974
2021-03-23;117472;19790
2021-03-24;191104;50027
2021-03-25;215192;71655
2021-03-26;161211;40499
2021-03-27;91535;14962
2021-03-28;35561;6906
2021-03-29;79595;9786
2021-03-30;117412;16054
2021-03-31;190870;20758
2021-04-01;204499;19393
2021-04-02;151329;11159
2021-04-03;35184;2727
2021-04-04;3337;343
2021-04-05;3804;525
2021-04-06;124617;8062
2021-04-07;218516;7202
2021-04-08;256563;5574
2021-04-09;217775;4549
2021-04-10;151977;4047
2021-04-11;43882;789
2021-04-12;104709;6927
2021-04-13;186078;23285
2021-04-14;252774;53228
2021-04-15;264431;58430
2021-04-16;197810;27529
2021-04-17;137665;11363
2021-04-18;38525;3985
