wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;72803;76;33006;42;t0201
dolnoœl¹skie;dzier¿oniowski;68165;84;32078;73;t0202
dolnoœl¹skie;g³ogowski;64424;210;29402;92;t0203
dolnoœl¹skie;górowski;26722;19;12121;0;t0204
dolnoœl¹skie;jaworski;39076;51;17731;28;t0205
dolnoœl¹skie;jeleniogórski;51022;45;23740;20;t0206
dolnoœl¹skie;kamiennogórski;31490;90;14846;32;t0207
dolnoœl¹skie;k³odzki;128158;343;60197;182;t0208
dolnoœl¹skie;legnicki;44080;44;19713;38;t0209
dolnoœl¹skie;lubañski;29956;40;12721;12;t0210
dolnoœl¹skie;lubiñski;124560;150;59682;57;t0211
dolnoœl¹skie;lwówecki;41679;107;19365;62;t0212
dolnoœl¹skie;milicki;34305;56;16225;42;t0213
dolnoœl¹skie;oleœnicki;97708;262;44641;124;t0214
dolnoœl¹skie;o³awski;45405;0;21548;0;t0215
dolnoœl¹skie;polkowicki;41625;70;18253;32;t0216
dolnoœl¹skie;strzeliñski;37100;42;17360;11;t0217
dolnoœl¹skie;œredzki;21899;56;10421;24;t0218
dolnoœl¹skie;œwidnicki;101396;126;46809;67;t0219
dolnoœl¹skie;trzebnicki;59272;5;28525;0;t0220
dolnoœl¹skie;wa³brzyski;31346;60;14945;37;t0221
dolnoœl¹skie;wo³owski;42328;28;18920;19;t0222
dolnoœl¹skie;wroc³awski;103078;119;49197;43;t0223
dolnoœl¹skie;z¹bkowicki;55332;60;26012;12;t0224
dolnoœl¹skie;zgorzelecki;59478;187;27054;118;t0225
dolnoœl¹skie;z³otoryjski;34826;32;15634;15;t0226
dolnoœl¹skie;Jelenia Góra;89935;203;43366;128;t0261
dolnoœl¹skie;Legnica;89724;190;42406;89;t0262
dolnoœl¹skie;Wroc³aw;1049103;985;493911;502;t0264
dolnoœl¹skie;Wa³brzych;210541;73;98526;35;t0265
kujawsko-pomorskie;aleksandrowski;132464;118;63112;47;t0401
kujawsko-pomorskie;brodnicki;71948;74;33765;36;t0402
kujawsko-pomorskie;bydgoski;76926;113;36451;53;t0403
kujawsko-pomorskie;che³miñski;41818;99;19675;60;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35698;75;16667;34;t0405
kujawsko-pomorskie;grudzi¹dzki;26326;67;11875;20;t0406
kujawsko-pomorskie;inowroc³awski;104390;123;49677;76;t0407
kujawsko-pomorskie;lipnowski;53246;28;24497;14;t0408
kujawsko-pomorskie;mogileñski;32321;40;15158;30;t0409
kujawsko-pomorskie;nakielski;84295;92;37968;49;t0410
kujawsko-pomorskie;radziejowski;44511;30;20837;14;t0411
kujawsko-pomorskie;rypiñski;35691;87;16794;55;t0412
kujawsko-pomorskie;sêpoleñski;48660;38;22534;33;t0413
kujawsko-pomorskie;œwiecki;78301;224;36023;98;t0414
kujawsko-pomorskie;toruñski;71926;169;31512;100;t0415
kujawsko-pomorskie;tucholski;39203;41;17976;30;t0416
kujawsko-pomorskie;w¹brzeski;27957;37;12705;11;t0417
kujawsko-pomorskie;w³oc³awski;65083;82;31062;63;t0418
kujawsko-pomorskie;¿niñski;52835;79;25042;11;t0419
kujawsko-pomorskie;Bydgoszcz;433712;637;203429;288;t0461
kujawsko-pomorskie;Grudzi¹dz;123741;202;57320;85;t0462
kujawsko-pomorskie;Toruñ;192808;323;89620;190;t0463
kujawsko-pomorskie;W³oc³awek;94120;104;42730;40;t0464
lubelskie;bialski;61648;149;28294;75;t0601
lubelskie;bi³gorajski;54149;168;25811;104;t0602
lubelskie;che³mski;36203;43;17100;27;t0603
lubelskie;hrubieszowski;44817;92;20625;46;t0604
lubelskie;janowski;30916;58;14443;24;t0605
lubelskie;krasnostawski;41204;68;19034;41;t0606
lubelskie;kraœnicki;66771;99;31600;51;t0607
lubelskie;lubartowski;54933;107;25802;70;t0608
lubelskie;lubelski;84261;116;38570;75;t0609
lubelskie;³êczyñski;40291;33;19324;21;t0610
lubelskie;³ukowski;56263;89;26435;45;t0611
lubelskie;opolski;45068;142;20776;96;t0612
lubelskie;parczewski;28190;17;13069;16;t0613
lubelskie;pu³awski;97987;68;46806;24;t0614
lubelskie;radzyñski;30751;23;14587;7;t0615
lubelskie;rycki;53710;115;25778;83;t0616
lubelskie;œwidnicki;46071;115;22120;61;t0617
lubelskie;tomaszowski;55809;66;25916;3;t0618
lubelskie;w³odawski;35015;21;16309;0;t0619
lubelskie;zamojski;48562;101;23535;46;t0620
lubelskie;Bia³a Podlaska;70174;136;33168;83;t0661
lubelskie;Che³m;63430;64;29058;43;t0662
lubelskie;Lublin;444052;480;204387;174;t0663
lubelskie;Zamoœæ;89567;250;42207;105;t0664
lubuskie;gorzowski;29329;80;13699;26;t0801
lubuskie;kroœnieñski;51073;33;24226;5;t0802
lubuskie;miêdzyrzecki;66964;56;31290;19;t0803
lubuskie;nowosolski;91642;241;41287;134;t0804
lubuskie;s³ubicki;38239;26;18246;10;t0805
lubuskie;strzelecko-drezdenecki;50464;110;22820;48;t0806
lubuskie;sulêciñski;30747;89;14017;40;t0807
lubuskie;œwiebodziñski;55152;0;25611;0;t0808
lubuskie;zielonogórski;89011;51;41482;24;t0809
lubuskie;¿agañski;68122;104;31371;45;t0810
lubuskie;¿arski;99875;148;47048;80;t0811
lubuskie;wschowski;27025;0;12900;0;t0812
lubuskie;Gorzów Wielkopolski;150678;272;69569;107;t0861
lubuskie;Zielona Góra;150767;47;72027;26;t0862
³ódzkie;be³chatowski;73768;221;33877;87;t1001
³ódzkie;kutnowski;88794;195;43116;118;t1002
³ódzkie;³aski;36252;16;17368;0;t1003
³ódzkie;³êczycki;51505;95;23746;40;t1004
³ódzkie;³owicki;90236;60;43138;29;t1005
³ódzkie;³ódzki wschodni;37003;57;16702;19;t1006
³ódzkie;opoczyñski;59382;117;26879;67;t1007
³ódzkie;pabianicki;108101;241;51176;138;t1008
³ódzkie;pajêczañski;29906;34;13591;1;t1009
³ódzkie;piotrkowski;50027;99;23271;81;t1010
³ódzkie;poddêbicki;37132;26;17581;8;t1011
