wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;50628;1224;17744;945;t0201
dolnoœl¹skie;dzier¿oniowski;47022;1014;17122;604;t0202
dolnoœl¹skie;g³ogowski;42852;878;14751;348;t0203
dolnoœl¹skie;górowski;18198;350;5715;242;t0204
dolnoœl¹skie;jaworski;29423;345;10802;199;t0205
dolnoœl¹skie;jeleniogórski;38179;606;15321;428;t0206
dolnoœl¹skie;kamiennogórski;21366;564;8033;268;t0207
dolnoœl¹skie;k³odzki;88187;1548;33946;1037;t0208
dolnoœl¹skie;legnicki;28224;662;8705;540;t0209
dolnoœl¹skie;lubañski;18375;131;6449;104;t0210
dolnoœl¹skie;lubiñski;96496;1272;39461;929;t0211
dolnoœl¹skie;lwówecki;26794;579;9597;354;t0212
dolnoœl¹skie;milicki;23798;339;9412;207;t0213
dolnoœl¹skie;oleœnicki;53572;1036;15346;539;t0214
dolnoœl¹skie;o³awski;35668;585;15160;317;t0215
dolnoœl¹skie;polkowicki;25789;458;6157;385;t0216
dolnoœl¹skie;strzeliñski;25828;405;9676;250;t0217
dolnoœl¹skie;œredzki;16061;214;6437;111;t0218
dolnoœl¹skie;œwidnicki;66132;1493;21854;960;t0219
dolnoœl¹skie;trzebnicki;41765;254;16282;118;t0220
dolnoœl¹skie;wa³brzyski;24766;359;10460;244;t0221
dolnoœl¹skie;wo³owski;29968;583;11083;303;t0222
dolnoœl¹skie;wroc³awski;72660;1111;26474;749;t0223
dolnoœl¹skie;z¹bkowicki;39309;575;15051;404;t0224
dolnoœl¹skie;zgorzelecki;39437;742;15168;413;t0225
dolnoœl¹skie;z³otoryjski;24536;413;8787;284;t0226
dolnoœl¹skie;Jelenia Góra;62403;1177;23480;894;t0261
dolnoœl¹skie;Legnica;64483;1123;24570;854;t0262
dolnoœl¹skie;Wroc³aw;759659;10982;286606;8134;t0264
dolnoœl¹skie;Wa³brzych;161854;1275;63475;819;t0265
kujawsko-pomorskie;aleksandrowski;108043;993;47368;783;t0401
kujawsko-pomorskie;brodnicki;46676;721;16741;317;t0402
kujawsko-pomorskie;bydgoski;51613;1093;18452;608;t0403
kujawsko-pomorskie;che³miñski;26536;576;9801;346;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;22094;429;7216;303;t0405
kujawsko-pomorskie;grudzi¹dzki;16822;293;5460;50;t0406
kujawsko-pomorskie;inowroc³awski;77471;1280;30605;717;t0407
kujawsko-pomorskie;lipnowski;35453;647;13046;412;t0408
kujawsko-pomorskie;mogileñski;17090;377;5266;97;t0409
kujawsko-pomorskie;nakielski;50748;768;15959;268;t0410
kujawsko-pomorskie;radziejowski;30319;473;10156;302;t0411
kujawsko-pomorskie;rypiñski;22446;258;7966;175;t0412
kujawsko-pomorskie;sêpoleñski;33206;676;11730;416;t0413
kujawsko-pomorskie;œwiecki;51156;1044;19088;729;t0414
kujawsko-pomorskie;toruñski;46959;797;14325;692;t0415
kujawsko-pomorskie;tucholski;25128;587;8184;359;t0416
kujawsko-pomorskie;w¹brzeski;17427;172;5856;90;t0417
kujawsko-pomorskie;w³oc³awski;42265;916;15048;491;t0418
