data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2220;0
2020-12-28;4372;0
2020-12-29;10164;1
2020-12-30;20533;1
2020-12-31;10677;1
2021-01-01;1352;0
2021-01-02;2284;0
2021-01-03;655;1
2021-01-04;40899;12
2021-01-05;55712;7
2021-01-06;18840;1
2021-01-07;30522;2
2021-01-08;11871;0
2021-01-09;2267;1
2021-01-10;999;0
2021-01-11;48053;229
2021-01-12;63689;3
2021-01-13;55357;0
2021-01-14;46738;3
2021-01-15;26223;1
2021-01-16;21096;18
2021-01-17;12097;431
2021-01-18;28361;2934
2021-01-19;49428;8171
2021-01-20;50964;14305
2021-01-21;53283;14909
2021-01-22;38219;5275
2021-01-23;16743;1364
2021-01-24;5329;557
2021-01-25;72613;29593
2021-01-26;131704;48170
2021-01-27;103242;26407
2021-01-28;88137;29375
2021-01-29;42078;15985
2021-01-30;15027;3114
2021-01-31;7415;1387
2021-02-01;55363;33015
2021-02-02;112497;57093
2021-02-03;119167;55368
2021-02-04;105259;51120
2021-02-05;50325;29401
2021-02-06;23320;15699
2021-02-07;15292;10151
2021-02-08;31952;11744
2021-02-09;87718;20242
2021-02-10;112915;44540
2021-02-11;111817;58732
2021-02-12;75740;43261
2021-02-13;35572;15184
2021-02-14;14638;4855
2021-02-15;36299;11733
2021-02-16;71803;33519
2021-02-17;154868;84197
2021-02-18;174061;93193
2021-02-19;102157;49875
2021-02-20;35499;7679
2021-02-21;15910;3611
2021-02-22;43130;4097
2021-02-23;71256;20331
2021-02-24;159560;76484
2021-02-25;173570;90060
2021-02-26;102692;45082
2021-02-27;44491;11681
2021-02-28;17769;5626
2021-03-01;45871;5582
2021-03-02;81504;21523
2021-03-03;154657;67202
2021-03-04;171303;85202
2021-03-05;106747;44091
2021-03-06;48495;11764
2021-03-07;17113;5227
