wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;16;16;0;0;t00
dolnoœl¹skie;boles³awiecki;60811;195;25848;122;t0201
dolnoœl¹skie;dzier¿oniowski;55307;197;23204;173;t0202
dolnoœl¹skie;g³ogowski;50302;18;19865;12;t0203
dolnoœl¹skie;górowski;22578;30;9280;30;t0204
dolnoœl¹skie;jaworski;33268;23;13998;5;t0205
dolnoœl¹skie;jeleniogórski;43384;182;19022;115;t0206
dolnoœl¹skie;kamiennogórski;25439;184;10979;175;t0207
dolnoœl¹skie;k³odzki;104257;240;45127;185;t0208
dolnoœl¹skie;legnicki;34838;0;13698;0;t0209
dolnoœl¹skie;lubañski;22630;81;8773;9;t0210
dolnoœl¹skie;lubiñski;109784;242;50818;169;t0211
dolnoœl¹skie;lwówecki;32221;35;12987;3;t0212
dolnoœl¹skie;milicki;27628;145;11803;115;t0213
dolnoœl¹skie;oleœnicki;71164;311;28030;180;t0214
dolnoœl¹skie;o³awski;40073;0;18247;0;t0215
dolnoœl¹skie;polkowicki;35046;181;14169;145;t0216
dolnoœl¹skie;strzeliñski;30325;147;12720;107;t0217
dolnoœl¹skie;œredzki;18509;88;8323;87;t0218
dolnoœl¹skie;œwidnicki;80284;165;32592;55;t0219
dolnoœl¹skie;trzebnicki;48967;72;20933;65;t0220
dolnoœl¹skie;wa³brzyski;27726;7;12486;7;t0221
dolnoœl¹skie;wo³owski;35612;111;15147;65;t0222
dolnoœl¹skie;wroc³awski;84972;159;35745;143;t0223
dolnoœl¹skie;z¹bkowicki;45869;58;20006;28;t0224
dolnoœl¹skie;zgorzelecki;47299;79;20124;70;t0225
dolnoœl¹skie;z³otoryjski;28493;46;11663;13;t0226
dolnoœl¹skie;Jelenia Góra;74049;231;32370;146;t0261
dolnoœl¹skie;Legnica;75194;49;32971;32;t0262
dolnoœl¹skie;Wroc³aw;907836;5065;399087;4044;t0264
dolnoœl¹skie;Wa³brzych;187558;643;84406;308;t0265
kujawsko-pomorskie;aleksandrowski;119204;212;54876;62;t0401
kujawsko-pomorskie;brodnicki;54869;280;22069;170;t0402
kujawsko-pomorskie;bydgoski;62867;87;26010;56;t0403
kujawsko-pomorskie;che³miñski;32785;108;13631;9;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;27657;54;10775;0;t0405
kujawsko-pomorskie;grudzi¹dzki;20559;182;8344;174;t0406
kujawsko-pomorskie;inowroc³awski;90109;240;39585;195;t0407
kujawsko-pomorskie;lipnowski;42010;106;17337;0;t0408
kujawsko-pomorskie;mogileñski;22408;58;8878;18;t0409
kujawsko-pomorskie;nakielski;65629;295;26733;204;t0410
kujawsko-pomorskie;radziejowski;37632;11;15693;11;t0411
kujawsko-pomorskie;rypiñski;26777;139;10568;129;t0412
kujawsko-pomorskie;sêpoleñski;41785;56;18363;47;t0413
kujawsko-pomorskie;œwiecki;61088;197;25446;184;t0414
kujawsko-pomorskie;toruñski;57911;170;21720;70;t0415
kujawsko-pomorskie;tucholski;31573;237;13028;211;t0416
kujawsko-pomorskie;w¹brzeski;21635;32;8691;25;t0417
kujawsko-pomorskie;w³oc³awski;51610;167;21716;112;t0418
