data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;1534;0
2020-12-28;3136;0
2020-12-29;7902;0
2020-12-30;16422;0
2020-12-31;8768;0
2021-01-01;1083;2
2021-01-02;1949;0
2021-01-03;584;0
2021-01-04;34436;1
2021-01-05;48146;2
2021-01-06;16429;0
2021-01-07;26777;0
2021-01-08;10607;1
2021-01-09;2017;0
2021-01-10;865;2
2021-01-11;42895;3
2021-01-12;57954;0
2021-01-13;50612;1
2021-01-14;42974;1
2021-01-15;24372;1
2021-01-16;19440;17
2021-01-17;11322;433
2021-01-18;26869;2938
2021-01-19;47963;8115
2021-01-20;49509;14461
2021-01-21;50792;14769
2021-01-22;36426;5259
2021-01-23;15916;1362
2021-01-24;5017;557
2021-01-25;68744;29503
2021-01-26;124852;48347
2021-01-27;98200;26556
2021-01-28;84938;29466
2021-01-29;41410;16114
2021-01-30;15075;3120
2021-01-31;7798;1389
2021-02-01;54869;33345
2021-02-02;109899;57447
2021-02-03;116209;56019
2021-02-04;103021;51615
2021-02-05;50039;29639
2021-02-06;23697;15713
2021-02-07;15636;10179
2021-02-08;31177;11749
2021-02-09;84597;20201
2021-02-10;107892;44964
2021-02-11;107531;58812
2021-02-12;73729;43720
2021-02-13;34318;15253
2021-02-14;13760;4873
2021-02-15;35438;11725
2021-02-16;69890;33860
2021-02-17;150468;85534
2021-02-18;169730;94644
2021-02-19;100889;50336
2021-02-20;35065;7717
2021-02-21;15550;3612
2021-02-22;42251;4121
2021-02-23;69803;20560
2021-02-24;155653;77075
2021-02-25;169969;90720
2021-02-26;101456;45688
2021-02-27;43820;11921
2021-02-28;17602;5827
2021-03-01;45458;5413
2021-03-02;80865;21807
2021-03-03;152950;68053
2021-03-04;170598;85921
2021-03-05;107475;44689
2021-03-06;49593;12082
2021-03-07;17981;5390
2021-03-08;34591;3683
2021-03-09;63889;8429
2021-03-10;143399;43059
2021-03-11;162962;68400
2021-03-12;95149;39591
2021-03-13;29994;6734
2021-03-14;11882;3040
2021-03-15;25830;3565
2021-03-16;47924;10732
2021-03-17;134070;43894
2021-03-18;155409;66688
2021-03-19;89456;38954
2021-03-20;29780;10283
2021-03-21;10657;3079
2021-03-22;51960;3977
2021-03-23;118074;19951
2021-03-24;192183;50165
2021-03-25;216572;71786
2021-03-26;162335;40696
2021-03-27;92228;15027
2021-03-28;35745;6927
2021-03-29;80156;9877
2021-03-30;117685;16096
2021-03-31;191026;20713
2021-04-01;205383;19492
2021-04-02;153079;11298
2021-04-03;36402;2756
2021-04-04;3342;352
2021-04-05;3885;527
2021-04-06;126230;8138
2021-04-07;220701;7357
2021-04-08;258671;5843
2021-04-09;220793;4703
2021-04-10;154632;4179
2021-04-11;44780;786
2021-04-12;106521;7025
2021-04-13;186958;23355
2021-04-14;254903;53875
2021-04-15;268153;59302
2021-04-16;201481;28272
2021-04-17;140848;11960
2021-04-18;39812;4035
2021-04-19;109552;13073
2021-04-20;203240;34285
2021-04-21;283249;74539
2021-04-22;306566;79487
2021-04-23;260244;46802
2021-04-24;206178;24517
2021-04-25;56078;9279
2021-04-26;139755;30851
2021-04-27;254091;58764
2021-04-28;345455;99439
2021-04-29;388302;108968
2021-04-30;358069;75050
2021-05-01;121992;15584
2021-05-02;59486;10174
2021-05-03;47172;5542
2021-05-04;234696;63265
2021-05-05;399339;122737
2021-05-06;424447;141915
2021-05-07;379429;124782
2021-05-08;258728;63656
2021-05-09;82451;14857
2021-05-10;188709;52553
2021-05-11;321259;109803
2021-05-12;434575;181020
2021-05-13;441919;193795
2021-05-14;373624;152310
2021-05-15;277969;110599
2021-05-16;90325;29648
2021-05-17;149207;50234
2021-05-18;331404;125836
2021-05-19;446181;185920
2021-05-20;445455;201162
2021-05-21;356962;155290
2021-05-22;241214;111096
2021-05-23;68100;35615
2021-05-24;135626;76889
2021-05-25;306135;158280
2021-05-26;397319;212231
2021-05-27;387112;232213
2021-05-28;349830;202379
2021-05-29;278675;151929
2021-05-30;91894;44171
2021-05-31;167703;98572
2021-06-01;466907;270411
2021-06-02;652505;401378
2021-06-03;141150;64675
2021-06-04;431184;257084
2021-06-05;271944;120479
2021-06-06;99109;41003
2021-06-07;203248;127680
2021-06-08;401258;243039
2021-06-09;507677;303161
2021-06-10;485196;298004
2021-06-11;425697;266573
2021-06-12;318816;182305
2021-06-13;102734;58858
2021-06-14;214141;168495
2021-06-15;375326;264519
2021-06-16;434101;280795
2021-06-17;402878;272630
2021-06-18;326298;220728
2021-06-19;220660;135843
2021-06-20;66532;43786
2021-06-21;168893;137615
2021-06-22;341817;262383
2021-06-23;400780;291736
2021-06-24;381328;283187
2021-06-25;309969;233859
2021-06-26;203306;134375
2021-06-27;61031;42205
2021-06-28;146440;115108
2021-06-29;288673;217792
2021-06-30;357433;254812
2021-07-01;299763;220186
2021-07-02;243814;175383
2021-07-03;172681;119331
2021-07-04;50601;34020
2021-07-05;118830;86690
2021-07-06;251184;207574
2021-07-07;341534;283248
2021-07-08;264038;203095
2021-07-09;256283;197415
2021-07-10;209833;167586
2021-07-11;63056;48717
2021-07-12;115299;82442
2021-07-13;216668;172731
2021-07-14;286632;227069
2021-07-15;257525;195224
2021-07-16;209868;150607
2021-07-17;157735;113976
2021-07-18;41824;25853
2021-07-19;83970;50845
2021-07-20;164566;118396
2021-07-21;210291;156571
2021-07-22;179835;126355
2021-07-23;156504;102330
2021-07-24;97892;61498
2021-07-25;29694;14227
2021-07-26;72333;41811
2021-07-27;115015;71232
2021-07-28;141634;87904
2021-07-29;134306;82670
2021-07-30;120659;69993
2021-07-31;78665;40840
2021-08-01;32880;7901
2021-08-02;53067;25427
2021-08-03;83074;43240
2021-08-04;109388;61268
2021-08-05;110205;60821
2021-08-06;104238;53945
2021-08-07;61464;28001
2021-08-08;19939;5386
2021-08-09;47055;21339
2021-08-10;69394;33380
2021-08-11;81911;40109
2021-08-12;80999;40271
2021-08-13;79755;41087
2021-08-14;43923;17919
2021-08-15;27846;4169
2021-08-16;42464;21534
2021-08-17;59199;30088
2021-08-18;75326;38175
2021-08-19;71956;38679
2021-08-20;74334;38995
2021-08-21;42754;19361
2021-08-22;19458;4078
2021-08-23;37286;18467
2021-08-24;53417;27350
2021-08-25;66973;34045
2021-08-26;67944;35822
2021-08-27;72772;38007
2021-08-28;44775;18782
2021-08-29;22469;4230
2021-08-30;37896;18493
2021-08-31;51566;27069
2021-09-01;48714;26263
2021-09-02;53400;28809
2021-09-03;58409;29178
2021-09-04;32269;13433
2021-09-05;14231;2752
2021-09-06;25978;12321
2021-09-07;36032;17490
2021-09-08;43778;21925
2021-09-09;44557;22766
2021-09-10;49538;24166
2021-09-11;26804;10575
2021-09-12;11527;2201
2021-09-13;22120;10130
2021-09-14;31401;14667
2021-09-15;39676;19136
2021-09-16;41709;19774
2021-09-17;49673;22691
2021-09-18;25722;9566
2021-09-19;9876;2277
2021-09-20;22814;10434
2021-09-21;33197;14985
2021-09-22;37768;16354
2021-09-23;39207;16721
2021-09-24;57863;20397
2021-09-25;30374;8942
2021-09-26;11668;1846
2021-09-27;40518;9120
2021-09-28;53345;12418
2021-09-29;65632;15578
2021-09-30;68604;17320
2021-10-01;70996;17109
2021-10-02;28316;6990
2021-10-03;4746;1020
