data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2192;0
2020-12-28;4403;0
2020-12-29;10079;0
2020-12-30;20489;1
2020-12-31;10641;0
2021-01-01;1348;3
2021-01-02;2277;0
2021-01-03;652;0
2021-01-04;40753;1
2021-01-05;55481;2
2021-01-06;18801;0
2021-01-07;30438;0
2021-01-08;11850;1
2021-01-09;2261;0
2021-01-10;997;2
2021-01-11;47699;3
2021-01-12;63519;0
2021-01-13;55229;1
2021-01-14;46653;1
2021-01-15;26288;0
2021-01-16;21026;17
2021-01-17;12093;430
2021-01-18;28469;2939
2021-01-19;49609;8128
2021-01-20;51313;14478
2021-01-21;53237;14874
2021-01-22;38325;5268
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73617;29602
2021-01-26;133383;48349
2021-01-27;104743;26585
2021-01-28;89754;29483
2021-01-29;44033;16156
2021-01-30;16286;3118
2021-01-31;8675;1388
2021-02-01;57325;33334
2021-02-02;115544;57643
2021-02-03;122425;56000
2021-02-04;107641;51573
2021-02-05;52203;29577
2021-02-06;24747;15708
2021-02-07;16482;10164
2021-02-08;33263;11763
2021-02-09;90547;20411
2021-02-10;113780;44809
2021-02-11;112326;59006
2021-02-12;76007;43736
2021-02-13;35658;15158
2021-02-14;14722;4869
2021-02-15;36535;11739
2021-02-16;72264;33858
2021-02-17;156083;85238
2021-02-18;175732;94567
2021-02-19;103293;50255
2021-02-20;36038;7699
2021-02-21;16047;3606
2021-02-22;43409;4117
2021-02-23;71913;20441
2021-02-24;160998;76995
2021-02-25;175104;90628
2021-02-26;103747;45626
2021-02-27;44751;11796
2021-02-28;17855;5645
2021-03-01;46196;5405
2021-03-02;82462;21760
2021-03-03;157047;68009
2021-03-04;174253;85950
2021-03-05;108953;44705
2021-03-06;49776;12056
2021-03-07;17971;5379
2021-03-08;34607;3679
2021-03-09;63984;8476
2021-03-10;143407;43034
2021-03-11;162961;68355
2021-03-12;95166;39489
2021-03-13;29761;6726
2021-03-14;11871;3030
2021-03-15;25808;3567
2021-03-16;47921;10722
2021-03-17;134107;43884
2021-03-18;155539;66650
2021-03-19;89434;38887
2021-03-20;29751;10269
2021-03-21;10648;3069
2021-03-22;51931;3977
2021-03-23;118079;19894
2021-03-24;192215;50133
2021-03-25;216559;71704
2021-03-26;162411;40644
2021-03-27;92168;15013
2021-03-28;35677;6913
2021-03-29;80277;9911
2021-03-30;117786;16126
2021-03-31;191023;20706
2021-04-01;205741;19553
2021-04-02;153285;11329
2021-04-03;36239;2757
2021-04-04;3319;343
2021-04-05;3862;527
2021-04-06;126191;8150
2021-04-07;221059;7363
2021-04-08;258478;5824
2021-04-09;220789;4712
2021-04-10;154401;4146
2021-04-11;44584;788
2021-04-12;106354;7038
2021-04-13;186775;23286
2021-04-14;254817;53888
2021-04-15;268087;59272
2021-04-16;201340;28318
2021-04-17;140704;11954
2021-04-18;39741;4030
2021-04-19;109443;13153
2021-04-20;203005;34361
2021-04-21;282804;74568
2021-04-22;306274;79455
2021-04-23;259885;46846
2021-04-24;205933;24556
2021-04-25;55943;9283
2021-04-26;139552;30840
2021-04-27;253708;58855
2021-04-28;344967;99583
2021-04-29;387744;109230
2021-04-30;357702;75110
2021-05-01;121599;15636
2021-05-02;59339;10199
2021-05-03;47108;5550
2021-05-04;233735;63273
2021-05-05;397340;122717
2021-05-06;422466;141911
2021-05-07;378068;124813
2021-05-08;257451;63607
2021-05-09;82243;14901
2021-05-10;187542;52529
2021-05-11;319652;109906
2021-05-12;432842;180907
2021-05-13;439477;193641
2021-05-14;371715;152393
2021-05-15;277514;110815
2021-05-16;90050;29726
2021-05-17;148750;50153
2021-05-18;330210;125809
2021-05-19;444282;185669
2021-05-20;443508;201041
2021-05-21;354216;154900
2021-05-22;239088;110244
2021-05-23;66089;34010
2021-05-24;134990;76735
2021-05-25;304188;158195
2021-05-26;394314;211342
2021-05-27;384278;231050
2021-05-28;345666;200736
2021-05-29;276421;150648
2021-05-30;89433;42310
2021-05-31;163463;95953
