data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2161;0;2161;0;0
2020-12-28;4369;0;4369;0;0
2020-12-29;10009;0;10009;0;0
2020-12-30;20278;0;20278;0;0
2020-12-31;10599;0;10598;1;0
2021-01-01;1348;2;1346;0;0
2021-01-02;2258;0;2258;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40521;1;40520;0;0
2021-01-05;55251;1;55250;0;0
2021-01-06;18726;0;18726;0;0
2021-01-07;30297;0;30297;0;0
2021-01-08;11806;0;11806;0;0
2021-01-09;2258;0;2258;0;0
2021-01-10;992;2;990;0;0
2021-01-11;47541;3;47538;0;0
2021-01-12;63294;0;63294;0;0
2021-01-13;55071;1;55070;0;0
2021-01-14;46496;2;46494;0;0
2021-01-15;26219;1;26218;0;0
2021-01-16;20962;17;20945;0;0
2021-01-17;12048;435;11613;0;0
2021-01-18;28289;2945;25342;2;0
2021-01-19;49409;8124;41285;0;0
2021-01-20;51182;14482;36700;0;0
2021-01-21;52965;14799;38166;0;0
2021-01-22;38177;5264;32913;0;0
2021-01-23;16848;1362;15486;0;0
2021-01-24;5355;557;4798;0;0
2021-01-25;73245;29553;43692;0;0
2021-01-26;132812;48405;84406;1;0
2021-01-27;104673;26601;78072;0;0
2021-01-28;89456;29516;59940;0;0
2021-01-29;43725;16137;27588;0;0
2021-01-30;16252;3126;13126;0;0
2021-01-31;8680;1395;7285;0;0
2021-02-01;57127;33377;23750;0;0
2021-02-02;114649;57511;57138;0;0
2021-02-03;121763;56094;65669;0;0
2021-02-04;107274;51680;55594;0;0
2021-02-05;52062;29684;22378;0;0
2021-02-06;24671;15736;8935;0;0
2021-02-07;16390;10188;6202;0;0
2021-02-08;33089;11771;21318;0;0
2021-02-09;89734;20256;69477;1;0
2021-02-10;113346;45104;68242;0;0
2021-02-11;111854;59068;52786;0;0
2021-02-12;75839;43800;32039;0;0
2021-02-13;35653;15300;20353;0;0
2021-02-14;14712;4881;9831;0;0
2021-02-15;36305;11796;24509;0;0
2021-02-16;71792;33987;37805;0;0
2021-02-17;155063;85910;69151;2;0
2021-02-18;174734;95057;79677;0;0
2021-02-19;103276;50441;52835;0;0
2021-02-20;36003;7736;28267;0;0
2021-02-21;16051;3629;12422;0;0
2021-02-22;43401;4152;39249;0;0
2021-02-23;71910;20597;51313;0;0
2021-02-24;160919;77204;83714;0;1
2021-02-25;175004;90863;84141;0;0
2021-02-26;103679;45765;57914;0;0
2021-02-27;44771;11939;32832;0;0
2021-02-28;18060;5843;12217;0;0
2021-03-01;46119;5429;40690;0;0
2021-03-02;82455;21838;60617;0;0
2021-03-03;156805;68158;88645;2;0
2021-03-04;174021;86066;87955;0;0
2021-03-05;108785;44781;64003;1;0
2021-03-06;49841;12098;37743;0;0
2021-03-07;18006;5398;12608;0;0
2021-03-08;34583;3690;30893;0;0
2021-03-09;63871;8445;55426;0;0
2021-03-10;143317;43135;100182;0;0
2021-03-11;162888;68489;94398;1;0
2021-03-12;95099;39662;55437;0;0
2021-03-13;29950;6748;23202;0;0
2021-03-14;11865;3042;8823;0;0
2021-03-15;25797;3559;22238;0;0
2021-03-16;47863;10750;37113;0;0
2021-03-17;133940;43978;89962;0;0
2021-03-18;155301;66797;88504;0;0
2021-03-19;89454;39047;50406;1;0
2021-03-20;29775;10306;19469;0;0
2021-03-21;10649;3082;7567;0;0
2021-03-22;51937;3984;47952;1;0
2021-03-23;118000;20008;97992;0;0
2021-03-24;191999;50257;141742;0;0
2021-03-25;216493;71951;144542;0;0
2021-03-26;162318;40799;121519;0;0
2021-03-27;92173;15052;77121;0;0
2021-03-28;35740;6938;28802;0;0
2021-03-29;80142;9897;70245;0;0
2021-03-30;117627;16138;101489;0;0
2021-03-31;190864;20799;170065;0;0
2021-04-01;205266;19560;185706;0;0
2021-04-02;153104;11326;141778;0;0
2021-04-03;36379;2767;33612;0;0
2021-04-04;3343;355;2988;0;0
2021-04-05;3896;531;3365;0;0
2021-04-06;126182;8161;118021;0;0
2021-04-07;220572;7402;213170;0;0
2021-04-08;258431;5864;252567;0;0
2021-04-09;220722;4717;216005;0;0
2021-04-10;154538;4202;150336;0;0
2021-04-11;44748;790;43958;0;0
2021-04-12;106515;7040;99475;0;0
2021-04-13;186927;23418;163509;0;0
2021-04-14;254873;53978;200895;0;0
2021-04-15;268116;59410;208705;0;1
2021-04-16;201383;28331;173052;0;0
2021-04-17;140757;11988;128769;0;0
2021-04-18;39809;4047;35762;0;0
2021-04-19;109473;13108;96365;0;0
2021-04-20;203198;34350;168848;0;0
2021-04-21;283301;74668;208633;0;0
2021-04-22;306660;79618;227042;0;0
2021-04-23;260294;46922;213372;0;0
2021-04-24;206127;24544;181583;0;0
2021-04-25;56094;9295;46799;0;0
2021-04-26;139820;30933;108887;0;0
2021-04-27;254162;58844;195318;0;0
2021-04-28;345654;99631;246022;1;0
2021-04-29;388497;109159;279338;0;0
2021-04-30;358248;75226;283022;0;0
2021-05-01;121951;15599;106351;1;0
2021-05-02;59474;10200;49274;0;0
2021-05-03;47143;5554;41589;0;0
2021-05-04;234756;63336;171420;0;0
2021-05-05;399540;122932;276608;0;0
2021-05-06;424623;142103;282520;0;0
2021-05-07;379622;124964;254658;0;0
2021-05-08;258786;63724;195062;0;0
2021-05-09;82474;14871;67603;0;0
2021-05-10;188783;52617;136166;0;0
2021-05-11;321417;109909;211508;0;0
2021-05-12;434773;181216;253557;0;0
2021-05-13;442118;193988;248130;0;0
2021-05-14;374004;152520;221484;0;0
2021-05-15;278112;110758;167354;0;0
2021-05-16;90359;29687;60672;0;0
2021-05-17;149267;50291;98976;0;0
2021-05-18;331517;125936;205581;0;0
2021-05-19;446403;186101;260302;0;0
2021-05-20;445764;201331;244433;0;0
2021-05-21;357113;155432;201681;0;0
2021-05-22;241309;111162;130147;0;0
2021-05-23;68124;35644;32480;0;0
2021-05-24;135656;76920;58736;0;0
2021-05-25;306264;158377;147887;0;0
2021-05-26;397545;212391;185154;0;0
2021-05-27;387250;232338;154912;0;0
2021-05-28;349981;202511;147470;0;0
2021-05-29;278737;151973;126764;0;0
2021-05-30;91916;44190;47726;0;0
2021-05-31;167755;98609;69146;0;0
2021-06-01;467073;270549;196524;0;0
2021-06-02;652745;401573;251172;0;0
2021-06-03;141179;64701;76478;0;0
2021-06-04;431335;257205;174130;0;0
2021-06-05;271999;120522;151477;0;0
2021-06-06;99127;41018;58109;0;0
2021-06-07;203377;127793;75584;0;0
2021-06-08;401385;243134;158251;0;0
2021-06-09;507826;303283;204543;0;0
2021-06-10;485352;298136;187216;0;0
2021-06-11;425857;266680;159177;0;0
2021-06-12;318889;182355;136534;0;0
2021-06-13;102757;58878;43879;0;0
2021-06-14;214214;168555;45659;0;0
2021-06-15;375486;264635;110851;0;0
2021-06-16;434232;280904;153328;0;0
2021-06-17;403051;272745;130306;0;0
2021-06-18;326495;220875;105620;0;0
2021-06-19;220722;135889;84833;0;0
2021-06-20;66560;43807;22753;0;0
2021-06-21;168947;137663;31284;0;0
2021-06-22;341947;262487;79460;0;0
2021-06-23;400895;291832;109063;0;0
2021-06-24;381488;283299;98189;0;0
2021-06-25;310110;233965;76145;0;0
2021-06-26;203353;134413;68940;0;0
2021-06-27;61042;42214;18828;0;0
2021-06-28;146509;115172;31337;0;0
2021-06-29;288789;217860;70929;0;0
2021-06-30;357552;254912;102640;0;0
2021-07-01;299919;220310;79609;0;0
2021-07-02;243989;175475;68514;0;0
2021-07-03;172749;119384;53364;1;0
2021-07-04;50619;34030;16589;0;0
2021-07-05;118890;86732;32158;0;0
2021-07-06;251359;207691;43668;0;0
2021-07-07;341723;283415;58308;0;0
2021-07-08;264176;203191;60985;0;0
2021-07-09;256393;197500;58893;0;0
2021-07-10;209905;167634;42271;0;0
2021-07-11;63071;48724;14347;0;0
2021-07-12;115358;82480;32878;0;0
2021-07-13;216774;172806;43968;0;0
2021-07-14;286779;227192;59587;0;0
2021-07-15;257639;195309;62330;0;0
2021-07-16;209939;150655;59283;1;0
2021-07-17;157800;114037;43763;0;0
2021-07-18;41841;25862;15979;0;0
2021-07-19;84030;50896;33134;0;0
2021-07-20;164658;118477;46181;0;0
2021-07-21;210398;156650;53748;0;0
2021-07-22;179935;126423;53512;0;0
2021-07-23;156608;102411;54197;0;0
2021-07-24;97934;61529;36405;0;0
2021-07-25;29685;14232;15453;0;0
2021-07-26;72402;41847;30554;1;0
2021-07-27;115146;71329;43816;1;0
2021-07-28;141732;87969;53763;0;0
2021-07-29;134469;82800;51668;0;1
2021-07-30;120662;70057;50605;0;0
2021-07-31;78709;40865;37844;0;0
2021-08-01;31272;7836;23436;0;0
2021-08-02;52828;25459;27368;1;0
2021-08-03;82924;43312;39612;0;0
2021-08-04;109352;61344;48008;0;0
2021-08-05;110272;60928;49343;0;1
2021-08-06;104037;54020;50017;0;0
2021-08-07;60624;27963;32661;0;0
2021-08-08;19011;5368;13643;0;0
2021-08-09;46874;21367;25507;0;0
2021-08-10;69509;33444;36065;0;0
2021-08-11;82002;40154;41848;0;0
2021-08-12;81099;40328;40771;0;0
2021-08-13;79862;41142;38718;2;0
2021-08-14;44025;17957;26067;0;1
2021-08-15;27884;4171;23713;0;0
2021-08-16;42510;21550;20960;0;0
2021-08-17;59339;30172;29167;0;0
2021-08-18;75423;38221;37201;1;0
2021-08-19;72081;38747;33333;0;1
2021-08-20;74432;39027;35404;1;0
2021-08-21;42844;19395;23449;0;0
2021-08-22;19476;4086;15390;0;0
2021-08-23;37333;18489;18843;0;1
2021-08-24;53489;27390;26098;1;0
2021-08-25;67076;34104;32972;0;0
2021-08-26;68017;35872;32145;0;0
2021-08-27;72993;38097;34896;0;0
2021-08-28;44892;18805;26087;0;0
2021-08-29;22485;4233;18252;0;0
2021-08-30;37928;18502;19426;0;0
2021-08-31;51733;27161;24572;0;0
2021-09-01;48992;26350;22570;67;5
2021-09-02;54049;28919;24716;396;18
2021-09-03;59172;29243;29361;549;19
2021-09-04;32489;13454;18898;135;2
2021-09-05;14344;2757;11515;69;3
2021-09-06;26467;12350;13731;376;10
2021-09-07;36906;17541;18658;674;33
2021-09-08;44652;21980;21949;683;40
2021-09-09;45571;22842;21907;784;38
2021-09-10;50630;24242;25563;791;34
2021-09-11;27236;10609;16356;267;4
2021-09-12;11653;2209;9404;38;2
2021-09-13;23372;10142;12105;1104;21
2021-09-14;32917;14711;16925;1246;35
2021-09-15;41179;19186;20847;1091;55
2021-09-16;43240;19837;22165;1180;58
2021-09-17;51408;22809;27478;1068;53
2021-09-18;26238;9593;16298;331;16
2021-09-19;10055;2282;7702;68;3
2021-09-20;23891;10454;12521;883;33
2021-09-21;34816;15063;18457;1213;83
2021-09-22;40049;16437;21646;1804;162
2021-09-23;42748;16870;21360;2386;2132
2021-09-24;64551;20586;25253;4400;14312
2021-09-25;33585;8974;14845;2075;7691
2021-09-26;12394;1859;7857;435;2243
2021-09-27;47496;9188;12649;4835;20824
2021-09-28;62302;12549;14657;5757;29339
2021-09-29;78097;15820;19025;7088;36164
2021-09-30;82846;17688;18601;8158;38399
2021-10-01;85333;17801;20984;6640;39908
2021-10-02;32662;7205;10570;1854;13033
2021-10-03;6935;1307;2974;292;2362
2021-10-04;43976;7366;10389;3218;23003
2021-10-05;62546;11017;13319;5021;33189
2021-10-06;76765;13360;15444;6570;41391
2021-10-07;82399;16015;16505;7191;42688
2021-10-08;86655;19438;21056;6034;40127
