data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2180;0
2020-12-28;4395;0
2020-12-29;10101;0
2020-12-30;20452;1
2020-12-31;10636;0
2021-01-01;1344;1
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40813;1
2021-01-05;55534;2
2021-01-06;18795;0
2021-01-07;30454;0
2021-01-08;11853;0
2021-01-09;2254;0
2021-01-10;997;2
2021-01-11;47720;3
2021-01-12;63597;0
2021-01-13;55168;0
2021-01-14;46669;1
2021-01-15;26306;0
2021-01-16;21048;17
2021-01-17;12103;421
2021-01-18;28508;2941
2021-01-19;49666;8165
2021-01-20;51275;14434
2021-01-21;53362;14863
2021-01-22;38335;5267
2021-01-23;16736;1358
2021-01-24;5329;557
2021-01-25;73763;29622
2021-01-26;133335;48391
2021-01-27;104619;26593
2021-01-28;89696;29483
2021-01-29;44005;16171
2021-01-30;16299;3112
2021-01-31;8690;1387
2021-02-01;57268;33338
2021-02-02;115589;57697
2021-02-03;122413;56019
2021-02-04;107632;51591
2021-02-05;52125;29578
2021-02-06;24724;15716
2021-02-07;16490;10168
2021-02-08;33262;11765
2021-02-09;90516;20431
2021-02-10;113780;44776
2021-02-11;112385;59020
2021-02-12;75976;43746
2021-02-13;35675;15161
2021-02-14;14722;4864
2021-02-15;36544;11801
2021-02-16;72215;33879
2021-02-17;156074;85157
2021-02-18;175541;94377
2021-02-19;103155;50191
2021-02-20;35939;7685
2021-02-21;16056;3614
2021-02-22;43310;4117
2021-02-23;71640;20432
2021-02-24;160887;77004
2021-02-25;174915;90598
2021-02-26;103652;45548
2021-02-27;44686;11769
2021-02-28;17826;5623
2021-03-01;46052;5414
2021-03-02;82166;21732
2021-03-03;156777;67974
2021-03-04;173813;85882
2021-03-05;108547;44666
2021-03-06;49447;12014
2021-03-07;17948;5382
2021-03-08;34470;3647
2021-03-09;63811;8488
2021-03-10;142849;42958
2021-03-11;162436;68263
2021-03-12;94820;39438
2021-03-13;29671;6734
2021-03-14;11849;3032
2021-03-15;25641;3593
2021-03-16;47747;10716
2021-03-17;133871;43873
2021-03-18;155269;66630
2021-03-19;89277;38850
2021-03-20;29799;10267
2021-03-21;10681;3069
2021-03-22;51722;3980
2021-03-23;117603;19833
2021-03-24;191323;50100
2021-03-25;215521;71743
2021-03-26;161474;40533
2021-03-27;91695;15001
2021-03-28;35598;6907
2021-03-29;80099;9874
2021-03-30;118096;16072
2021-03-31;191419;20760
2021-04-01;204950;19441
2021-04-02;152305;11180
2021-04-03;36157;2727
2021-04-04;3337;343
2021-04-05;3853;525
2021-04-06;125506;8103
2021-04-07;219768;7281
2021-04-08;257819;5593
2021-04-09;219002;4640
2021-04-10;152960;4124
2021-04-11;44368;790
2021-04-12;105146;6975
2021-04-13;187045;23328
2021-04-14;254245;53522
2021-04-15;266813;58918
2021-04-16;200541;27963
2021-04-17;140562;11865
2021-04-18;39788;4036
2021-04-19;109333;12928
2021-04-20;201425;33958
2021-04-21;279678;73863
2021-04-22;296926;77852
