data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2166;0;2166;0;0
2020-12-28;4381;0;4381;0;0
2020-12-29;10022;0;10022;0;0
2020-12-30;20302;0;20302;0;0
2020-12-31;10604;0;10603;1;0
2021-01-01;1350;2;1348;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40575;1;40574;0;0
2021-01-05;55287;1;55286;0;0
2021-01-06;18742;0;18742;0;0
2021-01-07;30338;0;30338;0;0
2021-01-08;11816;0;11816;0;0
2021-01-09;2261;0;2261;0;0
2021-01-10;992;2;989;1;0
2021-01-11;47588;3;47585;0;0
2021-01-12;63372;0;63372;0;0
2021-01-13;55127;1;55126;0;0
2021-01-14;46545;2;46543;0;0
2021-01-15;26247;1;26246;0;0
2021-01-16;20984;17;20967;0;0
2021-01-17;12072;435;11637;0;0
2021-01-18;28312;2948;25362;2;0
2021-01-19;49403;8127;41276;0;0
2021-01-20;51211;14490;36721;0;0
2021-01-21;53006;14801;38205;0;0
2021-01-22;38201;5265;32936;0;0
2021-01-23;16869;1362;15507;0;0
2021-01-24;5364;557;4807;0;0
2021-01-25;73294;29569;43725;0;0
2021-01-26;132957;48417;84539;1;0
2021-01-27;104798;26614;78184;0;0
2021-01-28;89542;29528;60014;0;0
2021-01-29;43736;16139;27597;0;0
2021-01-30;16264;3125;13139;0;0
2021-01-31;8688;1395;7293;0;0
2021-02-01;57141;33384;23757;0;0
2021-02-02;114731;57532;57199;0;0
2021-02-03;121855;56120;65735;0;0
2021-02-04;107332;51699;55633;0;0
2021-02-05;52103;29703;22400;0;0
2021-02-06;24691;15746;8945;0;0
2021-02-07;16395;10190;6205;0;0
2021-02-08;33115;11779;21336;0;0
2021-02-09;89798;20267;69530;1;0
2021-02-10;113419;45122;68297;0;0
2021-02-11;111923;59106;52817;0;0
2021-02-12;75882;43819;32063;0;0
2021-02-13;35675;15305;20370;0;0
2021-02-14;14726;4883;9843;0;0
2021-02-15;36351;11801;24550;0;0
2021-02-16;71863;34026;37837;0;0
2021-02-17;155200;86008;69190;2;0
2021-02-18;174879;95140;79739;0;0
2021-02-19;103326;50467;52859;0;0
2021-02-20;36017;7739;28278;0;0
2021-02-21;16061;3636;12425;0;0
2021-02-22;43423;4160;39263;0;0
2021-02-23;71936;20613;51323;0;0
2021-02-24;161024;77234;83790;0;0
2021-02-25;175121;90896;84225;0;0
2021-02-26;103736;45787;57949;0;0
2021-02-27;44796;11950;32846;0;0
2021-02-28;18060;5848;12212;0;0
2021-03-01;46134;5430;40704;0;0
2021-03-02;82505;21858;60647;0;0
2021-03-03;156885;68193;88689;3;0
2021-03-04;174095;86089;88006;0;0
2021-03-05;108795;44793;64001;1;0
2021-03-06;49829;12103;37726;0;0
2021-03-07;18019;5402;12617;0;0
2021-03-08;34549;3692;30857;0;0
2021-03-09;63875;8447;55428;0;0
2021-03-10;143406;43152;100254;0;0
2021-03-11;162970;68527;94442;1;0
2021-03-12;95149;39677;55472;0;0
2021-03-13;29975;6749;23226;0;0
2021-03-14;11878;3044;8834;0;0
2021-03-15;25799;3561;22238;0;0
2021-03-16;47889;10756;37133;0;0
2021-03-17;134013;43998;90015;0;0
2021-03-18;155371;66817;88554;0;0
2021-03-19;89501;39071;50429;1;0
2021-03-20;29799;10315;19484;0;0
2021-03-21;10654;3084;7570;0;0
2021-03-22;51889;3987;47901;1;0
2021-03-23;117966;20033;97933;0;0
2021-03-24;192039;50283;141756;0;0
2021-03-25;216541;71988;144553;0;0
2021-03-26;162313;40826;121487;0;0
2021-03-27;92111;15054;77057;0;0
2021-03-28;35730;6942;28788;0;0
2021-03-29;80100;9901;70199;0;0
2021-03-30;117565;16148;101417;0;0
2021-03-31;190823;20811;170012;0;0
2021-04-01;205242;19581;185661;0;0
2021-04-02;153057;11337;141720;0;0
2021-04-03;36400;2770;33630;0;0
2021-04-04;3352;362;2990;0;0
2021-04-05;3897;531;3366;0;0
2021-04-06;126146;8173;117973;0;0
2021-04-07;220562;7415;213147;0;0
2021-04-08;258282;5870;252412;0;0
2021-04-09;220576;4722;215854;0;0
2021-04-10;154465;4210;150255;0;0
2021-04-11;44732;792;43940;0;0
2021-04-12;106409;7046;99363;0;0
2021-04-13;186784;23434;163350;0;0
2021-04-14;254808;54012;200796;0;0
2021-04-15;267988;59441;208547;0;0
2021-04-16;201278;28355;172923;0;0
2021-04-17;140686;11996;128690;0;0
2021-04-18;39792;4054;35738;0;0
2021-04-19;109380;13119;96261;0;0
2021-04-20;203069;34373;168696;0;0
2021-04-21;283146;74702;208444;0;0
2021-04-22;306469;79652;226817;0;0
2021-04-23;260080;46955;213125;0;0
2021-04-24;205976;24549;181427;0;0
2021-04-25;56045;9303;46742;0;0
2021-04-26;139762;30963;108799;0;0
2021-04-27;254019;58887;195131;1;0
2021-04-28;345445;99706;245738;1;0
2021-04-29;388246;109247;278999;0;0
2021-04-30;357950;75276;282673;1;0
2021-05-01;121843;15607;106235;1;0
2021-05-02;59451;10217;49234;0;0
2021-05-03;47122;5563;41559;0;0
2021-05-04;234646;63379;171267;0;0
2021-05-05;399387;123030;276357;0;0
2021-05-06;424433;142162;282271;0;0
2021-05-07;379538;125079;254459;0;0
2021-05-08;258656;63766;194890;0;0
2021-05-09;82443;14883;67557;3;0
2021-05-10;188725;52668;136057;0;0
2021-05-11;321366;110028;211338;0;0
2021-05-12;434708;181368;253340;0;0
2021-05-13;442073;194134;247939;0;0
2021-05-14;373989;152665;221324;0;0
2021-05-15;278135;110896;167239;0;0
2021-05-16;90356;29713;60643;0;0
2021-05-17;149264;50338;98926;0;0
2021-05-18;331590;126062;205527;1;0
2021-05-19;446450;186298;260152;0;0
2021-05-20;445852;201543;244309;0;0
2021-05-21;357184;155621;201563;0;0
2021-05-22;241337;111280;130057;0;0
2021-05-23;68158;35688;32470;0;0
2021-05-24;135705;77012;58693;0;0
2021-05-25;306374;158534;147840;0;0
2021-05-26;397674;212601;185073;0;0
2021-05-27;387456;232597;154859;0;0
2021-05-28;350101;202735;147365;1;0
2021-05-29;278739;152096;126643;0;0
2021-05-30;91905;44230;47675;0;0
2021-05-31;167806;98718;69088;0;0
2021-06-01;467410;270929;196480;1;0
2021-06-02;653177;402027;251150;0;0
2021-06-03;141211;64753;76458;0;0
2021-06-04;431600;257504;174096;0;0
2021-06-05;272078;120617;151461;0;0
2021-06-06;99142;41038;58104;0;0
2021-06-07;203535;127954;75581;0;0
2021-06-08;401613;243362;158251;0;0
2021-06-09;508157;303612;204545;0;0
2021-06-10;485688;298487;187201;0;0
2021-06-11;426048;266902;159146;0;0
2021-06-12;319010;182475;136535;0;0
2021-06-13;102786;58914;43872;0;0
2021-06-14;214361;168701;45660;0;0
2021-06-15;375680;264845;110835;0;0
2021-06-16;434422;281108;153314;0;0
2021-06-17;403217;272908;130309;0;0
2021-06-18;326648;221021;105627;0;0
2021-06-19;220797;135964;84833;0;0
2021-06-20;66576;43820;22756;0;0
2021-06-21;169022;137741;31281;0;0
2021-06-22;342156;262681;79475;0;0
2021-06-23;401147;292061;109086;0;0
2021-06-24;381619;283431;98188;0;0
2021-06-25;310246;234089;76157;0;0
2021-06-26;203454;134473;68981;0;0
2021-06-27;61043;42232;18811;0;0
2021-06-28;146575;115240;31335;0;0
2021-06-29;288898;217968;70930;0;0
2021-06-30;357700;255059;102641;0;0
2021-07-01;300057;220412;79645;0;0
2021-07-02;244078;175554;68524;0;0
2021-07-03;172784;119414;53370;0;0
2021-07-04;50635;34042;16593;0;0
2021-07-05;118929;86757;32172;0;0
2021-07-06;251409;207762;43647;0;0
2021-07-07;341833;283511;58322;0;0
2021-07-08;264251;203253;60997;1;0
2021-07-09;256494;197591;58903;0;0
2021-07-10;209976;167690;42286;0;0
2021-07-11;63081;48732;14349;0;0
2021-07-12;115404;82515;32889;0;0
2021-07-13;216852;172869;43983;0;0
2021-07-14;286878;227268;59610;0;0
2021-07-15;257688;195359;62329;0;0
2021-07-16;209975;150693;59281;1;0
2021-07-17;157947;114168;43779;0;0
2021-07-18;41847;25868;15979;0;0
2021-07-19;84079;50934;33145;0;0
