data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2174;0
2020-12-28;4385;0
2020-12-29;10014;0
2020-12-30;20341;1
2020-12-31;10591;0
2021-01-01;1353;3
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40603;1
2021-01-05;55304;2
2021-01-06;18747;0
2021-01-07;30374;0
2021-01-08;11820;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47575;3
2021-01-12;63371;0
2021-01-13;55110;1
2021-01-14;46537;1
2021-01-15;26212;0
2021-01-16;20948;17
2021-01-17;12080;433
2021-01-18;28339;2934
2021-01-19;49489;8106
2021-01-20;51123;14442
2021-01-21;53033;14743
2021-01-22;38214;5253
2021-01-23;16829;1360
2021-01-24;5362;556
2021-01-25;73126;29462
2021-01-26;132679;48253
2021-01-27;104440;26521
2021-01-28;89454;29421
2021-01-29;43698;16106
2021-01-30;16273;3117
2021-01-31;8688;1388
2021-02-01;57074;33289
2021-02-02;114609;57301
2021-02-03;121811;55931
2021-02-04;107263;51540
2021-02-05;51968;29561
2021-02-06;24596;15648
2021-02-07;16349;10138
2021-02-08;33098;11739
2021-02-09;89884;20160
2021-02-10;113251;44800
2021-02-11;111611;58758
2021-02-12;75723;43650
2021-02-13;35596;15218
2021-02-14;14703;4863
2021-02-15;36275;11711
2021-02-16;71671;33753
2021-02-17;154407;85157
2021-02-18;174217;94374
2021-02-19;103215;50271
2021-02-20;36030;7702
2021-02-21;16045;3609
2021-02-22;43350;4117
2021-02-23;71870;20445
2021-02-24;160901;76992
2021-02-25;174948;90608
2021-02-26;103678;45646
2021-02-27;44785;11903
2021-02-28;18028;5821
2021-03-01;46185;5408
2021-03-02;82392;21714
2021-03-03;156864;67982
2021-03-04;173989;85863
2021-03-05;108763;44653
2021-03-06;49722;12075
2021-03-07;17972;5388
2021-03-08;34603;3680
2021-03-09;63924;8423
2021-03-10;143395;43010
2021-03-11;162835;68342
2021-03-12;95042;39496
2021-03-13;29988;6737
2021-03-14;11877;3039
2021-03-15;25803;3559
2021-03-16;47820;10723
2021-03-17;134013;43862
2021-03-18;155169;66500
2021-03-19;89358;38872
2021-03-20;29763;10273
2021-03-21;10656;3077
2021-03-22;51940;3972
2021-03-23;117950;19916
2021-03-24;192043;50085
2021-03-25;216381;71699
2021-03-26;162116;40661
2021-03-27;92104;15013
2021-03-28;35738;6927
2021-03-29;80134;9874
2021-03-30;117592;16080
2021-03-31;190900;20678
2021-04-01;205212;19461
2021-04-02;152895;11279
2021-04-03;36369;2755
2021-04-04;3332;352
2021-04-05;3874;527
2021-04-06;126099;8120
2021-04-07;220488;7352
2021-04-08;258523;5825
2021-04-09;220541;4700
2021-04-10;154476;4172
2021-04-11;44664;786
2021-04-12;106387;7019
2021-04-13;186832;23339
2021-04-14;254539;53834
2021-04-15;267976;59210
2021-04-16;201326;28300
2021-04-17;140822;11955
2021-04-18;39744;4025
2021-04-19;109473;13043
2021-04-20;203024;34279
2021-04-21;283016;74448
2021-04-22;306405;79386
2021-04-23;260142;46778
2021-04-24;206088;24499
2021-04-25;55960;9277
2021-04-26;139668;30832
2021-04-27;253922;58724
2021-04-28;345187;99353
2021-04-29;387974;108914
2021-04-30;357859;74989
2021-05-01;121965;15584
2021-05-02;59461;10174
2021-05-03;47155;5539
2021-05-04;234528;63228
2021-05-05;398854;122650
2021-05-06;424160;141840
2021-05-07;379094;124656
2021-05-08;258377;63593
2021-05-09;82424;14887
2021-05-10;188406;52523
2021-05-11;321087;109748
2021-05-12;434284;180964
2021-05-13;441609;193686
2021-05-14;373358;152251
2021-05-15;277718;110513
2021-05-16;90245;29624
2021-05-17;149088;50200
2021-05-18;331199;125797
2021-05-19;445847;185768
2021-05-20;445126;201049
2021-05-21;356599;155106
2021-05-22;241059;111016
2021-05-23;68038;35593
2021-05-24;135476;76846
2021-05-25;305896;158142
2021-05-26;396812;211934
2021-05-27;386756;232092
2021-05-28;349553;202289
2021-05-29;278389;151804
2021-05-30;91837;44157
2021-05-31;167607;98529
2021-06-01;466419;270200
2021-06-02;651512;400958
2021-06-03;140705;64567
2021-06-04;430323;256823
2021-06-05;271761;120474
2021-06-06;99016;41013
2021-06-07;202815;127541
2021-06-08;400563;242906
2021-06-09;506507;302836
2021-06-10;483895;297957
2021-06-11;424752;266600
2021-06-12;318234;182370
2021-06-13;102556;58854
2021-06-14;213751;168368
2021-06-15;374636;264528
2021-06-16;433069;280737
2021-06-17;402023;272616
2021-06-18;325362;220551
2021-06-19;220253;135898
2021-06-20;66438;43782
2021-06-21;168485;137515
2021-06-22;340993;262222
2021-06-23;399944;291696
2021-06-24;380359;283262
2021-06-25;309288;233934
2021-06-26;202378;134369
2021-06-27;60844;42236
2021-06-28;145972;114969
2021-06-29;288014;217878
2021-06-30;356289;254916
2021-07-01;297808;219845
2021-07-02;242131;174919
2021-07-03;171966;119314
2021-07-04;50403;33999
2021-07-05;118030;86315
2021-07-06;250006;207220
2021-07-07;339460;282369
2021-07-08;262339;202488
2021-07-09;252495;195964
2021-07-10;207560;167224
2021-07-11;62230;48685
2021-07-12;112841;81712
2021-07-13;212586;171065
2021-07-14;278599;222083
