data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2191;0
2020-12-28;4402;0
2020-12-29;10068;0
2020-12-30;20468;1
2020-12-31;10637;0
2021-01-01;1348;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40744;1
2021-01-05;55442;2
2021-01-06;18794;0
2021-01-07;30435;0
2021-01-08;11848;1
2021-01-09;2261;0
2021-01-10;997;2
2021-01-11;47697;3
2021-01-12;63514;0
2021-01-13;55225;1
2021-01-14;46635;1
2021-01-15;26284;0
2021-01-16;21025;17
2021-01-17;12093;430
2021-01-18;28470;2938
2021-01-19;49601;8125
2021-01-20;51277;14467
2021-01-21;53263;14854
2021-01-22;38322;5266
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73610;29592
2021-01-26;133326;48313
2021-01-27;104654;26580
2021-01-28;89711;29476
2021-01-29;44029;16155
2021-01-30;16282;3118
2021-01-31;8675;1388
2021-02-01;57262;33324
2021-02-02;115488;57630
2021-02-03;122372;55993
2021-02-04;107629;51573
2021-02-05;52192;29572
2021-02-06;24746;15708
2021-02-07;16482;10164
2021-02-08;33252;11758
2021-02-09;90508;20405
2021-02-10;113730;44800
2021-02-11;112242;58937
2021-02-12;76003;43733
2021-02-13;35656;15157
2021-02-14;14717;4865
2021-02-15;36501;11737
2021-02-16;72211;33832
2021-02-17;156021;85164
2021-02-18;175657;94487
2021-02-19;103244;50236
2021-02-20;35962;7692
2021-02-21;16045;3605
2021-02-22;43404;4116
2021-02-23;71860;20433
2021-02-24;160945;76981
2021-02-25;175027;90580
2021-02-26;103659;45560
2021-02-27;44721;11772
2021-02-28;17855;5645
2021-03-01;46183;5406
2021-03-02;82350;21741
2021-03-03;156984;67964
2021-03-04;174150;85916
2021-03-05;108907;44685
2021-03-06;49731;12028
2021-03-07;17971;5379
2021-03-08;34598;3679
2021-03-09;63960;8474
2021-03-10;143184;43012
2021-03-11;162830;68343
2021-03-12;95092;39474
2021-03-13;29734;6723
2021-03-14;11868;3030
2021-03-15;25735;3562
2021-03-16;47857;10722
2021-03-17;134056;43873
2021-03-18;155464;66627
2021-03-19;89359;38868
2021-03-20;29748;10269
2021-03-21;10646;3069
2021-03-22;51902;3976
2021-03-23;118009;19881
2021-03-24;192156;50149
2021-03-25;216391;71707
2021-03-26;162197;40633
2021-03-27;92161;15014
2021-03-28;35669;6911
2021-03-29;80142;9916
2021-03-30;117679;16109
2021-03-31;190851;20695
2021-04-01;205572;19501
2021-04-02;153176;11331
2021-04-03;36105;2755
2021-04-04;3318;343
2021-04-05;3856;528
2021-04-06;125957;8148
2021-04-07;220945;7362
2021-04-08;258159;5819
2021-04-09;220448;4690
2021-04-10;154244;4150
2021-04-11;44384;786
2021-04-12;106247;7032
2021-04-13;186630;23295
2021-04-14;254552;53733
2021-04-15;267771;59284
2021-04-16;200756;28329
2021-04-17;140536;12014
2021-04-18;39721;4034
2021-04-19;109344;13167
2021-04-20;202729;34370
2021-04-21;282406;74627
2021-04-22;305907;79763
2021-04-23;259244;46904
2021-04-24;205783;24595
2021-04-25;55797;9255
2021-04-26;139365;30829
2021-04-27;253476;58822
2021-04-28;344342;99490
2021-04-29;387088;109166
2021-04-30;357137;74983
2021-05-01;121365;15611
2021-05-02;58873;9971
2021-05-03;47025;5546
2021-05-04;233191;63180
2021-05-05;396216;122610
2021-05-06;421216;141347
2021-05-07;376933;124484
2021-05-08;256667;63441
2021-05-09;82010;14886
2021-05-10;186742;52253
2021-05-11;318076;109559
2021-05-12;429833;179642
2021-05-13;436007;192312
2021-05-14;367851;151082
2021-05-15;273703;109295
2021-05-16;88996;29477
2021-05-17;146679;49316
2021-05-18;324445;123618
2021-05-19;431534;180786
2021-05-20;421284;192196
