wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;168;11;38;9;t00
dolnoœl¹skie;boles³awiecki;39250;1249;10883;258;t0201
dolnoœl¹skie;dzier¿oniowski;36298;600;11414;351;t0202
dolnoœl¹skie;g³ogowski;33433;558;10513;194;t0203
dolnoœl¹skie;górowski;13182;183;3498;96;t0204
dolnoœl¹skie;jaworski;22908;691;6620;297;t0205
dolnoœl¹skie;jeleniogórski;30888;693;10749;250;t0206
dolnoœl¹skie;kamiennogórski;15506;335;4678;116;t0207
dolnoœl¹skie;k³odzki;71887;924;24029;524;t0208
dolnoœl¹skie;legnicki;19939;750;4713;81;t0209
dolnoœl¹skie;lubañski;14525;384;4515;86;t0210
dolnoœl¹skie;lubiñski;77635;960;25509;687;t0211
dolnoœl¹skie;lwówecki;20799;329;6613;56;t0212
dolnoœl¹skie;milicki;18796;279;6297;93;t0213
dolnoœl¹skie;oleœnicki;38322;1527;9910;310;t0214
dolnoœl¹skie;o³awski;29980;438;10964;188;t0215
dolnoœl¹skie;polkowicki;18841;905;3488;147;t0216
dolnoœl¹skie;strzeliñski;20354;633;6704;270;t0217
dolnoœl¹skie;œredzki;13357;109;4718;54;t0218
dolnoœl¹skie;œwidnicki;50348;1296;16126;322;t0219
dolnoœl¹skie;trzebnicki;33780;679;12244;447;t0220
dolnoœl¹skie;wa³brzyski;19997;592;7033;331;t0221
dolnoœl¹skie;wo³owski;22607;446;6946;154;t0222
dolnoœl¹skie;wroc³awski;53619;702;16907;498;t0223
dolnoœl¹skie;z¹bkowicki;31466;203;10894;121;t0224
dolnoœl¹skie;zgorzelecki;31656;635;10111;249;t0225
dolnoœl¹skie;z³otoryjski;19141;332;5497;147;t0226
dolnoœl¹skie;Jelenia Góra;49086;1013;15883;465;t0261
dolnoœl¹skie;Legnica;47659;1038;12502;431;t0262
dolnoœl¹skie;Wroc³aw;575503;9349;169480;6256;t0264
dolnoœl¹skie;Wa³brzych;136966;1830;47003;1230;t0265
kujawsko-pomorskie;aleksandrowski;87693;1294;32856;1147;t0401
kujawsko-pomorskie;brodnicki;35251;769;10895;323;t0402
kujawsko-pomorskie;bydgoski;38438;763;10382;499;t0403
kujawsko-pomorskie;che³miñski;19601;315;5949;279;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;15942;451;4630;104;t0405
kujawsko-pomorskie;grudzi¹dzki;11638;305;2987;150;t0406
kujawsko-pomorskie;inowroc³awski;59328;1237;18478;1000;t0407
kujawsko-pomorskie;lipnowski;26705;372;7267;149;t0408
kujawsko-pomorskie;mogileñski;12906;118;3525;98;t0409
kujawsko-pomorskie;nakielski;35110;755;8029;370;t0410
kujawsko-pomorskie;radziejowski;22459;729;5929;187;t0411
kujawsko-pomorskie;rypiñski;17692;456;5887;197;t0412
kujawsko-pomorskie;sêpoleñski;25048;688;6402;138;t0413
kujawsko-pomorskie;œwiecki;37501;1052;10436;506;t0414
kujawsko-pomorskie;toruñski;33420;630;6894;379;t0415
kujawsko-pomorskie;tucholski;18918;991;4998;172;t0416
kujawsko-pomorskie;w¹brzeski;12770;120;3841;89;t0417
kujawsko-pomorskie;w³oc³awski;30591;753;8737;520;t0418
kujawsko-pomorskie;¿niñski;25192;414;7232;129;t0419
kujawsko-pomorskie;Bydgoszcz;231940;3867;71688;2507;t0461
kujawsko-pomorskie;Grudzi¹dz;67223;1562;21465;1211;t0462
kujawsko-pomorskie;Toruñ;90627;1603;27216;787;t0463
kujawsko-pomorskie;W³oc³awek;43611;714;11754;314;t0464
lubelskie;bialski;35350;498;11581;362;t0601
lubelskie;bi³gorajski;30883;461;10984;377;t0602
lubelskie;che³mski;19891;224;6180;144;t0603
lubelskie;hrubieszowski;23942;465;7750;85;t0604
lubelskie;janowski;17127;233;6162;118;t0605
lubelskie;krasnostawski;22865;380;6726;124;t0606
lubelskie;kraœnicki;38872;889;11416;662;t0607
lubelskie;lubartowski;31414;564;10439;234;t0608
lubelskie;lubelski;48816;649;15476;261;t0609
lubelskie;³êczyñski;24170;529;8126;325;t0610
lubelskie;³ukowski;30258;453;10137;278;t0611
lubelskie;opolski;23941;453;7625;266;t0612
lubelskie;parczewski;17382;126;5745;42;t0613
lubelskie;pu³awski;58609;894;21229;673;t0614
lubelskie;radzyñski;17531;249;6455;172;t0615
lubelskie;rycki;30667;426;9873;264;t0616
lubelskie;œwidnicki;24605;405;7565;206;t0617
lubelskie;tomaszowski;30802;327;9344;138;t0618
lubelskie;w³odawski;21737;366;7125;195;t0619
lubelskie;zamojski;28098;462;9923;301;t0620
lubelskie;Bia³a Podlaska;39825;906;12044;737;t0661
lubelskie;Che³m;34911;398;11066;300;t0662
lubelskie;Lublin;275300;3338;95424;2178;t0663
lubelskie;Zamoœæ;52021;610;16577;394;t0664
lubuskie;gorzowski;18392;361;6005;104;t0801
lubuskie;kroœnieñski;28328;461;8433;345;t0802
lubuskie;miêdzyrzecki;38826;733;12064;537;t0803
lubuskie;nowosolski;48055;949;14111;581;t0804
lubuskie;s³ubicki;18744;353;5127;292;t0805
lubuskie;strzelecko-drezdenecki;25990;498;7983;346;t0806
lubuskie;sulêciñski;14064;411;4374;319;t0807
lubuskie;œwiebodziñski;29715;161;9212;96;t0808
lubuskie;zielonogórski;53056;570;19225;296;t0809
lubuskie;¿agañski;34340;794;8368;446;t0810
lubuskie;¿arski;56526;785;15850;612;t0811
lubuskie;wschowski;12005;318;3199;144;t0812
lubuskie;Gorzów Wielkopolski;74092;1443;22706;772;t0861
lubuskie;Zielona Góra;87506;1360;29372;836;t0862
³ódzkie;be³chatowski;35237;619;10654;290;t1001
³ódzkie;kutnowski;46224;1301;13825;596;t1002
³ódzkie;³aski;16657;438;4931;273;t1003
³ódzkie;³êczycki;25503;594;8225;323;t1004
³ódzkie;³owicki;53160;521;16783;424;t1005
³ódzkie;³ódzki wschodni;19011;515;5445;182;t1006
³ódzkie;opoczyñski;29689;677;9305;571;t1007
³ódzkie;pabianicki;53989;789;15460;273;t1008
³ódzkie;pajêczañski;16142;129;4676;91;t1009
³ódzkie;piotrkowski;23266;467;7101;247;t1010
³ódzkie;poddêbicki;18526;196;5234;182;t1011
³ódzkie;radomszczañski;45154;576;14072;417;t1012
³ódzkie;rawski;14709;246;5086;153;t1013
³ódzkie;sieradzki;49806;1050;14812;540;t1014
³ódzkie;skierniewicki;13202;450;4722;385;t1015
³ódzkie;tomaszowski;55980;920;16220;665;t1016
³ódzkie;wieluñski;47482;595;11723;367;t1017
³ódzkie;wieruszowski;17415;330;5113;41;t1018
³ódzkie;zduñskowolski;24491;571;7738;191;t1019
³ódzkie;zgierski;68833;1492;19516;610;t1020
³ódzkie;brzeziñski;19365;328;6544;222;t1021
³ódzkie;£ódŸ;523212;7188;165206;4402;t1061
³ódzkie;Piotrków Trybunalski;38681;462;11450;319;t1062
³ódzkie;Skierniewice;40924;1155;12673;623;t1063
ma³opolskie;bocheñski;34150;781;9738;472;t1201
ma³opolskie;brzeski;33351;586;11850;279;t1202
ma³opolskie;chrzanowski;58328;1799;16507;748;t1203
ma³opolskie;d¹browski;21409;453;6544;200;t1204
ma³opolskie;gorlicki;46539;625;14330;296;t1205
ma³opolskie;krakowski;75644;1795;23986;1098;t1206
ma³opolskie;limanowski;42969;532;12998;360;t1207
ma³opolskie;miechowski;35718;543;12057;225;t1208
ma³opolskie;myœlenicki;44291;546;12918;416;t1209
ma³opolskie;nowos¹decki;65839;1860;21650;786;t1210
ma³opolskie;nowotarski;67240;1289;20469;723;t1211
ma³opolskie;olkuski;56741;1864;15165;937;t1212
ma³opolskie;oœwiêcimski;49421;1041;14065;392;t1213
ma³opolskie;proszowicki;21168;360;5380;114;t1214
ma³opolskie;suski;33455;550;10108;372;t1215
ma³opolskie;tarnowski;48977;1246;14884;571;t1216
ma³opolskie;tatrzañski;17679;551;5902;238;t1217
ma³opolskie;wadowicki;50791;1230;13142;565;t1218
ma³opolskie;wielicki;45223;1099;10438;453;t1219
ma³opolskie;Kraków;650658;10393;214932;6718;t1261
ma³opolskie;Nowy S¹cz;30439;934;8608;547;t1262
ma³opolskie;Tarnów;53010;387;16454;259;t1263
mazowieckie;bia³obrzeski;17813;246;5478;136;t1401
mazowieckie;ciechanowski;42012;706;13736;475;t1402
mazowieckie;garwoliñski;38562;707;11259;499;t1403
mazowieckie;gostyniñski;15579;172;5368;151;t1404
mazowieckie;grodziski;49432;975;16830;507;t1405
mazowieckie;grójecki;55313;690;17954;295;t1406
mazowieckie;kozienicki;21547;386;7364;220;t1407
mazowieckie;legionowski;36255;529;8992;403;t1408
mazowieckie;lipski;14893;232;5375;124;t1409
mazowieckie;³osicki;10030;187;3515;112;t1410
mazowieckie;makowski;22238;641;7159;376;t1411
mazowieckie;miñski;63821;1462;20501;1049;t1412
mazowieckie;m³awski;28322;767;9920;513;t1413
mazowieckie;nowodworski;54993;1108;16136;609;t1414
mazowieckie;ostro³êcki;28174;657;9508;380;t1415
mazowieckie;ostrowski;26392;223;8022;144;t1416
mazowieckie;otwocki;46030;579;15115;348;t1417
mazowieckie;piaseczyñski;121826;1935;35992;886;t1418
mazowieckie;p³ocki;39707;481;12786;303;t1419
mazowieckie;p³oñski;39057;579;9371;159;t1420
mazowieckie;pruszkowski;57164;966;16073;386;t1421
mazowieckie;przasnyski;26886;603;8317;440;t1422
mazowieckie;przysuski;14504;295;5255;193;t1423
mazowieckie;pu³tuski;24475;539;8382;409;t1424
mazowieckie;radomski;32359;391;10519;174;t1425
mazowieckie;siedlecki;17854;270;6407;160;t1426
mazowieckie;sierpecki;22782;461;7255;208;t1427
mazowieckie;sochaczewski;41532;556;11457;420;t1428
mazowieckie;soko³owski;24528;136;8807;97;t1429
mazowieckie;szyd³owiecki;9030;250;3330;226;t1430
mazowieckie;warszawski zachodni;57231;1007;16704;495;t1432
mazowieckie;wêgrowski;23413;413;8186;208;t1433
mazowieckie;wo³omiñski;91104;1513;26235;656;t1434
mazowieckie;wyszkowski;30766;544;10005;215;t1435
mazowieckie;zwoleñski;14461;197;4944;155;t1436
mazowieckie;¿uromiñski;14617;129;4739;104;t1437
mazowieckie;¿yrardowski;27955;494;9478;339;t1438
mazowieckie;Ostro³êka;46174;397;17477;364;t1461
mazowieckie;P³ock;67911;1288;23465;774;t1462
mazowieckie;Radom;119653;2166;41019;880;t1463
mazowieckie;Siedlce;70091;657;24788;503;t1464
mazowieckie;Warszawa;1379309;22777;430660;12115;t1465
opolskie;brzeski;41303;449;10593;397;t1601
opolskie;g³ubczycki;24443;286;7247;213;t1602
opolskie;kêdzierzyñsko-kozielski;44178;685;11618;405;t1603
opolskie;kluczborski;28560;464;8633;412;t1604
opolskie;krapkowicki;50444;1115;11389;943;t1605
opolskie;namys³owski;15448;264;4841;182;t1606
opolskie;nyski;54155;778;15108;700;t1607
opolskie;oleski;28090;449;8550;303;t1608
opolskie;opolski;40461;544;13734;240;t1609
opolskie;prudnicki;21480;459;5887;204;t1610
opolskie;strzelecki;28502;471;8221;217;t1611
opolskie;Opole;113270;2470;36548;2097;t1661
podkarpackie;bieszczadzki;5402;54;1839;42;t1801
podkarpackie;brzozowski;31473;432;11667;285;t1802
podkarpackie;dêbicki;42196;509;13512;234;t1803
podkarpackie;jaros³awski;28527;486;8172;263;t1804
podkarpackie;jasielski;32584;492;10787;377;t1805
podkarpackie;kolbuszowski;14142;174;5088;166;t1806
podkarpackie;kroœnieñski;31140;438;10435;289;t1807
podkarpackie;le¿ajski;22087;208;7441;169;t1808
podkarpackie;lubaczowski;20955;176;7780;72;t1809
podkarpackie;³añcucki;25412;231;9446;133;t1810
podkarpackie;mielecki;53595;623;17417;442;t1811
podkarpackie;ni¿añski;19776;422;6268;212;t1812
podkarpackie;przemyski;11039;126;3872;64;t1813
podkarpackie;przeworski;17493;107;5638;66;t1814
podkarpackie;ropczycko-sêdziszowski;22640;441;7327;320;t1815
podkarpackie;rzeszowski;34592;510;12310;432;t1816
podkarpackie;sanocki;22299;127;7685;67;t1817
podkarpackie;stalowowolski;45054;867;15931;565;t1818
podkarpackie;strzy¿owski;16686;272;5767;165;t1819
podkarpackie;tarnobrzeski;8370;216;3228;152;t1820
podkarpackie;leski;7555;61;2762;61;t1821
podkarpackie;Krosno;25657;457;8338;217;t1861
podkarpackie;Przemyœl;25579;531;8863;436;t1862
podkarpackie;Rzeszów;351995;4419;116210;3496;t1863
podkarpackie;Tarnobrzeg;36643;436;12371;295;t1864
podlaskie;augustowski;24921;362;7616;114;t2001
podlaskie;bia³ostocki;39811;404;13950;369;t2002
podlaskie;bielski;22574;190;7766;106;t2003
podlaskie;grajewski;15825;146;4932;124;t2004
podlaskie;hajnowski;19352;246;6957;79;t2005
podlaskie;kolneñski;13746;72;4963;61;t2006
podlaskie;³om¿yñski;8972;202;3008;152;t2007
podlaskie;moniecki;13339;167;4416;88;t2008
podlaskie;sejneñski;7266;124;2520;13;t2009
podlaskie;siemiatycki;19166;315;5750;255;t2010
podlaskie;sokólski;24183;544;7842;442;t2011
podlaskie;suwalski;5209;79;1882;46;t2012
podlaskie;wysokomazowiecki;27984;387;9594;302;t2013
podlaskie;zambrowski;12769;308;3827;186;t2014
podlaskie;Bia³ystok;300303;2607;97486;2125;t2061
podlaskie;£om¿a;39455;693;12378;480;t2062
podlaskie;Suwa³ki;31083;440;10209;315;t2063
pomorskie;bytowski;38503;592;13230;455;t2201
pomorskie;chojnicki;39744;654;11908;435;t2202
pomorskie;cz³uchowski;21038;407;6508;192;t2203
pomorskie;gdañski;25690;340;8273;147;t2204
pomorskie;kartuski;40979;466;13321;287;t2205
pomorskie;koœcierski;33617;682;10648;455;t2206
pomorskie;kwidzyñski;28515;460;8266;230;t2207
pomorskie;lêborski;30086;607;10047;223;t2208
pomorskie;malborski;21858;276;7003;44;t2209
pomorskie;nowodworski;16738;271;5414;205;t2210
pomorskie;pucki;26731;491;7625;227;t2211
pomorskie;s³upski;23363;556;7378;375;t2212
pomorskie;starogardzki;47830;719;16265;664;t2213
pomorskie;tczewski;37170;875;11141;322;t2214
pomorskie;wejherowski;83123;1813;26549;1245;t2215
pomorskie;sztumski;20528;430;5485;87;t2216
pomorskie;Gdañsk;467580;5549;131003;3292;t2261
pomorskie;Gdynia;166569;2642;53370;1436;t2262
pomorskie;S³upsk;56146;1393;14038;765;t2263
pomorskie;Sopot;64170;388;24018;388;t2264
œl¹skie;bêdziñski;56731;901;13207;277;t2401
œl¹skie;bielski;51610;680;15279;406;t2402
œl¹skie;cieszyñski;77516;1868;22335;592;t2403
œl¹skie;czêstochowski;46576;1114;13866;700;t2404
œl¹skie;gliwicki;62249;1194;20191;841;t2405
œl¹skie;k³obucki;30135;287;8548;198;t2406
œl¹skie;lubliniecki;27675;395;9319;263;t2407
œl¹skie;miko³owski;25288;271;9014;258;t2408
œl¹skie;myszkowski;31316;872;10255;584;t2409
œl¹skie;pszczyñski;26165;488;6636;187;t2410
œl¹skie;raciborski;52329;799;17403;468;t2411
œl¹skie;rybnicki;14056;272;4456;203;t2412
œl¹skie;tarnogórski;84870;1156;28278;410;t2413
œl¹skie;bieruñsko-lêdziñski;19676;497;5765;198;t2414
œl¹skie;wodzis³awski;58452;1395;16433;744;t2415
œl¹skie;zawierciañski;51500;956;14688;489;t2416
œl¹skie;¿ywiecki;51403;1081;16048;738;t2417
œl¹skie;Bielsko-Bia³a;105524;1891;34922;1135;t2461
œl¹skie;Bytom;72618;2006;18016;277;t2462
œl¹skie;Chorzów;70763;842;25480;353;t2463
œl¹skie;Czêstochowa;139869;2481;44715;1173;t2464
œl¹skie;D¹browa Górnicza;44680;1065;11493;287;t2465
œl¹skie;Gliwice;154721;2553;48096;1586;t2466
œl¹skie;Jastrzêbie-Zdrój;25581;181;8175;106;t2467
œl¹skie;Jaworzno;43337;971;10119;488;t2468
œl¹skie;Katowice;363891;5908;115868;3406;t2469
œl¹skie;Mys³owice;29601;234;10392;165;t2470
œl¹skie;Piekary Œl¹skie;19003;518;5320;236;t2471
œl¹skie;Ruda Œl¹ska;106069;2722;27975;1499;t2472
