data;liczba_szczepien_dziennie;dawka_2_dziennie;dawka_1_dziennie;dawka_3_dziennie;dawka_przypomianjaca_dziennie
2020-12-27;2164;0;2164;0;0
2020-12-28;4378;0;4378;0;0
2020-12-29;10017;0;10017;0;0
2020-12-30;20302;0;20302;0;0
2020-12-31;10603;0;10602;1;0
2021-01-01;1349;2;1347;0;0
2021-01-02;2259;0;2259;0;0
2021-01-03;640;0;640;0;0
2021-01-04;40568;1;40567;0;0
2021-01-05;55277;1;55276;0;0
2021-01-06;18738;0;18738;0;0
2021-01-07;30329;0;30329;0;0
2021-01-08;11811;0;11811;0;0
2021-01-09;2260;0;2260;0;0
2021-01-10;992;2;990;0;0
2021-01-11;47577;3;47574;0;0
2021-01-12;63356;0;63356;0;0
2021-01-13;55118;1;55117;0;0
2021-01-14;46533;2;46531;0;0
2021-01-15;26240;1;26239;0;0
2021-01-16;20981;17;20964;0;0
2021-01-17;12070;435;11635;0;0
2021-01-18;28304;2946;25356;2;0
2021-01-19;49402;8126;41276;0;0
2021-01-20;51177;14489;36688;0;0
2021-01-21;52985;14801;38184;0;0
2021-01-22;38193;5265;32928;0;0
2021-01-23;16867;1362;15505;0;0
2021-01-24;5361;557;4804;0;0
2021-01-25;73278;29563;43715;0;0
2021-01-26;132894;48413;84480;1;0
2021-01-27;104776;26608;78168;0;0
2021-01-28;89525;29526;59999;0;0
2021-01-29;43731;16138;27593;0;0
2021-01-30;16264;3125;13139;0;0
2021-01-31;8686;1395;7291;0;0
2021-02-01;57129;33384;23745;0;0
2021-02-02;114699;57526;57173;0;0
2021-02-03;121841;56112;65729;0;0
2021-02-04;107320;51696;55624;0;0
2021-02-05;52093;29700;22393;0;0
2021-02-06;24688;15743;8945;0;0
2021-02-07;16394;10190;6204;0;0
2021-02-08;33115;11778;21337;0;0
2021-02-09;89784;20265;69518;1;0
2021-02-10;113411;45121;68290;0;0
2021-02-11;111896;59085;52811;0;0
2021-02-12;75876;43815;32061;0;0
2021-02-13;35671;15303;20368;0;0
2021-02-14;14723;4883;9840;0;0
2021-02-15;36333;11800;24533;0;0
2021-02-16;71848;34022;37826;0;0
2021-02-17;155172;85987;69183;2;0
2021-02-18;174850;95118;79732;0;0
2021-02-19;103312;50463;52849;0;0
2021-02-20;36015;7738;28277;0;0
2021-02-21;16060;3634;12426;0;0
