wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;105;40;15;3;t00
dolnoœl¹skie;boles³awiecki;35265;310;9869;182;t0201
dolnoœl¹skie;dzier¿oniowski;33418;302;10013;136;t0202
dolnoœl¹skie;g³ogowski;30710;521;9239;341;t0203
dolnoœl¹skie;górowski;12520;174;3225;10;t0204
dolnoœl¹skie;jaworski;20766;100;5638;0;t0205
dolnoœl¹skie;jeleniogórski;28501;180;9392;130;t0206
dolnoœl¹skie;kamiennogórski;14282;0;4081;0;t0207
dolnoœl¹skie;k³odzki;66637;332;21487;176;t0208
dolnoœl¹skie;legnicki;17861;44;3963;3;t0209
dolnoœl¹skie;lubañski;13098;184;4057;77;t0210
dolnoœl¹skie;lubiñski;71467;162;20961;133;t0211
dolnoœl¹skie;lwówecki;18968;28;5883;11;t0212
dolnoœl¹skie;milicki;17489;255;5637;205;t0213
dolnoœl¹skie;oleœnicki;34960;255;9002;150;t0214
dolnoœl¹skie;o³awski;27786;185;9870;185;t0215
dolnoœl¹skie;polkowicki;17109;94;2806;75;t0216
dolnoœl¹skie;strzeliñski;18443;199;5653;145;t0217
dolnoœl¹skie;œredzki;12268;106;4048;79;t0218
dolnoœl¹skie;œwidnicki;45368;337;14589;219;t0219
dolnoœl¹skie;trzebnicki;31588;187;11024;184;t0220
dolnoœl¹skie;wa³brzyski;18708;4;6323;1;t0221
dolnoœl¹skie;wo³owski;20495;39;6055;5;t0222
dolnoœl¹skie;wroc³awski;49676;61;14148;38;t0223
dolnoœl¹skie;z¹bkowicki;29547;69;9698;22;t0224
dolnoœl¹skie;zgorzelecki;28783;95;8994;41;t0225
dolnoœl¹skie;z³otoryjski;17712;77;4961;52;t0226
dolnoœl¹skie;Jelenia Góra;45559;235;13773;57;t0261
dolnoœl¹skie;Legnica;43130;552;10176;168;t0262
dolnoœl¹skie;Wroc³aw;533838;6390;144251;3106;t0264
dolnoœl¹skie;Wa³brzych;129990;1086;42053;979;t0265
kujawsko-pomorskie;aleksandrowski;82552;800;28779;758;t0401
kujawsko-pomorskie;brodnicki;32443;314;9293;93;t0402
kujawsko-pomorskie;bydgoski;34864;95;8415;7;t0403
kujawsko-pomorskie;che³miñski;18376;73;5078;63;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;14311;5;4111;0;t0405
kujawsko-pomorskie;grudzi¹dzki;10190;111;2316;0;t0406
kujawsko-pomorskie;inowroc³awski;54800;349;15116;291;t0407
kujawsko-pomorskie;lipnowski;24957;134;6487;0;t0408
kujawsko-pomorskie;mogileñski;12055;133;3118;5;t0409
kujawsko-pomorskie;nakielski;31718;644;6881;81;t0410
kujawsko-pomorskie;radziejowski;20090;138;5228;0;t0411
kujawsko-pomorskie;rypiñski;16150;301;4974;289;t0412
kujawsko-pomorskie;sêpoleñski;22855;469;5802;11;t0413
kujawsko-pomorskie;œwiecki;34246;215;9049;12;t0414
kujawsko-pomorskie;toruñski;30498;50;6026;1;t0415
kujawsko-pomorskie;tucholski;16366;170;4424;61;t0416
kujawsko-pomorskie;w¹brzeski;12093;10;3428;0;t0417
kujawsko-pomorskie;w³oc³awski;27625;104;6999;46;t0418
kujawsko-pomorskie;¿niñski;22836;83;6113;11;t0419
kujawsko-pomorskie;Bydgoszcz;215144;2116;60969;1508;t0461
kujawsko-pomorskie;Grudzi¹dz;61108;883;16818;681;t0462
