wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;645;0;133;0;t00
dolnoœl¹skie;boles³awiecki;43595;160;12540;61;t0201
dolnoœl¹skie;dzier¿oniowski;41051;205;14028;56;t0202
dolnoœl¹skie;g³ogowski;38008;287;12407;3;t0203
dolnoœl¹skie;górowski;15870;550;4549;261;t0204
dolnoœl¹skie;jaworski;25448;181;7753;30;t0205
dolnoœl¹skie;jeleniogórski;34344;0;12610;0;t0206
dolnoœl¹skie;kamiennogórski;17817;58;5996;58;t0207
dolnoœl¹skie;k³odzki;78295;34;27886;29;t0208
dolnoœl¹skie;legnicki;24122;854;6109;29;t0209
dolnoœl¹skie;lubañski;16271;351;5455;345;t0210
dolnoœl¹skie;lubiñski;86023;761;31650;672;t0211
dolnoœl¹skie;lwówecki;23644;260;7914;12;t0212
dolnoœl¹skie;milicki;21066;402;7640;76;t0213
dolnoœl¹skie;oleœnicki;46321;867;12541;450;t0214
dolnoœl¹skie;o³awski;31380;0;12226;0;t0215
dolnoœl¹skie;polkowicki;23374;491;4881;293;t0216
dolnoœl¹skie;strzeliñski;22655;61;7820;5;t0217
dolnoœl¹skie;œredzki;14364;0;5319;0;t0218
dolnoœl¹skie;œwidnicki;57946;246;18266;4;t0219
dolnoœl¹skie;trzebnicki;36832;251;13909;112;t0220
dolnoœl¹skie;wa³brzyski;22239;0;8726;0;t0221
dolnoœl¹skie;wo³owski;25625;212;8441;128;t0222
dolnoœl¹skie;wroc³awski;62323;610;21431;159;t0223
dolnoœl¹skie;z¹bkowicki;35173;563;12526;131;t0224
dolnoœl¹skie;zgorzelecki;34496;239;12168;134;t0225
dolnoœl¹skie;z³otoryjski;21314;67;6674;65;t0226
dolnoœl¹skie;Jelenia Góra;55023;459;18751;44;t0261
dolnoœl¹skie;Legnica;54125;451;17055;346;t0262
dolnoœl¹skie;Wroc³aw;650839;3793;215862;2005;t0264
dolnoœl¹skie;Wa³brzych;147581;1391;53396;713;t0265
kujawsko-pomorskie;aleksandrowski;97720;306;39628;215;t0401
kujawsko-pomorskie;brodnicki;39661;246;13206;0;t0402
kujawsko-pomorskie;bydgoski;44048;506;13756;344;t0403
kujawsko-pomorskie;che³miñski;22491;509;7432;250;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;18905;150;5176;0;t0405
kujawsko-pomorskie;grudzi¹dzki;13984;60;3596;56;t0406
kujawsko-pomorskie;inowroc³awski;67437;1173;24202;712;t0407
kujawsko-pomorskie;lipnowski;29962;353;8992;353;t0408
kujawsko-pomorskie;mogileñski;14222;53;4022;2;t0409
kujawsko-pomorskie;nakielski;41876;1447;10923;555;t0410
kujawsko-pomorskie;radziejowski;25280;272;7033;3;t0411
kujawsko-pomorskie;rypiñski;20022;90;6667;1;t0412
kujawsko-pomorskie;sêpoleñski;28236;0;8231;0;t0413
kujawsko-pomorskie;œwiecki;42765;842;12995;243;t0414
kujawsko-pomorskie;toruñski;40010;748;9904;408;t0415
kujawsko-pomorskie;tucholski;21168;236;5727;54;t0416
kujawsko-pomorskie;w¹brzeski;14798;0;4519;0;t0417
kujawsko-pomorskie;w³oc³awski;34888;631;10430;68;t0418
kujawsko-pomorskie;¿niñski;29119;185;8868;1;t0419
kujawsko-pomorskie;Bydgoszcz;264273;3610;87920;386;t0461
kujawsko-pomorskie;Grudzi¹dz;76219;394;27998;6;t0462
kujawsko-pomorskie;Toruñ;103703;2214;32909;690;t0463
kujawsko-pomorskie;W³oc³awek;49800;194;14718;2;t0464
lubelskie;bialski;39288;208;13571;117;t0601
lubelskie;bi³gorajski;33885;120;12574;51;t0602
lubelskie;che³mski;22408;75;7503;1;t0603
lubelskie;hrubieszowski;26706;60;9031;58;t0604
lubelskie;janowski;19295;420;7064;245;t0605
lubelskie;krasnostawski;25707;253;8284;120;t0606
lubelskie;kraœnicki;42878;185;14110;36;t0607
lubelskie;lubartowski;35261;566;12310;186;t0608
lubelskie;lubelski;53792;342;18503;173;t0609
lubelskie;³êczyñski;26296;74;9376;62;t0610
lubelskie;³ukowski;34115;543;12924;450;t0611
lubelskie;opolski;27081;222;9604;92;t0612
lubelskie;parczewski;19380;432;7171;417;t0613
lubelskie;pu³awski;64175;445;24343;14;t0614
lubelskie;radzyñski;19151;0;6860;0;t0615
lubelskie;rycki;33648;321;11583;54;t0616
