wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;67079;298;30263;172;t0201
dolnoœl¹skie;dzier¿oniowski;62886;371;29220;314;t0202
dolnoœl¹skie;g³ogowski;58663;630;26443;392;t0203
dolnoœl¹skie;górowski;24750;71;11085;9;t0204
dolnoœl¹skie;jaworski;36561;240;16400;119;t0205
dolnoœl¹skie;jeleniogórski;47823;188;22283;132;t0206
dolnoœl¹skie;kamiennogórski;28433;254;13245;243;t0207
dolnoœl¹skie;k³odzki;117793;625;54810;379;t0208
dolnoœl¹skie;legnicki;40810;122;18134;103;t0209
dolnoœl¹skie;lubañski;26999;231;11171;136;t0210
dolnoœl¹skie;lubiñski;117521;328;56105;92;t0211
dolnoœl¹skie;lwówecki;37892;319;17409;225;t0212
dolnoœl¹skie;milicki;31367;152;14611;111;t0213
dolnoœl¹skie;oleœnicki;84424;529;37579;370;t0214
dolnoœl¹skie;o³awski;43078;150;20586;135;t0215
dolnoœl¹skie;polkowicki;38673;176;16769;146;t0216
dolnoœl¹skie;strzeliñski;34566;131;16017;42;t0217
dolnoœl¹skie;œredzki;20328;85;9565;64;t0218
dolnoœl¹skie;œwidnicki;92143;366;42094;202;t0219
dolnoœl¹skie;trzebnicki;54717;93;25668;67;t0220
dolnoœl¹skie;wa³brzyski;29850;116;14064;85;t0221
dolnoœl¹skie;wo³owski;39196;211;17522;159;t0222
dolnoœl¹skie;wroc³awski;96313;365;45331;216;t0223
dolnoœl¹skie;z¹bkowicki;51046;93;23944;57;t0224
dolnoœl¹skie;zgorzelecki;53194;448;24216;205;t0225
dolnoœl¹skie;z³otoryjski;31851;117;14085;98;t0226
dolnoœl¹skie;Jelenia Góra;82989;455;39559;337;t0261
dolnoœl¹skie;Legnica;83241;411;39080;268;t0262
dolnoœl¹skie;Wroc³aw;992569;2725;465107;1885;t0264
dolnoœl¹skie;Wa³brzych;200083;538;92963;330;t0265
kujawsko-pomorskie;aleksandrowski;127303;226;60537;128;t0401
kujawsko-pomorskie;brodnicki;65058;468;29923;341;t0402
kujawsko-pomorskie;bydgoski;71101;213;32655;117;t0403
kujawsko-pomorskie;che³miñski;37954;243;17581;183;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;32299;172;14360;77;t0405
kujawsko-pomorskie;grudzi¹dzki;23519;80;10479;61;t0406
kujawsko-pomorskie;inowroc³awski;98032;212;46131;180;t0407
kujawsko-pomorskie;lipnowski;47905;252;21345;156;t0408
kujawsko-pomorskie;mogileñski;27851;246;12889;203;t0409
kujawsko-pomorskie;nakielski;75551;200;33886;156;t0410
kujawsko-pomorskie;radziejowski;41460;162;18693;88;t0411
kujawsko-pomorskie;rypiñski;31546;87;14209;39;t0412
kujawsko-pomorskie;sêpoleñski;45633;147;21259;107;t0413
kujawsko-pomorskie;œwiecki;69948;214;31861;104;t0414
kujawsko-pomorskie;toruñski;66890;469;28785;235;t0415
kujawsko-pomorskie;tucholski;35723;90;16365;66;t0416
kujawsko-pomorskie;w¹brzeski;24965;59;11095;53;t0417
kujawsko-pomorskie;w³oc³awski;59356;236;27608;167;t0418
kujawsko-pomorskie;¿niñski;49058;422;22683;396;t0419
kujawsko-pomorskie;Bydgoszcz;403682;1599;189156;1047;t0461
kujawsko-pomorskie;Grudzi¹dz;114432;832;52800;589;t0462
kujawsko-pomorskie;Toruñ;175176;1105;80841;899;t0463
kujawsko-pomorskie;W³oc³awek;85553;422;38375;260;t0464
lubelskie;bialski;57044;375;25987;199;t0601
lubelskie;bi³gorajski;49590;370;23514;270;t0602
lubelskie;che³mski;34040;148;15892;69;t0603
lubelskie;hrubieszowski;40578;177;18385;110;t0604
lubelskie;janowski;27739;164;12904;100;t0605
lubelskie;krasnostawski;38451;82;17862;47;t0606
lubelskie;kraœnicki;62374;269;29287;166;t0607
lubelskie;lubartowski;50607;205;23620;144;t0608
lubelskie;lubelski;77815;430;35210;269;t0609
lubelskie;³êczyñski;37846;134;17962;113;t0610
lubelskie;³ukowski;50715;273;23589;193;t0611
lubelskie;opolski;40840;183;18557;115;t0612
lubelskie;parczewski;26221;61;12170;32;t0613
lubelskie;pu³awski;90045;577;42181;479;t0614
lubelskie;radzyñski;28216;278;13154;214;t0615
lubelskie;rycki;49981;169;23595;93;t0616
lubelskie;œwidnicki;41919;230;19967;170;t0617
lubelskie;tomaszowski;51337;267;23623;121;t0618
lubelskie;w³odawski;33246;12;15449;12;t0619
lubelskie;zamojski;45266;209;21665;114;t0620
lubelskie;Bia³a Podlaska;64346;259;30307;112;t0661
lubelskie;Che³m;58053;184;26492;132;t0662
lubelskie;Lublin;413244;1213;192159;706;t0663
lubelskie;Zamoœæ;82723;213;38950;120;t0664
