data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2201;0
2020-12-28;4330;0
2020-12-29;10142;1
2020-12-30;20525;0
2020-12-31;10669;1
2021-01-01;1351;0
2021-01-02;2289;0
2021-01-03;657;1
2021-01-04;40881;13
2021-01-05;55670;6
2021-01-06;18834;1
2021-01-07;30502;3
2021-01-08;11863;0
2021-01-09;2266;1
2021-01-10;999;0
2021-01-11;47986;230
2021-01-12;63708;3
2021-01-13;55322;0
2021-01-14;46666;3
2021-01-15;26192;1
2021-01-16;21081;18
2021-01-17;12095;431
2021-01-18;28324;2926
2021-01-19;49341;8149
2021-01-20;50819;14299
2021-01-21;53209;14908
2021-01-22;38200;5285
2021-01-23;16740;1364
2021-01-24;5300;558
2021-01-25;72477;29596
2021-01-26;131297;48150
2021-01-27;103037;26390
2021-01-28;87882;29342
2021-01-29;41964;15984
2021-01-30;15024;3116
2021-01-31;7440;1388
2021-02-01;55314;32994
2021-02-02;112287;57058
2021-02-03;119038;55408
2021-02-04;104967;51089
2021-02-05;50119;29343
2021-02-06;23274;15679
2021-02-07;15274;10144
2021-02-08;31916;11790
2021-02-09;87379;20226
2021-02-10;112495;44457
2021-02-11;111226;58370
2021-02-12;75310;42950
2021-02-13;35399;15173
2021-02-14;14252;4585
2021-02-15;36085;11587
2021-02-16;71556;33399
2021-02-17;154267;83542
2021-02-18;173429;92434
2021-02-19;101648;49558
2021-02-20;35173;7623
2021-02-21;15895;3608
2021-02-22;43074;4056
2021-02-23;70780;20233
2021-02-24;158615;76058
2021-02-25;167799;87518
