data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2183;0
2020-12-28;4283;0
2020-12-29;10083;1
2020-12-30;20297;0
2020-12-31;10026;1
2021-01-01;818;0
2021-01-02;1724;0
2021-01-03;379;1
2021-01-04;39816;3
2021-01-05;53928;1
2021-01-06;17680;1
2021-01-07;29658;2
2021-01-08;11187;0
2021-01-09;1643;1
2021-01-10;847;0
2021-01-11;47399;228
2021-01-12;62978;3
2021-01-13;54698;1
2021-01-14;46227;2
2021-01-15;25858;1
2021-01-16;20727;16
2021-01-17;11889;426
2021-01-18;27881;2913
2021-01-19;48703;8078
2021-01-20;50017;14271
2021-01-21;52552;14880
2021-01-22;37648;5204
2021-01-23;16458;1364
2021-01-24;5200;556
2021-01-25;71325;29346
2021-01-26;129498;47735
2021-01-27;101290;26123
2021-01-28;86312;28924
2021-01-29;41448;15790
2021-01-30;14269;2606
