data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2161;0
2020-12-28;4367;0
2020-12-29;10003;0
2020-12-30;20283;0
2020-12-31;10572;0
2021-01-01;1343;2
2021-01-02;2224;0
2021-01-03;645;0
2021-01-04;40552;1
2021-01-05;55265;2
2021-01-06;18725;0
2021-01-07;30330;0
2021-01-08;11819;1
2021-01-09;2259;0
2021-01-10;994;2
2021-01-11;47570;3
2021-01-12;63396;0
2021-01-13;55086;1
2021-01-14;46567;1
2021-01-15;26249;1
2021-01-16;20987;17
2021-01-17;12076;434
2021-01-18;28376;2939
2021-01-19;49509;8116
2021-01-20;51232;14462
2021-01-21;53071;14770
2021-01-22;38228;5259
2021-01-23;16862;1362
2021-01-24;5363;557
2021-01-25;73198;29505
2021-01-26;132853;48355
2021-01-27;104687;26559
2021-01-28;89525;29469
2021-01-29;43714;16116
2021-01-30;16244;3120
2021-01-31;8681;1389
2021-02-01;57107;33347
2021-02-02;114678;57451
2021-02-03;121844;56023
2021-02-04;107346;51618
2021-02-05;52060;29641
2021-02-06;24661;15715
2021-02-07;16394;10180
2021-02-08;33091;11751
2021-02-09;89836;20203
2021-02-10;113355;44968
2021-02-11;111664;58820
2021-02-12;75809;43727
2021-02-13;35613;15254
2021-02-14;14703;4874
2021-02-15;36287;11728
2021-02-16;71778;33870
2021-02-17;154823;85573
2021-02-18;174506;94660
2021-02-19;103317;50364
2021-02-20;36034;7718
2021-02-21;16061;3612
2021-02-22;43437;4124
2021-02-23;71950;20562
2021-02-24;160928;77082
2021-02-25;174984;90729
2021-02-26;103715;45689
2021-02-27;44819;11922
2021-02-28;18064;5829
2021-03-01;46170;5413
2021-03-02;82497;21806
2021-03-03;156868;68065
2021-03-04;174021;85938
2021-03-05;108781;44693
2021-03-06;49866;12083
2021-03-07;18008;5392
2021-03-08;34595;3683
2021-03-09;63947;8431
2021-03-10;143528;43059
2021-03-11;162998;68408
2021-03-12;95155;39592
2021-03-13;29995;6736
2021-03-14;11882;3040
2021-03-15;25832;3567
2021-03-16;47926;10733
2021-03-17;134078;43897
2021-03-18;155410;66692
2021-03-19;89464;38959
2021-03-20;29780;10283
2021-03-21;10658;3079
2021-03-22;51960;3977
2021-03-23;118078;19956
2021-03-24;192187;50172
2021-03-25;216582;71794
2021-03-26;162340;40702
2021-03-27;92228;15027
2021-03-28;35747;6927
2021-03-29;80157;9877
2021-03-30;117687;16098
2021-03-31;191027;20715
2021-04-01;205392;19500
2021-04-02;153085;11300
2021-04-03;36403;2757
2021-04-04;3342;352
2021-04-05;3885;527
2021-04-06;126233;8140
2021-04-07;220710;7359
2021-04-08;258668;5842
2021-04-09;220793;4703
2021-04-10;154632;4179
2021-04-11;44780;786
2021-04-12;106521;7025
2021-04-13;186960;23356
2021-04-14;254905;53876
2021-04-15;268147;59303
2021-04-16;201477;28273
2021-04-17;140849;11960
2021-04-18;39812;4035
2021-04-19;109552;13073
2021-04-20;203240;34285
2021-04-21;283256;74542
2021-04-22;306569;79487
2021-04-23;260247;46805
2021-04-24;206179;24518
2021-04-25;56082;9283
2021-04-26;139757;30852
2021-04-27;254091;58765
2021-04-28;345455;99439
2021-04-29;388305;108970
2021-04-30;358069;75051
2021-05-01;121994;15585
2021-05-02;59486;10174
2021-05-03;47171;5542
2021-05-04;234697;63267
2021-05-05;399340;122738
2021-05-06;424452;141918
2021-05-07;379430;124784
2021-05-08;258729;63656
2021-05-09;82451;14857
2021-05-10;188712;52554
2021-05-11;321265;109807
2021-05-12;434585;181027
2021-05-13;441920;193795
2021-05-14;373632;152317
2021-05-15;277970;110600
2021-05-16;90325;29649
2021-05-17;149206;50234
2021-05-18;331405;125836
2021-05-19;446187;185924
2021-05-20;445466;201162
2021-05-21;356965;155292
2021-05-22;241231;111098
2021-05-23;68100;35615
2021-05-24;135627;76890
2021-05-25;306139;158282
2021-05-26;397324;212235
2021-05-27;387113;232214
2021-05-28;349819;202368
2021-05-29;278675;151929
2021-05-30;91895;44172
2021-05-31;167705;98573
2021-06-01;466917;270416
2021-06-02;652504;401378
2021-06-03;141151;64676
2021-06-04;431188;257087
2021-06-05;271948;120481
2021-06-06;99109;41003
2021-06-07;203250;127682
2021-06-08;401263;243043
2021-06-09;507682;303167
2021-06-10;485205;298012
2021-06-11;425697;266573
2021-06-12;318816;182304
2021-06-13;102734;58858
2021-06-14;214143;168495
2021-06-15;375331;264525
2021-06-16;434108;280800
2021-06-17;402843;272594
2021-06-18;326311;220737
2021-06-19;220663;135845
2021-06-20;66532;43786
2021-06-21;168897;137620
2021-06-22;341822;262383
2021-06-23;400778;291738
2021-06-24;381344;283202
2021-06-25;309971;233861
2021-06-26;203313;134376
2021-06-27;61031;42205
2021-06-28;146443;115111
2021-06-29;288701;217792
2021-06-30;357436;254813
2021-07-01;299778;220199
2021-07-02;243816;175382
2021-07-03;172681;119332
2021-07-04;50601;34020
2021-07-05;118831;86690
2021-07-06;251197;207581
2021-07-07;341517;283229
2021-07-08;264058;203099
2021-07-09;256285;197418
2021-07-10;209836;167588
2021-07-11;63056;48717
2021-07-12;115304;82443
2021-07-13;216675;172735
2021-07-14;286637;227071
2021-07-15;257532;195227
2021-07-16;209871;150610
2021-07-17;157738;113978
2021-07-18;41825;25854
2021-07-19;83968;50844
2021-07-20;164573;118402
2021-07-21;210297;156576
2021-07-22;179842;126362
2021-07-23;156512;102333
2021-07-24;97893;61498
2021-07-25;29696;14228
2021-07-26;72334;41811
2021-07-27;115018;71235
2021-07-28;141640;87910
2021-07-29;134320;82681
2021-07-30;120661;69995
2021-07-31;78668;40839
2021-08-01;32882;7901
2021-08-02;53075;25432
2021-08-03;83100;43258
2021-08-04;109408;61276
2021-08-05;110244;60858
2021-08-06;104259;53964
2021-08-07;61479;28003
2021-08-08;19939;5386
2021-08-09;47059;21341
2021-08-10;69398;33383
2021-08-11;81920;40112
2021-08-12;81003;40273
2021-08-13;79767;41090
2021-08-14;43927;17918
2021-08-15;27846;4168
2021-08-16;42469;21535
2021-08-17;59210;30091
2021-08-18;75328;38175
2021-08-19;71964;38684
2021-08-20;74349;38999
2021-08-21;42765;19365
2021-08-22;19460;4080
2021-08-23;37290;18468
2021-08-24;53418;27353
2021-08-25;66985;34051
2021-08-26;67956;35825
2021-08-27;72798;38012
2021-08-28;44802;18784
2021-08-29;22469;4230
2021-08-30;37898;18494
2021-08-31;51595;27073
2021-09-01;48809;26279
2021-09-02;53837;28823
2021-09-03;58985;29190
2021-09-04;32418;13438
2021-09-05;14302;2752
2021-09-06;26379;12325
2021-09-07;36745;17491
2021-09-08;44517;21929
2021-09-09;45387;22774
2021-09-10;50366;24176
2021-09-11;27101;10577
2021-09-12;11570;2201
2021-09-13;23276;10129
2021-09-14;32733;14673
2021-09-15;40851;19140
2021-09-16;42970;19794
2021-09-17;50893;22727
2021-09-18;26073;9571
2021-09-19;9952;2277
2021-09-20;23656;10436
2021-09-21;34486;15001
2021-09-22;39639;16368
2021-09-23;42134;16758
2021-09-24;63927;20441
2021-09-25;33274;8952
2021-09-26;12216;1851
2021-09-27;46926;9126
2021-09-28;61689;12451
2021-09-29;76848;15687
2021-09-30;81108;17405
2021-10-01;82559;17478
2021-10-02;31730;7073
2021-10-03;5382;1050
2021-10-04;31526;5069
2021-10-05;49446;8416
2021-10-06;19864;3615
