wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;53948;925;20226;745;t0201
dolnoœl¹skie;dzier¿oniowski;49355;658;18657;466;t0202
dolnoœl¹skie;g³ogowski;45419;835;16336;671;t0203
dolnoœl¹skie;górowski;19692;119;6967;117;t0204
dolnoœl¹skie;jaworski;30448;455;11623;441;t0205
dolnoœl¹skie;jeleniogórski;39893;176;16516;158;t0206
dolnoœl¹skie;kamiennogórski;22534;259;8729;157;t0207
dolnoœl¹skie;k³odzki;92924;1676;37238;1326;t0208
dolnoœl¹skie;legnicki;30209;455;10246;422;t0209
dolnoœl¹skie;lubañski;19299;487;7165;398;t0210
dolnoœl¹skie;lubiñski;102675;1598;45035;1407;t0211
dolnoœl¹skie;lwówecki;28346;486;10425;350;t0212
dolnoœl¹skie;milicki;25197;417;10382;393;t0213
dolnoœl¹skie;oleœnicki;59969;1136;19517;866;t0214
dolnoœl¹skie;o³awski;37180;478;16056;302;t0215
dolnoœl¹skie;polkowicki;29002;585;8899;547;t0216
dolnoœl¹skie;strzeliñski;27269;321;10632;253;t0217
dolnoœl¹skie;œredzki;16897;195;7091;152;t0218
dolnoœl¹skie;œwidnicki;70083;1233;24728;965;t0219
dolnoœl¹skie;trzebnicki;44121;315;17610;208;t0220
dolnoœl¹skie;wa³brzyski;25654;134;10957;97;t0221
dolnoœl¹skie;wo³owski;31847;648;12449;536;t0222
dolnoœl¹skie;wroc³awski;76725;719;29375;550;t0223
dolnoœl¹skie;z¹bkowicki;41663;335;16873;258;t0224
dolnoœl¹skie;zgorzelecki;41991;771;16975;608;t0225
dolnoœl¹skie;z³otoryjski;26005;291;9870;163;t0226
dolnoœl¹skie;Jelenia Góra;66127;619;26033;384;t0261
dolnoœl¹skie;Legnica;68342;823;27655;619;t0262
dolnoœl¹skie;Wroc³aw;815368;10915;331269;9206;t0264
dolnoœl¹skie;Wa³brzych;170700;1751;70875;1487;t0265
kujawsko-pomorskie;aleksandrowski;112704;956;50540;806;t0401
kujawsko-pomorskie;brodnicki;49195;712;18090;443;t0402
kujawsko-pomorskie;bydgoski;55134;1076;20882;947;t0403
kujawsko-pomorskie;che³miñski;28797;519;11049;442;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;24346;442;8347;325;t0405
kujawsko-pomorskie;grudzi¹dzki;17949;483;6356;430;t0406
kujawsko-pomorskie;inowroc³awski;81904;1053;33639;765;t0407
kujawsko-pomorskie;lipnowski;37849;554;14549;467;t0408
kujawsko-pomorskie;mogileñski;18598;328;6340;217;t0409
kujawsko-pomorskie;nakielski;56481;1700;19628;1463;t0410
kujawsko-pomorskie;radziejowski;32059;460;11327;362;t0411
kujawsko-pomorskie;rypiñski;24120;445;8865;343;t0412
kujawsko-pomorskie;sêpoleñski;36535;778;14422;714;t0413
kujawsko-pomorskie;œwiecki;54073;817;20727;712;t0414
kujawsko-pomorskie;toruñski;50914;647;17011;493;t0415
kujawsko-pomorskie;tucholski;26496;427;9012;305;t0416
kujawsko-pomorskie;w¹brzeski;18780;142;6639;105;t0417
kujawsko-pomorskie;w³oc³awski;44957;989;16912;692;t0418
kujawsko-pomorskie;¿niñski;36042;459;12851;395;t0419
kujawsko-pomorskie;Bydgoszcz;324705;5326;128077;4562;t0461
kujawsko-pomorskie;Grudzi¹dz;92191;855;36090;600;t0462
