data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2173;0
2020-12-28;4376;0
2020-12-29;10006;0
2020-12-30;20320;1
2020-12-31;10578;0
2021-01-01;1349;3
2021-01-02;2239;0
2021-01-03;648;0
2021-01-04;40541;1
2021-01-05;55200;2
2021-01-06;18726;0
2021-01-07;30345;0
2021-01-08;11813;1
2021-01-09;2263;0
2021-01-10;994;2
2021-01-11;47506;3
2021-01-12;63296;0
2021-01-13;54996;1
2021-01-14;46404;1
2021-01-15;26168;0
2021-01-16;20913;17
2021-01-17;12057;430
2021-01-18;28230;2927
2021-01-19;49394;8098
2021-01-20;50992;14424
2021-01-21;52927;14724
2021-01-22;38148;5242
2021-01-23;16677;1360
2021-01-24;5311;556
2021-01-25;72972;29415
2021-01-26;132404;48152
2021-01-27;104064;26474
2021-01-28;89179;29355
2021-01-29;43646;16095
2021-01-30;16172;3113
2021-01-31;8653;1387
2021-02-01;56987;33245
2021-02-02;114445;57194
2021-02-03;121585;55821
2021-02-04;107038;51401
2021-02-05;51855;29486
2021-02-06;24550;15623
2021-02-07;16318;10111
2021-02-08;33074;11727
2021-02-09;89797;20146
2021-02-10;112968;44627
2021-02-11;111441;58628
2021-02-12;75572;43543
2021-02-13;35452;15094
2021-02-14;14679;4843
2021-02-15;36228;11695
2021-02-16;71524;33648
2021-02-17;153912;84782
2021-02-18;173847;94103
2021-02-19;103104;50195
2021-02-20;36008;7695
2021-02-21;16038;3605
2021-02-22;43310;4116
2021-02-23;71770;20423
2021-02-24;160785;76937
2021-02-25;174817;90560
2021-02-26;103565;45583
2021-02-27;44665;11795
2021-02-28;17845;5641
2021-03-01;46163;5401
2021-03-02;82310;21663
2021-03-03;156774;67939
2021-03-04;173879;85813
2021-03-05;108663;44589
2021-03-06;49671;12045
2021-03-07;17954;5377
2021-03-08;34584;3675
2021-03-09;63889;8469
2021-03-10;143161;42945
2021-03-11;162702;68284
2021-03-12;94950;39463
2021-03-13;29780;6723
2021-03-14;11854;3031
2021-03-15;25784;3560
2021-03-16;47775;10715
2021-03-17;133881;43836
2021-03-18;155056;66434
2021-03-19;89225;38812
2021-03-20;29718;10257
2021-03-21;10642;3067
2021-03-22;51895;3976
2021-03-23;117858;19875
2021-03-24;191919;50052
2021-03-25;216177;71654
2021-03-26;161904;40610
2021-03-27;92001;15008
2021-03-28;35647;6907
2021-03-29;80073;9886
2021-03-30;117516;16102
2021-03-31;190644;20651
2021-04-01;204716;19462
2021-04-02;152659;11292
2021-04-03;36222;2754
2021-04-04;3315;341
2021-04-05;3862;526
2021-04-06;125786;8115
2021-04-07;219847;7340
2021-04-08;258153;5819
2021-04-09;220196;4700
2021-04-10;154161;4165
2021-04-11;44544;789
2021-04-12;106102;7020
2021-04-13;186591;23272
2021-04-14;254292;53835
2021-04-15;267806;59197
2021-04-16;201159;28297
2021-04-17;140653;11950
2021-04-18;39719;4028
2021-04-19;109330;13126
2021-04-20;202791;34292
2021-04-21;282636;74434
2021-04-22;305938;79334
2021-04-23;259958;46787
2021-04-24;205821;24515
2021-04-25;55917;9277
2021-04-26;139465;30795
2021-04-27;253712;58716
2021-04-28;344891;99307
2021-04-29;387580;108874
2021-04-30;357571;74899
2021-05-01;121605;15601
2021-05-02;59329;10160
2021-05-03;47089;5522
2021-05-04;234176;63145
2021-05-05;398124;122544
2021-05-06;423265;141807
2021-05-07;378287;124729
2021-05-08;257445;63546
2021-05-09;82294;14884
2021-05-10;187156;52475
2021-05-11;320003;109929
2021-05-12;433092;181017
2021-05-13;439932;193703
2021-05-14;371837;152423
2021-05-15;276756;110689
2021-05-16;89957;29695
2021-05-17;148528;50179
2021-05-18;329933;125753
2021-05-19;444448;185763
2021-05-20;443637;201137
2021-05-21;355002;155103
2021-05-22;240456;110989
2021-05-23;67546;35291
2021-05-24;134813;76824
2021-05-25;304953;158397
2021-05-26;395267;211578
2021-05-27;385225;231790
2021-05-28;347721;201854
2021-05-29;277493;151506
2021-05-30;91611;44099
2021-05-31;166996;98312
2021-06-01;461732;268949
2021-06-02;644156;397571
2021-06-03;137591;63012
2021-06-04;418728;250368
2021-06-05;266901;118605
2021-06-06;95596;40088
2021-06-07;196679;124557
2021-06-08;390127;237817
2021-06-09;488621;294599
2021-06-10;460042;285565
