data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;1614;0
2020-12-28;3337;0
2020-12-29;8217;0
2020-12-30;17056;0
2020-12-31;9058;0
2021-01-01;1113;2
2021-01-02;1997;0
2021-01-03;593;0
2021-01-04;35388;1
2021-01-05;49240;2
2021-01-06;16778;0
2021-01-07;27275;0
2021-01-08;10774;1
2021-01-09;2062;0
2021-01-10;879;2
2021-01-11;43593;3
2021-01-12;58785;0
2021-01-13;51290;1
2021-01-14;43552;1
2021-01-15;24651;1
2021-01-16;19632;17
2021-01-17;11433;433
2021-01-18;27096;2938
2021-01-19;48213;8115
2021-01-20;49782;14459
2021-01-21;51130;14769
2021-01-22;36712;5259
2021-01-23;16033;1362
2021-01-24;5079;557
2021-01-25;69389;29502
2021-01-26;126050;48343
2021-01-27;99192;26554
2021-01-28;85678;29466
2021-01-29;41729;16114
2021-01-30;15276;3120
2021-01-31;7938;1389
2021-02-01;55206;33340
2021-02-02;110617;57447
2021-02-03;117067;56019
2021-02-04;103675;51613
2021-02-05;50353;29638
2021-02-06;23864;15712
2021-02-07;15775;10179
2021-02-08;31482;11749
2021-02-09;85396;20199
2021-02-10;108711;44963
2021-02-11;108117;58811
2021-02-12;74047;43714
2021-02-13;34517;15252
2021-02-14;13913;4873
2021-02-15;35603;11722
2021-02-16;70200;33857
2021-02-17;151115;85521
2021-02-18;170426;94634
2021-02-19;101263;50333
2021-02-20;35243;7717
2021-02-21;15640;3612
2021-02-22;42430;4120
2021-02-23;70121;20556
2021-02-24;156433;77073
2021-02-25;170762;90715
2021-02-26;101782;45683
2021-02-27;43997;11919
2021-02-28;17674;5827
2021-03-01;45573;5413
2021-03-02;81125;21804
2021-03-03;153561;68048
2021-03-04;171100;85918
2021-03-05;107676;44685
2021-03-06;49642;12080
2021-03-07;17990;5390
2021-03-08;34592;3683
2021-03-09;63896;8429
2021-03-10;143408;43058
2021-03-11;162964;68397
2021-03-12;95144;39586
2021-03-13;29994;6734
2021-03-14;11882;3040
2021-03-15;25829;3564
2021-03-16;47925;10732
2021-03-17;134069;43893
2021-03-18;155408;66687
2021-03-19;89454;38951
2021-03-20;29779;10282
2021-03-21;10658;3079
2021-03-22;51960;3976
2021-03-23;118071;19948
2021-03-24;192179;50161
2021-03-25;216562;71778
2021-03-26;162333;40694
2021-03-27;92224;15023
2021-03-28;35744;6926
2021-03-29;80156;9877
2021-03-30;117683;16095
2021-03-31;191019;20711
2021-04-01;205380;19491
2021-04-02;153079;11298
2021-04-03;36401;2755
2021-04-04;3342;352
2021-04-05;3885;527
2021-04-06;126228;8137
2021-04-07;220701;7357
2021-04-08;258671;5843
2021-04-09;220793;4703
2021-04-10;154629;4177
2021-04-11;44780;786
2021-04-12;106520;7025
2021-04-13;186958;23355
2021-04-14;254902;53874
2021-04-15;268153;59302
2021-04-16;201480;28272
2021-04-17;140848;11960
2021-04-18;39812;4035
2021-04-19;109543;13073
2021-04-20;203237;34283
2021-04-21;283244;74536
2021-04-22;306563;79485
2021-04-23;260243;46801
2021-04-24;206176;24516
2021-04-25;56078;9279
2021-04-26;139754;30851
2021-04-27;254090;58764
2021-04-28;345453;99438
2021-04-29;388300;108967
2021-04-30;358066;75048
2021-05-01;121992;15584
2021-05-02;59486;10174
2021-05-03;47172;5542
2021-05-04;234689;63263
2021-05-05;399335;122735
2021-05-06;424446;141913
2021-05-07;379423;124777
2021-05-08;258720;63656
2021-05-09;82451;14857
2021-05-10;188699;52552
2021-05-11;321258;109802
2021-05-12;434574;181020
2021-05-13;441918;193794
2021-05-14;373618;152306
2021-05-15;277967;110597
2021-05-16;90325;29648
2021-05-17;149203;50234
2021-05-18;331403;125836
2021-05-19;446176;185918
2021-05-20;445457;201163
2021-05-21;356960;155288
2021-05-22;241209;111095
2021-05-23;68100;35615
2021-05-24;135623;76887
2021-05-25;306133;158278
2021-05-26;397316;212229
2021-05-27;387112;232213
2021-05-28;349824;202376
2021-05-29;278675;151928
2021-05-30;91894;44171
2021-05-31;167702;98572
2021-06-01;466899;270406
2021-06-02;652497;401371
2021-06-03;141150;64675
2021-06-04;431181;257081
2021-06-05;271937;120472
2021-06-06;99107;41003
2021-06-07;203246;127678
2021-06-08;401248;243032
2021-06-09;507676;303160
2021-06-10;485191;298001
2021-06-11;425693;266572
2021-06-12;318810;182299
2021-06-13;102733;58857
2021-06-14;214140;168494
2021-06-15;375327;264519
2021-06-16;434098;280793
2021-06-17;402876;272628
2021-06-18;326295;220726
2021-06-19;220655;135840
2021-06-20;66532;43786
2021-06-21;168892;137614
2021-06-22;341812;262379
2021-06-23;400777;291733
2021-06-24;381328;283187
2021-06-25;309963;233856
2021-06-26;203305;134374
2021-06-27;61030;42205
2021-06-28;146440;115108
2021-06-29;288672;217791
2021-06-30;357431;254810
2021-07-01;299753;220176
2021-07-02;243810;175380
2021-07-03;172674;119325
2021-07-04;50600;34019
2021-07-05;118826;86687
2021-07-06;251181;207571
2021-07-07;341528;283245
2021-07-08;264036;203094
2021-07-09;256278;197412
2021-07-10;209828;167583
2021-07-11;63056;48717
2021-07-12;115299;82442
2021-07-13;216667;172730
2021-07-14;286624;227063
2021-07-15;257519;195219
2021-07-16;209864;150604
2021-07-17;157727;113969
2021-07-18;41824;25853
2021-07-19;83967;50843
2021-07-20;164562;118394
2021-07-21;210283;156565
2021-07-22;179833;126355
2021-07-23;156498;102326
2021-07-24;97889;61496
2021-07-25;29694;14227
2021-07-26;72313;41806
2021-07-27;115011;71231
2021-07-28;141632;87903
2021-07-29;134304;82668
2021-07-30;120657;69993
2021-07-31;78658;40833
2021-08-01;32875;7901
2021-08-02;53066;25427
2021-08-03;83065;43235
2021-08-04;109385;61269
2021-08-05;110202;60819
2021-08-06;104229;53943
2021-08-07;61461;28001
2021-08-08;19939;5386
2021-08-09;47045;21331
2021-08-10;69390;33380
2021-08-11;81907;40107
2021-08-12;80998;40271
2021-08-13;79744;41087
2021-08-14;43910;17918
2021-08-15;27841;4169
2021-08-16;42462;21534
2021-08-17;59183;30073
2021-08-18;75322;38175
2021-08-19;71945;38676
2021-08-20;74320;38993
2021-08-21;42746;19359
2021-08-22;19453;4073
2021-08-23;37283;18467
2021-08-24;53409;27349
2021-08-25;66968;34044
2021-08-26;67936;35821
2021-08-27;72765;38004
2021-08-28;44743;18781
2021-08-29;22462;4230
2021-08-30;37888;18493
2021-08-31;51551;27062
2021-09-01;48674;26259
2021-09-02;53361;28803
2021-09-03;58368;29173
2021-09-04;32247;13433
2021-09-05;14206;2748
2021-09-06;25947;12320
2021-09-07;36016;17490
2021-09-08;43724;21921
2021-09-09;44528;22753
2021-09-10;49487;24145
2021-09-11;26778;10572
2021-09-12;11519;2200
2021-09-13;22111;10124
2021-09-14;31374;14658
2021-09-15;39653;19128
2021-09-16;41640;19753
2021-09-17;49605;22668
2021-09-18;25609;9537
2021-09-19;9830;2269
2021-09-20;22752;10413
2021-09-21;33083;14934
2021-09-22;36160;15681
2021-09-23;31831;13551
2021-09-24;52393;18524
2021-09-25;29673;8790
2021-09-26;11333;1789
2021-09-27;32823;7368
2021-09-28;42800;9995
2021-09-29;51178;12078
2021-09-30;68127;17228
2021-10-01;58238;14056
2021-10-02;22600;5685
