wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;73165;35;33125;26;t0201
dolnoœl¹skie;dzier¿oniowski;68807;189;32324;66;t0202
dolnoœl¹skie;g³ogowski;64702;150;29552;98;t0203
dolnoœl¹skie;górowski;26786;52;12177;52;t0204
dolnoœl¹skie;jaworski;39228;82;17780;30;t0205
dolnoœl¹skie;jeleniogórski;51204;104;23825;48;t0206
dolnoœl¹skie;kamiennogórski;31703;100;14933;66;t0207
dolnoœl¹skie;k³odzki;128614;106;60383;49;t0208
dolnoœl¹skie;legnicki;44187;31;19753;16;t0209
dolnoœl¹skie;lubañski;30040;0;12746;0;t0210
dolnoœl¹skie;lubiñski;124863;95;59834;41;t0211
dolnoœl¹skie;lwówecki;41822;83;19430;45;t0212
dolnoœl¹skie;milicki;34438;53;16278;40;t0213
dolnoœl¹skie;oleœnicki;98422;148;45036;67;t0214
dolnoœl¹skie;o³awski;45738;55;21589;43;t0215
dolnoœl¹skie;polkowicki;41739;73;18300;31;t0216
dolnoœl¹skie;strzeliñski;37268;33;17397;21;t0217
dolnoœl¹skie;œredzki;21994;50;10462;31;t0218
dolnoœl¹skie;œwidnicki;102103;85;47040;43;t0219
dolnoœl¹skie;trzebnicki;59656;32;28759;9;t0220
dolnoœl¹skie;wa³brzyski;31383;0;14963;0;t0221
dolnoœl¹skie;wo³owski;42596;89;19033;18;t0222
dolnoœl¹skie;wroc³awski;103406;64;49327;32;t0223
dolnoœl¹skie;z¹bkowicki;55491;35;26091;19;t0224
dolnoœl¹skie;zgorzelecki;59773;104;27167;65;t0225
dolnoœl¹skie;z³otoryjski;34917;46;15688;41;t0226
dolnoœl¹skie;Jelenia Góra;90226;78;43485;32;t0261
dolnoœl¹skie;Legnica;90066;70;42513;24;t0262
dolnoœl¹skie;Wroc³aw;1052260;638;495246;281;t0264
dolnoœl¹skie;Wa³brzych;211202;81;98658;5;t0265
kujawsko-pomorskie;aleksandrowski;132720;58;63220;28;t0401
kujawsko-pomorskie;brodnicki;72181;69;33889;28;t0402
kujawsko-pomorskie;bydgoski;77116;67;36567;36;t0403
kujawsko-pomorskie;che³miñski;41938;45;19754;29;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;35860;0;16725;0;t0405
kujawsko-pomorskie;grudzi¹dzki;26470;119;11968;82;t0406
kujawsko-pomorskie;inowroc³awski;104748;182;49839;104;t0407
kujawsko-pomorskie;lipnowski;53336;17;24550;11;t0408
kujawsko-pomorskie;mogileñski;32742;49;15295;6;t0409
kujawsko-pomorskie;nakielski;84826;62;38195;1;t0410
kujawsko-pomorskie;radziejowski;44600;0;20895;0;t0411
kujawsko-pomorskie;rypiñski;35766;47;16845;32;t0412
kujawsko-pomorskie;sêpoleñski;48774;25;22562;13;t0413
kujawsko-pomorskie;œwiecki;78534;142;36137;70;t0414
kujawsko-pomorskie;toruñski;72193;49;31703;33;t0415
kujawsko-pomorskie;tucholski;39352;137;18095;118;t0416
kujawsko-pomorskie;w¹brzeski;28183;18;12780;2;t0417
kujawsko-pomorskie;w³oc³awski;65354;125;31211;80;t0418
kujawsko-pomorskie;¿niñski;53044;59;25219;55;t0419
kujawsko-pomorskie;Bydgoszcz;435215;344;203970;119;t0461
kujawsko-pomorskie;Grudzi¹dz;124187;157;57507;57;t0462
