wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;74089;18;33538;15;t0201
dolnoœl¹skie;dzier¿oniowski;69873;28;32772;7;t0202
dolnoœl¹skie;g³ogowski;65885;87;30061;29;t0203
dolnoœl¹skie;górowski;27039;17;12290;8;t0204
dolnoœl¹skie;jaworski;39610;6;17928;0;t0205
dolnoœl¹skie;jeleniogórski;51854;43;24055;23;t0206
dolnoœl¹skie;kamiennogórski;32249;43;15159;23;t0207
dolnoœl¹skie;k³odzki;130389;61;61155;8;t0208
dolnoœl¹skie;legnicki;44524;31;19880;20;t0209
dolnoœl¹skie;lubañski;30451;31;12883;22;t0210
dolnoœl¹skie;lubiñski;126134;75;60474;45;t0211
dolnoœl¹skie;lwówecki;42487;39;19744;26;t0212
dolnoœl¹skie;milicki;34803;66;16500;43;t0213
dolnoœl¹skie;oleœnicki;100305;79;45939;33;t0214
dolnoœl¹skie;o³awski;45993;29;21684;22;t0215
dolnoœl¹skie;polkowicki;42210;21;18524;9;t0216
dolnoœl¹skie;strzeliñski;37765;19;17638;10;t0217
dolnoœl¹skie;œredzki;22284;8;10533;2;t0218
dolnoœl¹skie;œwidnicki;103954;162;47797;88;t0219
dolnoœl¹skie;trzebnicki;60474;84;29171;41;t0220
dolnoœl¹skie;wa³brzyski;31642;12;15105;8;t0221
dolnoœl¹skie;wo³owski;43056;7;19241;3;t0222
dolnoœl¹skie;wroc³awski;104468;34;49810;20;t0223
dolnoœl¹skie;z¹bkowicki;56402;101;26381;36;t0224
dolnoœl¹skie;zgorzelecki;60777;118;27629;58;t0225
dolnoœl¹skie;z³otoryjski;35467;43;16011;31;t0226
dolnoœl¹skie;Jelenia Góra;91319;61;44004;24;t0261
dolnoœl¹skie;Legnica;91412;122;43069;72;t0262
dolnoœl¹skie;Wroc³aw;1062740;537;499771;232;t0264
dolnoœl¹skie;Wa³brzych;212987;158;99423;85;t0265
kujawsko-pomorskie;aleksandrowski;133464;43;63524;6;t0401
kujawsko-pomorskie;brodnicki;73526;43;34548;34;t0402
kujawsko-pomorskie;bydgoski;78150;77;37065;51;t0403
kujawsko-pomorskie;che³miñski;42495;11;19951;1;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36442;83;16947;21;t0405
kujawsko-pomorskie;grudzi¹dzki;26880;51;12205;39;t0406
kujawsko-pomorskie;inowroc³awski;105935;43;50366;12;t0407
kujawsko-pomorskie;lipnowski;54342;22;25039;8;t0408
kujawsko-pomorskie;mogileñski;33563;42;15658;30;t0409
kujawsko-pomorskie;nakielski;86323;62;38642;1;t0410
kujawsko-pomorskie;radziejowski;45127;48;21148;17;t0411
kujawsko-pomorskie;rypiñski;36522;13;17173;7;t0412
kujawsko-pomorskie;sêpoleñski;49294;55;22707;1;t0413
kujawsko-pomorskie;œwiecki;79855;61;36661;28;t0414
kujawsko-pomorskie;toruñski;73058;54;32136;27;t0415
kujawsko-pomorskie;tucholski;39913;5;18326;2;t0416
kujawsko-pomorskie;w¹brzeski;28858;40;13119;16;t0417
kujawsko-pomorskie;w³oc³awski;66213;111;31642;40;t0418
kujawsko-pomorskie;¿niñski;53522;15;25472;0;t0419
