wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;65;0;12;0;t00
dolnoœl¹skie;boles³awiecki;34955;51;9687;0;t0201
dolnoœl¹skie;dzier¿oniowski;33114;119;9876;116;t0202
dolnoœl¹skie;g³ogowski;30189;0;8898;0;t0203
dolnoœl¹skie;górowski;12346;198;3215;94;t0204
dolnoœl¹skie;jaworski;20666;0;5638;0;t0205
dolnoœl¹skie;jeleniogórski;28319;0;9262;0;t0206
dolnoœl¹skie;kamiennogórski;14282;0;4081;0;t0207
dolnoœl¹skie;k³odzki;66301;0;21309;0;t0208
dolnoœl¹skie;legnicki;17817;0;3960;0;t0209
dolnoœl¹skie;lubañski;12914;0;3980;0;t0210
dolnoœl¹skie;lubiñski;71304;39;20828;0;t0211
dolnoœl¹skie;lwówecki;18940;0;5872;0;t0212
dolnoœl¹skie;milicki;17232;0;5430;0;t0213
dolnoœl¹skie;oleœnicki;34705;347;8852;264;t0214
dolnoœl¹skie;o³awski;27601;0;9685;0;t0215
dolnoœl¹skie;polkowicki;17012;0;2731;0;t0216
dolnoœl¹skie;strzeliñski;18244;0;5508;0;t0217
dolnoœl¹skie;œredzki;12161;0;3969;0;t0218
dolnoœl¹skie;œwidnicki;45029;1;14369;1;t0219
dolnoœl¹skie;trzebnicki;31393;97;10840;0;t0220
dolnoœl¹skie;wa³brzyski;18702;0;6319;0;t0221
dolnoœl¹skie;wo³owski;20456;0;6050;0;t0222
dolnoœl¹skie;wroc³awski;49325;0;14012;0;t0223
dolnoœl¹skie;z¹bkowicki;29488;0;9674;0;t0224
dolnoœl¹skie;zgorzelecki;28686;0;8951;0;t0225
dolnoœl¹skie;z³otoryjski;17596;0;4874;0;t0226
dolnoœl¹skie;Jelenia Góra;45284;200;13692;199;t0261
dolnoœl¹skie;Legnica;42579;0;10008;0;t0262
dolnoœl¹skie;Wroc³aw;527036;1403;140930;459;t0264
dolnoœl¹skie;Wa³brzych;128903;1170;41073;1049;t0265
kujawsko-pomorskie;aleksandrowski;81749;714;28023;650;t0401
kujawsko-pomorskie;brodnicki;32124;73;9200;59;t0402
kujawsko-pomorskie;bydgoski;34759;0;8408;0;t0403
kujawsko-pomorskie;che³miñski;18303;0;5015;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;14306;0;4111;0;t0405
kujawsko-pomorskie;grudzi¹dzki;10079;0;2316;0;t0406
kujawsko-pomorskie;inowroc³awski;54438;33;14819;9;t0407
kujawsko-pomorskie;lipnowski;24695;1;6485;0;t0408
kujawsko-pomorskie;mogileñski;11911;0;3111;0;t0409
kujawsko-pomorskie;nakielski;31074;730;6800;34;t0410
kujawsko-pomorskie;radziejowski;19947;0;5223;0;t0411
kujawsko-pomorskie;rypiñski;15850;0;4685;0;t0412
kujawsko-pomorskie;sêpoleñski;22386;0;5791;0;t0413
kujawsko-pomorskie;œwiecki;34019;41;9037;0;t0414
kujawsko-pomorskie;toruñski;30442;0;6019;0;t0415
kujawsko-pomorskie;tucholski;16196;60;4363;30;t0416
kujawsko-pomorskie;w¹brzeski;12083;100;3428;0;t0417
kujawsko-pomorskie;w³oc³awski;27521;0;6953;0;t0418
kujawsko-pomorskie;¿niñski;22743;0;6104;0;t0419
kujawsko-pomorskie;Bydgoszcz;212912;932;59398;375;t0461
kujawsko-pomorskie;Grudzi¹dz;60226;0;16137;0;t0462
kujawsko-pomorskie;Toruñ;83180;121;23141;20;t0463
kujawsko-pomorskie;W³oc³awek;40120;395;10179;185;t0464
lubelskie;bialski;32527;62;10014;61;t0601
lubelskie;bi³gorajski;28616;0;9737;0;t0602
lubelskie;che³mski;18256;13;5478;0;t0603
lubelskie;hrubieszowski;21674;0;6820;0;t0604
lubelskie;janowski;16008;0;5629;0;t0605
lubelskie;krasnostawski;20933;37;6087;31;t0606
lubelskie;kraœnicki;35172;0;8986;0;t0607
lubelskie;lubartowski;29331;370;9295;253;t0608
lubelskie;lubelski;45366;0;13789;0;t0609
lubelskie;³êczyñski;21993;11;6931;7;t0610
lubelskie;³ukowski;28416;72;8988;23;t0611
lubelskie;opolski;22135;122;6663;112;t0612
lubelskie;parczewski;16237;0;5240;0;t0613
lubelskie;pu³awski;54093;44;18315;0;t0614
lubelskie;radzyñski;16388;0;5753;0;t0615
