data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2161;0
2020-12-28;4360;0
2020-12-29;10003;0
2020-12-30;20265;0
2020-12-31;10585;0
2021-01-01;1347;2
2021-01-02;2256;0
2021-01-03;640;0
2021-01-04;40486;1
2021-01-05;55219;1
2021-01-06;18714;0
2021-01-07;30294;0
2021-01-08;11798;0
2021-01-09;2254;0
2021-01-10;991;2
2021-01-11;47515;3
2021-01-12;63271;0
2021-01-13;55037;1
2021-01-14;46468;2
2021-01-15;26190;1
2021-01-16;20941;17
2021-01-17;12056;435
2021-01-18;28288;2944
2021-01-19;49412;8123
2021-01-20;51174;14478
2021-01-21;52936;14797
2021-01-22;38171;5264
2021-01-23;16851;1362
2021-01-24;5351;557
2021-01-25;73209;29547
2021-01-26;132712;48395
2021-01-27;104634;26590
2021-01-28;89435;29511
2021-01-29;43710;16136
2021-01-30;16255;3124
2021-01-31;8682;1393
2021-02-01;57118;33374
2021-02-02;114625;57501
2021-02-03;121685;56083
2021-02-04;107229;51668
2021-02-05;52062;29681
2021-02-06;24656;15728
2021-02-07;16389;10187
2021-02-08;33072;11766
2021-02-09;89700;20248
2021-02-10;113317;45103
2021-02-11;111792;59050
2021-02-12;75814;43788
2021-02-13;35647;15297
2021-02-14;14710;4881
2021-02-15;36299;11790
2021-02-16;71763;33970
2021-02-17;154986;85868
2021-02-18;174622;94985
2021-02-19;103268;50435
2021-02-20;36024;7736
2021-02-21;16054;3627
2021-02-22;43424;4149
2021-02-23;71908;20590
2021-02-24;160906;77198
2021-02-25;174997;90844
2021-02-26;103690;45753
2021-02-27;44794;11938
2021-02-28;18060;5837
2021-03-01;46152;5429
2021-03-02;82492;21834
2021-03-03;156782;68144
2021-03-04;174004;86046
2021-03-05;108783;44773
2021-03-06;49851;12099
2021-03-07;17998;5395
2021-03-08;34585;3687
2021-03-09;63871;8442
2021-03-10;143342;43132
2021-03-11;162846;68471
2021-03-12;95121;39656
2021-03-13;29959;6746
2021-03-14;11870;3044
2021-03-15;25795;3559
2021-03-16;47872;10748
2021-03-17;133964;43965
2021-03-18;155327;66787
2021-03-19;89475;39042
2021-03-20;29774;10302
2021-03-21;10652;3082
2021-03-22;51947;3984
2021-03-23;118030;20001
2021-03-24;192053;50251
2021-03-25;216564;71942
2021-03-26;162366;40789
2021-03-27;92197;15050
2021-03-28;35740;6936
2021-03-29;80155;9890
2021-03-30;117674;16134
2021-03-31;190973;20789
2021-04-01;205381;19554
2021-04-02;153216;11325
2021-04-03;36405;2764
2021-04-04;3342;353
2021-04-05;3891;530
2021-04-06;126248;8159
2021-04-07;220820;7392
2021-04-08;258679;5860
2021-04-09;220854;4715
2021-04-10;154646;4200
2021-04-11;44783;789
2021-04-12;106547;7036
2021-04-13;187019;23407
2021-04-14;255008;53965
2021-04-15;268228;59395
2021-04-16;201469;28326
2021-04-17;140848;11987
2021-04-18;39813;4040
2021-04-19;109517;13104
2021-04-20;203267;34334
2021-04-21;283354;74649
2021-04-22;306683;79593
2021-04-23;260313;46904
2021-04-24;206141;24541
2021-04-25;56095;9293
2021-04-26;139820;30918
2021-04-27;254149;58823
2021-04-28;345611;99579
2021-04-29;388449;109099
2021-04-30;358211;75184
2021-05-01;121964;15596
2021-05-02;59463;10195
2021-05-03;47134;5549
2021-05-04;234731;63310
2021-05-05;399507;122887
2021-05-06;424569;142043
2021-05-07;379579;124911
2021-05-08;258767;63701
2021-05-09;82463;14863
2021-05-10;188758;52592
2021-05-11;321373;109859
2021-05-12;434705;181136
2021-05-13;442066;193913
2021-05-14;373927;152423
2021-05-15;278062;110687
2021-05-16;90347;29673
2021-05-17;149246;50265
2021-05-18;331461;125873
2021-05-19;446322;185999
2021-05-20;445679;201236
2021-05-21;357036;155351
2021-05-22;241291;111124
2021-05-23;68111;35625
2021-05-24;135646;76906
2021-05-25;306197;158315
2021-05-26;397491;212337
2021-05-27;387184;232272
2021-05-28;349924;202448
2021-05-29;278711;151951
2021-05-30;91914;44185
2021-05-31;167746;98599
2021-06-01;467020;270499
2021-06-02;652681;401512
2021-06-03;141168;64692
2021-06-04;431279;257154
2021-06-05;271985;120508
2021-06-06;99123;41013
2021-06-07;203346;127765
2021-06-08;401341;243091
2021-06-09;507784;303246
2021-06-10;485314;298100
2021-06-11;425801;266645
2021-06-12;318868;182334
2021-06-13;102752;58873
2021-06-14;214193;168535
