data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2157;0
2020-12-28;4349;0
2020-12-29;9991;0
2020-12-30;20276;0
2020-12-31;10570;0
2021-01-01;1348;2
2021-01-02;2253;0
2021-01-03;642;0
2021-01-04;40455;1
2021-01-05;55176;1
2021-01-06;18692;0
2021-01-07;30299;0
2021-01-08;11801;0
2021-01-09;2257;0
2021-01-10;990;2
2021-01-11;47512;3
2021-01-12;63284;0
2021-01-13;55035;1
2021-01-14;46490;2
2021-01-15;26219;1
2021-01-16;20959;17
2021-01-17;12069;434
2021-01-18;28304;2940
2021-01-19;49472;8120
2021-01-20;51148;14468
2021-01-21;52941;14781
2021-01-22;38198;5262
2021-01-23;16857;1362
2021-01-24;5354;557
2021-01-25;73172;29530
2021-01-26;132721;48373
2021-01-27;104593;26568
2021-01-28;89440;29487
2021-01-29;43704;16129
2021-01-30;16227;3121
2021-01-31;8679;1391
2021-02-01;57101;33363
2021-02-02;114591;57467
2021-02-03;121709;56043
2021-02-04;107236;51638
2021-02-05;52038;29650
2021-02-06;24649;15718
2021-02-07;16388;10182
2021-02-08;33060;11758
2021-02-09;89731;20225
2021-02-10;113246;44986
2021-02-11;111645;58875
2021-02-12;75783;43750
2021-02-13;35617;15260
2021-02-14;14711;4877
2021-02-15;36293;11744
2021-02-16;71800;33914
2021-02-17;154887;85699
2021-02-18;174544;94812
2021-02-19;103283;50390
2021-02-20;36030;7725
2021-02-21;16054;3616
2021-02-22;43435;4130
2021-02-23;71916;20573
2021-02-24;160893;77147
2021-02-25;174931;90769
2021-02-26;103682;45713
2021-02-27;44810;11929
2021-02-28;18067;5835
2021-03-01;46162;5420
2021-03-02;82525;21828
2021-03-03;156799;68095
2021-03-04;173953;85983
2021-03-05;108750;44720
2021-03-06;49849;12086
2021-03-07;17995;5392
2021-03-08;34595;3685
2021-03-09;63933;8434
2021-03-10;143507;43083
2021-03-11;162990;68440
2021-03-12;95160;39609
2021-03-13;29992;6742
2021-03-14;11882;3042
2021-03-15;25834;3554
2021-03-16;47926;10736
2021-03-17;134097;43923
2021-03-18;155448;66730
2021-03-19;89485;38981
2021-03-20;29783;10286
2021-03-21;10659;3080
2021-03-22;51964;3980
2021-03-23;118081;19960
2021-03-24;192212;50208
2021-03-25;216649;71858
2021-03-26;162354;40732
2021-03-27;92239;15031
2021-03-28;35752;6930
2021-03-29;80157;9879
2021-03-30;117696;16110
2021-03-31;191060;20752
2021-04-01;205437;19521
2021-04-02;153239;11309
2021-04-03;36405;2760
2021-04-04;3342;352
2021-04-05;3886;528
2021-04-06;126240;8144
2021-04-07;220753;7374
2021-04-08;258682;5847
2021-04-09;220793;4705
2021-04-10;154616;4181
2021-04-11;44780;786
2021-04-12;106528;7028
2021-04-13;186975;23365
2021-04-14;254926;53892
2021-04-15;268169;59326
2021-04-16;201493;28292
2021-04-17;140842;11963
2021-04-18;39813;4035
2021-04-19;109557;13077
2021-04-20;203260;34294
2021-04-21;283273;74549
2021-04-22;306593;79492
2021-04-23;260250;46805
2021-04-24;206172;24520
2021-04-25;56084;9284
2021-04-26;139782;30873
2021-04-27;254104;58773
2021-04-28;345468;99448
2021-04-29;388345;108992
2021-04-30;358093;75065
2021-05-01;121995;15586
2021-05-02;59490;10176
2021-05-03;47174;5543
2021-05-04;234701;63271
2021-05-05;399365;122747
2021-05-06;424464;141929
2021-05-07;379454;124800
2021-05-08;258729;63655
2021-05-09;82452;14857
2021-05-10;188723;52560
2021-05-11;321274;109811
2021-05-12;434614;181048
2021-05-13;441969;193826
2021-05-14;373760;152332
2021-05-15;277982;110611
2021-05-16;90327;29651
2021-05-17;149217;50239
2021-05-18;331419;125845
2021-05-19;446240;185949
2021-05-20;445574;201187
2021-05-21;356983;155305
2021-05-22;241247;111098
2021-05-23;68107;35622
2021-05-24;135631;76895
2021-05-25;306154;158292
2021-05-26;397413;212287
2021-05-27;387128;232227
2021-05-28;349848;202390
2021-05-29;278685;151933
2021-05-30;91901;44176
2021-05-31;167715;98581
2021-06-01;466941;270426
2021-06-02;652545;401411
2021-06-03;141158;64682
2021-06-04;431213;257110
2021-06-05;271951;120479
2021-06-06;99112;41005
2021-06-07;203265;127698
2021-06-08;401287;243060
2021-06-09;507699;303177
2021-06-10;485235;298034
2021-06-11;425711;266581
2021-06-12;318827;182311
2021-06-13;102740;58864
2021-06-14;214157;168505
2021-06-15;375357;264548
2021-06-16;434131;280814
2021-06-17;402889;272633
2021-06-18;326391;220805
2021-06-19;220671;135850
2021-06-20;66538;43790
2021-06-21;168905;137630
2021-06-22;341857;262412
2021-06-23;400797;291750
2021-06-24;381365;283218
2021-06-25;309997;233877
2021-06-26;203325;134385
2021-06-27;61036;42210
2021-06-28;146456;115123
2021-06-29;288718;217800
2021-06-30;357456;254828
2021-07-01;299810;220221
2021-07-02;243892;175400
2021-07-03;172678;119326
2021-07-04;50602;34021
2021-07-05;118844;86698
2021-07-06;251259;207614
2021-07-07;341575;283284
2021-07-08;264087;203123
2021-07-09;256306;197429
2021-07-10;209856;167601
2021-07-11;63058;48717
2021-07-12;115308;82447
2021-07-13;216693;172749
2021-07-14;286669;227099
2021-07-15;257552;195242
2021-07-16;209883;150611
2021-07-17;157749;113991
2021-07-18;41829;25856
2021-07-19;83996;50861
2021-07-20;164591;118418
2021-07-21;210324;156589
2021-07-22;179862;126369
2021-07-23;156560;102376
2021-07-24;97902;61503
2021-07-25;29696;14228
2021-07-26;72351;41812
2021-07-27;115071;71274
2021-07-28;141659;87919
2021-07-29;134379;82725
2021-07-30;120681;69998
2021-07-31;78670;40835
2021-08-01;32888;7902
2021-08-02;53097;25447
2021-08-03;83167;43280
2021-08-04;109472;61312
2021-08-05;110297;60883
2021-08-06;104344;53984
2021-08-07;61500;28012
2021-08-08;19953;5390
2021-08-09;47075;21352
2021-08-10;69435;33403
2021-08-11;81959;40133
2021-08-12;81028;40286
2021-08-13;79803;41108
2021-08-14;43978;17941
2021-08-15;27874;4171
2021-08-16;42479;21533
2021-08-17;59274;30141
2021-08-18;75371;38194
2021-08-19;72024;38712
2021-08-20;74380;39010
2021-08-21;42811;19380
2021-08-22;19464;4081
2021-08-23;37304;18472
2021-08-24;53451;27371
2021-08-25;67035;34072
2021-08-26;67979;35834
2021-08-27;72891;38060
2021-08-28;44841;18793
2021-08-29;22479;4232
2021-08-30;37909;18499
2021-08-31;51660;27114
2021-09-01;48876;26307
2021-09-02;53916;28864
2021-09-03;59058;29212
2021-09-04;32436;13446
2021-09-05;14304;2755
2021-09-06;26439;12338
2021-09-07;36842;17510
2021-09-08;44565;21931
2021-09-09;45501;22815
2021-09-10;50479;24208
2021-09-11;27180;10606
2021-09-12;11598;2203
2021-09-13;23346;10136
2021-09-14;32855;14693
2021-09-15;41039;19161
2021-09-16;43169;19819
2021-09-17;51263;22784
2021-09-18;26137;9574
2021-09-19;10016;2277
2021-09-20;23807;10439
2021-09-21;34650;15014
2021-09-22;39863;16402
2021-09-23;42476;16784
2021-09-24;64318;20512
2021-09-25;33422;8960
2021-09-26;12314;1855
2021-09-27;47279;9164
2021-09-28;61985;12511
2021-09-29;77672;15769
2021-09-30;82041;17582
2021-10-01;83666;17596
2021-10-02;32076;7139
2021-10-03;5554;1059
2021-10-04;32852;5413
2021-10-05;52065;8904
2021-10-06;73935;12932
2021-10-07;80945;15867
2021-10-08;84202;18897
2021-10-09;15406;4019
2021-10-10;3676;850
2021-10-11;30803;5682
2021-10-12;35953;7401
2021-10-13;64981;13661
2021-10-14;66864;13930
2021-10-15;72393;16806
2021-10-16;27980;6162
2021-10-17;4227;915
2021-10-18;34247;7298
2021-10-19;49174;9025
2021-10-20;62763;11045
