data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2183;0
2020-12-28;4396;0
2020-12-29;10062;0
2020-12-30;20444;1
2020-12-31;10631;0
2021-01-01;1347;3
2021-01-02;2271;0
2021-01-03;652;0
2021-01-04;40736;1
2021-01-05;55434;2
2021-01-06;18793;0
2021-01-07;30436;0
2021-01-08;11847;0
2021-01-09;2260;0
2021-01-10;997;2
2021-01-11;47692;3
2021-01-12;63512;0
2021-01-13;55221;0
2021-01-14;46625;1
2021-01-15;26283;0
2021-01-16;21024;17
2021-01-17;12090;429
2021-01-18;28470;2938
2021-01-19;49599;8125
2021-01-20;51259;14441
2021-01-21;53275;14846
2021-01-22;38318;5260
2021-01-23;16727;1362
2021-01-24;5328;557
2021-01-25;73593;29585
2021-01-26;133271;48302
2021-01-27;104639;26580
2021-01-28;89704;29472
2021-01-29;44019;16154
2021-01-30;16283;3118
2021-01-31;8675;1388
2021-02-01;57256;33319
2021-02-02;115474;57622
2021-02-03;122355;55985
2021-02-04;107608;51547
2021-02-05;52180;29562
2021-02-06;24744;15706
2021-02-07;16481;10163
2021-02-08;33242;11751
2021-02-09;90465;20402
2021-02-10;113719;44796
2021-02-11;112293;58991
2021-02-12;75981;43719
2021-02-13;35653;15156
2021-02-14;14716;4864
2021-02-15;36474;11737
2021-02-16;72205;33828
2021-02-17;156000;85149
2021-02-18;175595;94416
2021-02-19;103187;50192
2021-02-20;35957;7687
2021-02-21;16047;3605
2021-02-22;43401;4115
2021-02-23;71822;20435
2021-02-24;160926;76974
2021-02-25;174988;90569
2021-02-26;103626;45535
2021-02-27;44714;11771
2021-02-28;17854;5645
2021-03-01;46176;5409
2021-03-02;82237;21738
2021-03-03;156907;67945
2021-03-04;174021;85871
2021-03-05;108814;44687
2021-03-06;49685;12028
2021-03-07;17967;5379
2021-03-08;34578;3678
2021-03-09;63914;8472
2021-03-10;143100;42985
2021-03-11;162677;68256
2021-03-12;95076;39495
2021-03-13;29724;6720
2021-03-14;11867;3027
2021-03-15;25731;3562
2021-03-16;47824;10714
2021-03-17;133970;43862
2021-03-18;155371;66587
2021-03-19;89382;38891
2021-03-20;29710;10240
2021-03-21;10644;3069
2021-03-22;51869;3978
2021-03-23;117933;19872
2021-03-24;192015;50116
2021-03-25;216235;71662
2021-03-26;162087;40613
2021-03-27;91994;15004
2021-03-28;35581;6908
2021-03-29;80034;9916
2021-03-30;117558;16102
2021-03-31;190729;20745
2021-04-01;205319;19495
2021-04-02;152932;11323
2021-04-03;36040;2753
2021-04-04;3317;343
2021-04-05;3853;528
2021-04-06;125711;8171
2021-04-07;220446;7405
2021-04-08;257615;5776
2021-04-09;219879;4679
2021-04-10;153304;4144
2021-04-11;44303;790
2021-04-12;106041;7040
2021-04-13;186282;23319
2021-04-14;253939;53797
2021-04-15;267182;59356
2021-04-16;200135;28247
2021-04-17;140331;12031
2021-04-18;39712;4034
2021-04-19;109176;13159
2021-04-20;202221;34326
2021-04-21;282035;74590
2021-04-22;305531;79739
2021-04-23;258606;46875
2021-04-24;205340;24577
2021-04-25;55740;9231
2021-04-26;138826;30814
2021-04-27;252969;58722
2021-04-28;343678;99293
2021-04-29;385843;108763
2021-04-30;355529;74726
2021-05-01;121223;15600
2021-05-02;58629;9904
2021-05-03;46937;5542
2021-05-04;232128;63023
2021-05-05;393846;122044
2021-05-06;417303;140636
2021-05-07;373051;122861
2021-05-08;253458;63086
2021-05-09;81135;14604
2021-05-10;185152;51758
2021-05-11;311371;107084
2021-05-12;410975;171540
