wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;29026;3336;2827;569;t00
dolnoœl¹skie;boles³awiecki;22752;660;6831;334;t0201
dolnoœl¹skie;dzier¿oniowski;22669;870;5907;92;t0202
dolnoœl¹skie;g³ogowski;20160;466;4503;80;t0203
dolnoœl¹skie;górowski;7527;194;2043;66;t0204
dolnoœl¹skie;jaworski;13155;346;3491;88;t0205
dolnoœl¹skie;jeleniogórski;19565;298;5291;80;t0206
dolnoœl¹skie;kamiennogórski;9269;279;2458;33;t0207
dolnoœl¹skie;k³odzki;49732;1084;14966;144;t0208
dolnoœl¹skie;legnicki;10668;654;2435;124;t0209
dolnoœl¹skie;lubañski;9069;230;2827;77;t0210
dolnoœl¹skie;lubiñski;45522;1275;11220;227;t0211
dolnoœl¹skie;lwówecki;12525;207;2971;68;t0212
dolnoœl¹skie;milicki;11756;290;3187;17;t0213
dolnoœl¹skie;oleœnicki;19700;735;4589;264;t0214
dolnoœl¹skie;o³awski;20782;383;6290;228;t0215
dolnoœl¹skie;polkowicki;7277;238;1531;0;t0216
dolnoœl¹skie;strzeliñski;13012;387;3577;108;t0217
dolnoœl¹skie;œredzki;8712;143;2591;2;t0218
dolnoœl¹skie;œwidnicki;31309;689;9217;211;t0219
dolnoœl¹skie;trzebnicki;22879;485;6569;163;t0220
dolnoœl¹skie;wa³brzyski;13643;707;3647;138;t0221
dolnoœl¹skie;wo³owski;12927;495;3509;93;t0222
dolnoœl¹skie;wroc³awski;32641;887;7466;127;t0223
dolnoœl¹skie;z¹bkowicki;20107;300;5714;71;t0224
dolnoœl¹skie;zgorzelecki;20541;640;6155;51;t0225
dolnoœl¹skie;z³otoryjski;11617;212;2678;20;t0226
dolnoœl¹skie;Jelenia Góra;29856;787;6981;161;t0261
dolnoœl¹skie;Legnica;27178;1033;6439;237;t0262
