wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;76870;0;34081;0;t0201
dolnoœl¹skie;dzier¿oniowski;73191;83;33533;38;t0202
dolnoœl¹skie;g³ogowski;69297;155;30873;9;t0203
dolnoœl¹skie;górowski;27733;71;12438;5;t0204
dolnoœl¹skie;jaworski;41039;0;18205;0;t0205
dolnoœl¹skie;jeleniogórski;53847;0;24399;0;t0206
dolnoœl¹skie;kamiennogórski;33782;0;15558;0;t0207
dolnoœl¹skie;k³odzki;136269;16;62213;0;t0208
dolnoœl¹skie;legnicki;45840;0;20127;0;t0209
dolnoœl¹skie;lubañski;31799;88;13118;0;t0210
dolnoœl¹skie;lubiñski;130671;32;61261;4;t0211
dolnoœl¹skie;lwówecki;44322;0;20174;0;t0212
dolnoœl¹skie;milicki;36255;1;16819;1;t0213
dolnoœl¹skie;oleœnicki;105357;215;47387;34;t0214
dolnoœl¹skie;o³awski;47178;0;21775;0;t0215
dolnoœl¹skie;polkowicki;43551;0;18866;0;t0216
dolnoœl¹skie;strzeliñski;39243;0;17969;0;t0217
dolnoœl¹skie;œredzki;23493;67;10872;15;t0218
dolnoœl¹skie;œwidnicki;109174;203;49014;45;t0219
dolnoœl¹skie;trzebnicki;63017;73;29800;19;t0220
dolnoœl¹skie;wa³brzyski;33420;0;15556;0;t0221
dolnoœl¹skie;wo³owski;44541;0;19563;0;t0222
dolnoœl¹skie;wroc³awski;108270;188;50649;20;t0223
dolnoœl¹skie;z¹bkowicki;59239;103;26855;12;t0224
dolnoœl¹skie;zgorzelecki;63538;30;28127;0;t0225
dolnoœl¹skie;z³otoryjski;36653;0;16294;0;t0226
dolnoœl¹skie;Jelenia Góra;95554;100;44748;14;t0261
dolnoœl¹skie;Legnica;95659;4;43871;0;t0262
dolnoœl¹skie;Wroc³aw;1107338;570;506352;84;t0264
dolnoœl¹skie;Wa³brzych;220541;82;100565;10;t0265
