wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;1313;101;1414;0.34;0.03;0.37;41;7;34;1805;95;6;17871;1768;16039;64;t0000;2022-04-08
dolnoœl¹skie;boles³awiecki;5;0;5;0.56;0;0.56;0;0;0;5;1;0;25;5;20;0;t0201;2022-04-08
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;0;0;3;0;0;23;0;23;0;t0202;2022-04-08
dolnoœl¹skie;g³ogowski;3;0;3;0.34;0;0.34;0;0;0;2;0;0;21;3;18;0;t0203;2022-04-08
dolnoœl¹skie;górowski;2;0;2;0.58;0;0.58;0;0;0;4;0;0;13;2;11;0;t0204;2022-04-08
dolnoœl¹skie;jaworski;1;0;1;0.20;0;0.20;0;0;0;0;0;0;10;1;9;0;t0205;2022-04-08
dolnoœl¹skie;jeleniogórski;3;0;3;0.47;0;0.47;0;0;0;7;0;0;19;3;16;0;t0206;2022-04-08
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0207;2022-04-08
dolnoœl¹skie;k³odzki;3;0;3;0.19;0;0.19;0;0;0;5;0;0;39;5;33;1;t0208;2022-04-08
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;0;0;35;1;34;0;t0209;2022-04-08
dolnoœl¹skie;lubañski;2;0;2;0.37;0;0.37;0;0;0;1;0;0;9;3;6;0;t0210;2022-04-08
dolnoœl¹skie;lubiñski;0;0;0;0;0;0;0;0;0;1;0;0;28;0;28;0;t0211;2022-04-08
