wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;8988;1161;10149;2.34;0.30;2.65;133;31;102;18790;14663;64871;77544;11195;65684;665;t0000;2022-03-21
dolnoœl¹skie;boles³awiecki;23;4;27;2.55;0.44;3.00;0;0;0;52;28;144;205;34;166;5;t0201;2022-03-21
dolnoœl¹skie;dzier¿oniowski;9;1;10;0.90;0.10;0.99;0;0;0;31;9;92;143;10;133;0;t0202;2022-03-21
dolnoœl¹skie;g³ogowski;13;2;15;1.46;0.23;1.69;0;0;0;27;43;104;134;15;117;2;t0203;2022-03-21
dolnoœl¹skie;górowski;8;2;10;2.31;0.58;2.88;0;0;0;26;19;77;62;10;51;1;t0204;2022-03-21
dolnoœl¹skie;jaworski;2;4;6;0.40;0.80;1.20;0;0;0;12;11;47;39;6;33;0;t0205;2022-03-21
dolnoœl¹skie;jeleniogórski;12;0;12;1.89;0;1.89;0;0;0;17;11;51;70;12;57;1;t0206;2022-03-21
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;1;1;0;8;2;28;54;0;54;0;t0207;2022-03-21
dolnoœl¹skie;k³odzki;28;0;28;1.78;0;1.78;0;0;0;52;17;204;209;30;178;1;t0208;2022-03-21
dolnoœl¹skie;legnicki;10;1;11;1.81;0.18;1.99;0;0;0;24;11;73;99;13;86;0;t0209;2022-03-21
dolnoœl¹skie;lubañski;14;0;14;2.59;0;2.59;0;0;0;33;15;73;66;14;52;0;t0210;2022-03-21
dolnoœl¹skie;lubiñski;9;2;11;0.85;0.19;1.04;1;0;1;61;50;182;143;11;132;0;t0211;2022-03-21
dolnoœl¹skie;lwówecki;10;0;10;2.18;0;2.18;0;0;0;37;20;86;77;10;67;0;t0212;2022-03-21
dolnoœl¹skie;milicki;5;2;7;1.35;0.54;1.90;0;0;0;8;12;42;49;8;41;0;t0213;2022-03-21
