wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;357;24;381;0.09;0.01;0.10;0;0;0;34;26;7;6650;448;6172;30;t0000;2022-04-10
dolnoœl¹skie;boles³awiecki;1;0;1;0.11;0;0.11;0;0;0;0;0;0;5;1;4;0;t0201;2022-04-10
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0202;2022-04-10
dolnoœl¹skie;g³ogowski;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0203;2022-04-10
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0204;2022-04-10
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0205;2022-04-10
dolnoœl¹skie;jeleniogórski;2;0;2;0.32;0;0.32;0;0;0;0;0;0;5;2;3;0;t0206;2022-04-10
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t0207;2022-04-10
dolnoœl¹skie;k³odzki;2;0;2;0.13;0;0.13;0;0;0;0;0;0;23;2;21;0;t0208;2022-04-10
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t0209;2022-04-10
dolnoœl¹skie;lubañski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0210;2022-04-10
dolnoœl¹skie;lubiñski;4;0;4;0.38;0;0.38;0;0;0;0;1;0;17;4;13;0;t0211;2022-04-10
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0212;2022-04-10
dolnoœl¹skie;milicki;1;0;1;0.27;0;0.27;0;0;0;0;0;0;4;2;2;0;t0213;2022-04-10
dolnoœl¹skie;oleœnicki;1;0;1;0.09;0;0.09;0;0;0;0;0;0;16;2;14;0;t0214;2022-04-10
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;t0215;2022-04-10
dolnoœl¹skie;polkowicki;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0216;2022-04-10
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0217;2022-04-10
dolnoœl¹skie;œredzki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t0218;2022-04-10
dolnoœl¹skie;œwidnicki;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t0219;2022-04-10
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t0220;2022-04-10
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0221;2022-04-10
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0222;2022-04-10
dolnoœl¹skie;wroc³awski;0;1;1;0;0.06;0.06;0;0;0;0;0;0;29;1;28;0;t0223;2022-04-10
dolnoœl¹skie;z¹bkowicki;1;0;1;0.16;0;0.16;0;0;0;0;0;0;11;1;10;0;t0224;2022-04-10
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0225;2022-04-10
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;t0226;2022-04-10
dolnoœl¹skie;Jelenia Góra;1;0;1;0.13;0;0.13;0;0;0;1;0;0;5;1;4;0;t0261;2022-04-10
dolnoœl¹skie;Legnica;1;0;1;0.10;0;0.10;0;0;0;0;0;0;11;1;10;0;t0262;2022-04-10
dolnoœl¹skie;Wroc³aw;8;1;9;0.12;0.02;0.14;0;0;0;2;0;0;128;13;115;0;t0264;2022-04-10
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;0;0;0;0;0;0;0;13;1;12;0;t0265;2022-04-10
kujawsko-pomorskie;aleksandrowski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0401;2022-04-10
kujawsko-pomorskie;brodnicki;1;0;1;0.13;0;0.13;0;0;0;0;0;0;5;1;4;0;t0402;2022-04-10
kujawsko-pomorskie;bydgoski;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;t0403;2022-04-10
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0404;2022-04-10
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0405;2022-04-10
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0406;2022-04-10
kujawsko-pomorskie;inowroc³awski;2;0;2;0.13;0;0.13;0;0;0;0;0;0;28;2;25;1;t0407;2022-04-10
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0408;2022-04-10
kujawsko-pomorskie;mogileñski;0;0;0;0;0;0;0;0;0;0;0;0;8;0;7;1;t0409;2022-04-10
kujawsko-pomorskie;nakielski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0410;2022-04-10
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0411;2022-04-10
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0412;2022-04-10
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0413;2022-04-10
kujawsko-pomorskie;œwiecki;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0414;2022-04-10
kujawsko-pomorskie;toruñski;1;0;1;0.09;0;0.09;0;0;0;0;0;0;16;1;15;0;t0415;2022-04-10
kujawsko-pomorskie;tucholski;1;0;1;0.21;0;0.21;0;0;0;0;0;0;1;1;0;0;t0416;2022-04-10
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0417;2022-04-10
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0418;2022-04-10
kujawsko-pomorskie;¿niñski;0;0;0;0;0;0;0;0;0;0;1;0;4;0;4;0;t0419;2022-04-10
kujawsko-pomorskie;Bydgoszcz;3;0;3;0.09;0;0.09;0;0;0;0;0;0;66;3;63;0;t0461;2022-04-10
kujawsko-pomorskie;Grudzi¹dz;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0462;2022-04-10
kujawsko-pomorskie;Toruñ;0;0;0;0;0;0;0;0;0;0;0;0;27;0;27;0;t0463;2022-04-10
kujawsko-pomorskie;W³oc³awek;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0464;2022-04-10
lubelskie;bialski;1;0;1;0.09;0;0.09;0;0;0;0;0;0;9;1;8;0;t0601;2022-04-10
lubelskie;bi³gorajski;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t0602;2022-04-10
lubelskie;che³mski;1;0;1;0.13;0;0.13;0;0;0;0;0;0;6;1;5;0;t0603;2022-04-10
lubelskie;hrubieszowski;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0604;2022-04-10
lubelskie;janowski;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0605;2022-04-10
lubelskie;krasnostawski;3;0;3;0.48;0;0.48;0;0;0;0;0;0;15;3;12;0;t0606;2022-04-10
lubelskie;kraœnicki;1;0;1;0.11;0;0.11;0;0;0;0;0;0;26;2;24;0;t0607;2022-04-10
lubelskie;lubartowski;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t0608;2022-04-10
lubelskie;lubelski;2;0;2;0.13;0;0.13;0;0;0;0;0;0;47;2;45;0;t0609;2022-04-10
lubelskie;³êczyñski;1;0;1;0.17;0;0.17;0;0;0;0;0;0;8;1;7;0;t0610;2022-04-10
lubelskie;³ukowski;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t0611;2022-04-10
lubelskie;opolski;2;0;2;0.34;0;0.34;0;0;0;0;0;0;11;2;9;0;t0612;2022-04-10
lubelskie;parczewski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0613;2022-04-10
lubelskie;pu³awski;0;0;0;0;0;0;0;0;0;0;1;0;13;0;13;0;t0614;2022-04-10
lubelskie;radzyñski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0615;2022-04-10
lubelskie;rycki;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0616;2022-04-10
lubelskie;œwidnicki;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t0617;2022-04-10
lubelskie;tomaszowski;0;0;0;0;0;0;0;0;0;0;1;0;15;0;15;0;t0618;2022-04-10
lubelskie;w³odawski;1;0;1;0.26;0;0.26;0;0;0;0;0;0;5;1;4;0;t0619;2022-04-10
lubelskie;zamojski;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0620;2022-04-10
lubelskie;Bia³a Podlaska;1;0;1;0.17;0;0.17;0;0;0;0;0;0;6;1;5;0;t0661;2022-04-10
lubelskie;Che³m;1;0;1;0.16;0;0.16;0;0;0;0;0;0;4;1;3;0;t0662;2022-04-10
lubelskie;Lublin;7;0;7;0.21;0;0.21;0;0;0;0;4;0;124;8;116;0;t0663;2022-04-10
lubelskie;Zamoœæ;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;t0664;2022-04-10
lubuskie;gorzowski;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t0801;2022-04-10
lubuskie;kroœnieñski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0802;2022-04-10
lubuskie;miêdzyrzecki;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0803;2022-04-10
lubuskie;nowosolski;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;t0804;2022-04-10
lubuskie;s³ubicki;0;0;0;0;0;0;0;0;0;0;0;0;12;1;11;0;t0805;2022-04-10
lubuskie;strzelecko-drezdenecki;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0806;2022-04-10
lubuskie;sulêciñski;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;0;t0807;2022-04-10
lubuskie;œwiebodziñski;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t0808;2022-04-10
lubuskie;zielonogórski;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0809;2022-04-10
lubuskie;¿agañski;1;0;1;0.13;0;0.13;0;0;0;0;0;0;10;1;9;0;t0810;2022-04-10
lubuskie;¿arski;1;0;1;0.10;0;0.10;0;0;0;0;0;0;13;1;12;0;t0811;2022-04-10
lubuskie;wschowski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0812;2022-04-10
lubuskie;Gorzów Wielkopolski;1;0;1;0.08;0;0.08;0;0;0;0;0;0;7;1;6;0;t0861;2022-04-10
lubuskie;Zielona Góra;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;t0862;2022-04-10
³ódzkie;be³chatowski;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t1001;2022-04-10
³ódzkie;kutnowski;2;0;2;0.21;0;0.21;0;0;0;0;0;0;13;2;11;0;t1002;2022-04-10
³ódzkie;³aski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t1003;2022-04-10
³ódzkie;³êczycki;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t1004;2022-04-10
³ódzkie;³owicki;1;0;1;0.13;0;0.13;0;0;0;0;0;0;23;1;22;0;t1005;2022-04-10
³ódzkie;³ódzki wschodni;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t1006;2022-04-10
³ódzkie;opoczyñski;0;0;0;0;0;0;0;0;0;1;0;0;6;0;6;0;t1007;2022-04-10
³ódzkie;pabianicki;1;0;1;0.08;0;0.08;0;0;0;0;0;0;18;1;17;0;t1008;2022-04-10
³ódzkie;pajêczañski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t1009;2022-04-10
³ódzkie;piotrkowski;1;0;1;0.11;0;0.11;0;0;0;0;0;0;23;1;22;0;t1010;2022-04-10
³ódzkie;poddêbicki;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t1011;2022-04-10
³ódzkie;radomszczañski;3;0;3;0.27;0;0.27;0;0;0;0;0;0;18;5;13;0;t1012;2022-04-10
³ódzkie;rawski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t1013;2022-04-10
³ódzkie;sieradzki;2;0;2;0.17;0;0.17;0;0;0;0;0;0;15;2;13;0;t1014;2022-04-10
³ódzkie;skierniewicki;1;0;1;0.26;0;0.26;0;0;0;0;0;0;1;1;0;0;t1015;2022-04-10
³ódzkie;tomaszowski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t1016;2022-04-10
³ódzkie;wieluñski;3;0;3;0.39;0;0.39;0;0;0;0;0;0;23;4;19;0;t1017;2022-04-10
³ódzkie;wieruszowski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t1018;2022-04-10
³ódzkie;zduñskowolski;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t1019;2022-04-10
³ódzkie;zgierski;1;0;1;0.06;0;0.06;0;0;0;0;0;0;33;2;30;1;t1020;2022-04-10
³ódzkie;brzeziñski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t1021;2022-04-10
³ódzkie;£ódŸ;7;1;8;0.10;0.01;0.12;0;0;0;0;2;0;175;13;162;0;t1061;2022-04-10
³ódzkie;Piotrków Trybunalski;1;0;1;0.14;0;0.14;0;0;0;0;0;0;26;1;25;0;t1062;2022-04-10
³ódzkie;Skierniewice;0;0;0;0;0;0;0;0;0;1;0;0;8;0;8;0;t1063;2022-04-10
ma³opolskie;bocheñski;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t1201;2022-04-10
ma³opolskie;brzeski;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;0;t1202;2022-04-10
