wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;290;22;312;0.08;0.01;0.08;0;0;0;16;35;1;5675;376;5288;11;t0000;2022-04-16
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0201;2022-04-16
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0202;2022-04-16
dolnoœl¹skie;g³ogowski;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t0203;2022-04-16
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0204;2022-04-16
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0205;2022-04-16
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0206;2022-04-16
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0207;2022-04-16
dolnoœl¹skie;k³odzki;1;0;1;0.06;0;0.06;0;0;0;0;0;0;14;1;13;0;t0208;2022-04-16
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0209;2022-04-16
dolnoœl¹skie;lubañski;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t0210;2022-04-16
