wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;786;71;857;0.20;0.02;0.22;20;4;16;1340;63;1;14117;986;13103;28;t0000;2022-04-28
dolnoœl¹skie;boles³awiecki;4;0;4;0.44;0;0.44;0;0;0;7;0;0;40;4;36;0;t0201;2022-04-28
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;t0202;2022-04-28
dolnoœl¹skie;g³ogowski;2;0;2;0.23;0;0.23;0;0;0;1;0;0;16;2;14;0;t0203;2022-04-28
dolnoœl¹skie;górowski;1;0;1;0.29;0;0.29;0;0;0;3;0;0;5;1;4;0;t0204;2022-04-28
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;t0205;2022-04-28
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;0;0;0;1;0;0;22;0;22;0;t0206;2022-04-28
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0207;2022-04-28
dolnoœl¹skie;k³odzki;1;0;1;0.06;0;0.06;0;0;0;2;0;0;31;2;29;0;t0208;2022-04-28
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;0;t0209;2022-04-28
dolnoœl¹skie;lubañski;1;0;1;0.18;0;0.18;0;0;0;0;0;0;5;1;4;0;t0210;2022-04-28
dolnoœl¹skie;lubiñski;0;0;0;0;0;0;0;0;0;2;0;0;18;0;18;0;t0211;2022-04-28
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;0;0;0;0;0;30;3;27;0;t0212;2022-04-28
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0213;2022-04-28
dolnoœl¹skie;oleœnicki;1;0;1;0.09;0;0.09;0;0;0;4;0;0;38;1;37;0;t0214;2022-04-28
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;0;0;2;0;0;19;2;17;0;t0215;2022-04-28
dolnoœl¹skie;polkowicki;2;0;2;0.32;0;0.32;0;0;0;1;0;0;14;2;12;0;t0216;2022-04-28
dolnoœl¹skie;strzeliñski;1;0;1;0.23;0;0.23;0;0;0;2;0;0;9;1;8;0;t0217;2022-04-28
dolnoœl¹skie;œredzki;0;0;0;0;0;0;0;0;0;2;0;0;19;0;19;0;t0218;2022-04-28
dolnoœl¹skie;œwidnicki;2;0;2;0.13;0;0.13;0;0;0;3;0;0;34;3;31;0;t0219;2022-04-28
dolnoœl¹skie;trzebnicki;2;0;2;0.23;0;0.23;0;0;0;0;0;0;33;3;30;0;t0220;2022-04-28
dolnoœl¹skie;wa³brzyski;2;0;2;0.36;0;0.36;0;0;0;8;0;0;14;2;11;1;t0221;2022-04-28
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0222;2022-04-28
dolnoœl¹skie;wroc³awski;1;0;1;0.06;0;0.06;0;0;0;11;0;0;84;2;82;0;t0223;2022-04-28
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;0;0;0;5;0;0;34;0;34;0;t0224;2022-04-28
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;0;0;1;0;0;9;0;9;0;t0225;2022-04-28
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;0;0;1;0;0;11;0;11;0;t0226;2022-04-28
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;0;0;0;0;5;0;0;24;0;24;0;t0261;2022-04-28
dolnoœl¹skie;Legnica;1;0;1;0.10;0;0.10;1;1;0;0;4;0;47;1;46;0;t0262;2022-04-28
dolnoœl¹skie;Wroc³aw;26;0;26;0.40;0;0.40;2;2;0;46;2;0;369;29;339;1;t0264;2022-04-28
dolnoœl¹skie;Wa³brzych;2;0;2;0.18;0;0.18;0;0;0;4;0;0;20;2;18;0;t0265;2022-04-28
kujawsko-pomorskie;aleksandrowski;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;t0401;2022-04-28
kujawsko-pomorskie;brodnicki;1;0;1;0.13;0;0.13;0;0;0;0;0;0;14;1;13;0;t0402;2022-04-28
kujawsko-pomorskie;bydgoski;0;0;0;0;0;0;0;0;0;5;0;0;43;0;43;0;t0403;2022-04-28
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;0;0;3;0;0;7;0;7;0;t0404;2022-04-28
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;2;0;0;17;0;17;0;t0405;2022-04-28
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0406;2022-04-28
kujawsko-pomorskie;inowroc³awski;7;0;7;0.44;0;0.44;0;0;0;12;1;0;40;7;33;0;t0407;2022-04-28
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t0408;2022-04-28
kujawsko-pomorskie;mogileñski;2;0;2;0.44;0;0.44;0;0;0;1;0;0;14;2;12;0;t0409;2022-04-28
kujawsko-pomorskie;nakielski;0;0;0;0;0;0;0;0;0;1;0;0;16;0;16;0;t0410;2022-04-28
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t0411;2022-04-28
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0412;2022-04-28
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;0;0;0;2;0;0;5;0;5;0;t0413;2022-04-28
kujawsko-pomorskie;œwiecki;0;0;0;0;0;0;0;0;0;2;0;0;19;0;18;1;t0414;2022-04-28
kujawsko-pomorskie;toruñski;1;0;1;0.09;0;0.09;0;0;0;3;0;0;38;1;37;0;t0415;2022-04-28
kujawsko-pomorskie;tucholski;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;0;t0416;2022-04-28
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t0417;2022-04-28
kujawsko-pomorskie;w³oc³awski;1;0;1;0.12;0;0.12;0;0;0;1;0;0;23;2;21;0;t0418;2022-04-28
kujawsko-pomorskie;¿niñski;1;0;1;0.14;0;0.14;0;0;0;3;0;0;19;1;18;0;t0419;2022-04-28
kujawsko-pomorskie;Bydgoszcz;7;0;7;0.20;0;0.20;0;0;0;11;1;0;143;11;132;0;t0461;2022-04-28
kujawsko-pomorskie;Grudzi¹dz;1;0;1;0.11;0;0.11;0;0;0;3;0;0;12;1;11;0;t0462;2022-04-28
kujawsko-pomorskie;Toruñ;2;0;2;0.10;0;0.10;0;0;0;10;0;0;60;2;58;0;t0463;2022-04-28
kujawsko-pomorskie;W³oc³awek;0;0;0;0;0;0;0;0;0;2;0;0;11;0;11;0;t0464;2022-04-28
lubelskie;bialski;1;0;1;0.09;0;0.09;0;0;0;0;0;0;22;1;21;0;t0601;2022-04-28
lubelskie;bi³gorajski;4;0;4;0.40;0;0.40;0;0;0;8;0;0;40;4;36;0;t0602;2022-04-28
lubelskie;che³mski;0;0;0;0;0;0;0;0;0;2;0;0;17;0;17;0;t0603;2022-04-28
lubelskie;hrubieszowski;1;0;1;0.16;0;0.16;0;0;0;2;0;0;21;1;20;0;t0604;2022-04-28
lubelskie;janowski;3;1;4;0.66;0.22;0.88;0;0;0;7;0;0;19;5;14;0;t0605;2022-04-28
lubelskie;krasnostawski;3;0;3;0.48;0;0.48;0;0;0;0;0;0;52;3;49;0;t0606;2022-04-28
lubelskie;kraœnicki;1;0;1;0.11;0;0.11;0;0;0;0;2;0;20;1;19;0;t0607;2022-04-28
lubelskie;lubartowski;3;0;3;0.34;0;0.34;0;0;0;4;0;0;23;3;20;0;t0608;2022-04-28
lubelskie;lubelski;3;1;4;0.19;0.06;0.26;0;0;0;6;0;0;62;4;57;1;t0609;2022-04-28
lubelskie;³êczyñski;3;0;3;0.52;0;0.52;0;0;0;2;0;0;15;3;12;0;t0610;2022-04-28
lubelskie;³ukowski;1;0;1;0.09;0;0.09;0;0;0;4;0;0;30;1;29;0;t0611;2022-04-28
lubelskie;opolski;2;0;2;0.34;0;0.34;0;0;0;2;0;0;30;2;28;0;t0612;2022-04-28
lubelskie;parczewski;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t0613;2022-04-28
