wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;1066;112;1178;0.28;0.03;0.31;30;6;24;1760;70;0;15248;1363;13845;40;t0000;2022-04-20
dolnoœl¹skie;boles³awiecki;1;0;1;0.11;0;0.11;0;0;0;0;0;0;17;1;16;0;t0201;2022-04-20
dolnoœl¹skie;dzier¿oniowski;2;0;2;0.20;0;0.20;0;0;0;4;0;0;24;2;22;0;t0202;2022-04-20
dolnoœl¹skie;g³ogowski;1;0;1;0.11;0;0.11;0;0;0;0;0;0;18;1;17;0;t0203;2022-04-20
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;0;0;3;0;0;10;0;10;0;t0204;2022-04-20
dolnoœl¹skie;jaworski;1;0;1;0.20;0;0.20;0;0;0;3;0;0;25;1;24;0;t0205;2022-04-20
dolnoœl¹skie;jeleniogórski;3;0;3;0.47;0;0.47;0;0;0;3;0;0;9;3;6;0;t0206;2022-04-20
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t0207;2022-04-20
dolnoœl¹skie;k³odzki;4;0;4;0.25;0;0.25;0;0;0;4;0;0;37;4;33;0;t0208;2022-04-20
dolnoœl¹skie;legnicki;1;1;2;0.18;0.18;0.36;0;0;0;2;0;0;49;2;47;0;t0209;2022-04-20
dolnoœl¹skie;lubañski;0;0;0;0;0;0;0;0;0;2;0;0;6;0;6;0;t0210;2022-04-20
dolnoœl¹skie;lubiñski;6;0;6;0.57;0;0.57;0;0;0;4;0;0;37;6;31;0;t0211;2022-04-20
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t0212;2022-04-20
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;t0213;2022-04-20
dolnoœl¹skie;oleœnicki;0;1;1;0;0.09;0.09;0;0;0;2;0;0;19;1;18;0;t0214;2022-04-20
dolnoœl¹skie;o³awski;2;0;2;0.26;0;0.26;0;0;0;0;0;0;22;2;20;0;t0215;2022-04-20
dolnoœl¹skie;polkowicki;2;0;2;0.32;0;0.32;0;0;0;1;0;0;19;3;16;0;t0216;2022-04-20
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0217;2022-04-20
dolnoœl¹skie;œredzki;2;0;2;0.36;0;0.36;0;0;0;5;0;0;14;2;12;0;t0218;2022-04-20
dolnoœl¹skie;œwidnicki;4;0;4;0.26;0;0.26;0;0;0;5;0;0;23;4;19;0;t0219;2022-04-20
dolnoœl¹skie;trzebnicki;1;0;1;0.12;0;0.12;0;0;0;4;0;0;16;1;15;0;t0220;2022-04-20
dolnoœl¹skie;wa³brzyski;2;0;2;0.36;0;0.36;0;0;0;3;0;0;10;2;8;0;t0221;2022-04-20
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t0222;2022-04-20
dolnoœl¹skie;wroc³awski;3;0;3;0.19;0;0.19;0;0;0;12;0;0;71;4;67;0;t0223;2022-04-20
dolnoœl¹skie;z¹bkowicki;2;0;2;0.31;0;0.31;0;0;0;0;0;0;12;2;10;0;t0224;2022-04-20
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;0;0;3;0;0;20;0;20;0;t0225;2022-04-20
dolnoœl¹skie;z³otoryjski;1;0;1;0.23;0;0.23;0;0;0;1;0;0;35;1;34;0;t0226;2022-04-20
dolnoœl¹skie;Jelenia Góra;1;0;1;0.13;0;0.13;1;0;1;0;0;0;8;1;7;0;t0261;2022-04-20
dolnoœl¹skie;Legnica;5;0;5;0.50;0;0.50;0;0;0;1;2;0;80;5;75;0;t0262;2022-04-20
dolnoœl¹skie;Wroc³aw;41;4;45;0.64;0.06;0.70;1;1;0;67;2;0;345;49;295;1;t0264;2022-04-20
dolnoœl¹skie;Wa³brzych;3;0;3;0.27;0;0.27;0;0;0;3;0;0;30;3;27;0;t0265;2022-04-20
kujawsko-pomorskie;aleksandrowski;5;0;5;0.91;0;0.91;0;0;0;4;0;0;17;5;12;0;t0401;2022-04-20
kujawsko-pomorskie;brodnicki;0;0;0;0;0;0;0;0;0;3;0;0;7;0;7;0;t0402;2022-04-20
kujawsko-pomorskie;bydgoski;1;1;2;0.08;0.08;0.17;0;0;0;3;0;0;51;2;49;0;t0403;2022-04-20
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;1;1;0;3;1;0;17;1;16;0;t0404;2022-04-20
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;2;0;0;5;0;5;0;t0405;2022-04-20
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;0;0;1;0;0;7;0;7;0;t0406;2022-04-20
kujawsko-pomorskie;inowroc³awski;6;1;7;0.38;0.06;0.44;0;0;0;15;0;0;54;8;46;0;t0407;2022-04-20
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t0408;2022-04-20
kujawsko-pomorskie;mogileñski;0;0;0;0;0;0;0;0;0;0;0;0;34;0;34;0;t0409;2022-04-20
kujawsko-pomorskie;nakielski;1;0;1;0.12;0;0.12;0;0;0;0;0;0;15;2;13;0;t0410;2022-04-20
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;0;0;1;0;0;13;0;13;0;t0411;2022-04-20
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t0412;2022-04-20
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;0;0;0;2;0;0;11;0;11;0;t0413;2022-04-20
kujawsko-pomorskie;œwiecki;1;0;1;0.10;0;0.10;0;0;0;3;0;0;24;1;23;0;t0414;2022-04-20
kujawsko-pomorskie;toruñski;1;0;1;0.09;0;0.09;0;0;0;3;0;0;22;1;20;1;t0415;2022-04-20
