wojewodztwo;powiat;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;1913;190;2103;0.50;0.05;0.55;96;28;68;3090;3068;3983;26210;2508;23512;190;t0000;2022-04-01
dolnoœl¹skie;boles³awiecki;11;4;15;1.22;0.44;1.67;0;0;0;6;5;3;64;21;38;5;t0201;2022-04-01
dolnoœl¹skie;dzier¿oniowski;2;0;2;0.20;0;0.20;0;0;0;7;13;9;69;3;66;0;t0202;2022-04-01
dolnoœl¹skie;g³ogowski;3;1;4;0.34;0.11;0.45;0;0;0;4;7;9;55;4;51;0;t0203;2022-04-01
dolnoœl¹skie;górowski;1;0;1;0.29;0;0.29;0;0;0;2;0;1;16;1;15;0;t0204;2022-04-01
dolnoœl¹skie;jaworski;7;0;7;1.40;0;1.40;0;0;0;4;2;5;28;7;21;0;t0205;2022-04-01
dolnoœl¹skie;jeleniogórski;3;0;3;0.47;0;0.47;0;0;0;3;3;4;63;3;60;0;t0206;2022-04-01
dolnoœl¹skie;kamiennogórski;1;0;1;0.23;0;0.23;0;0;0;1;0;3;23;1;22;0;t0207;2022-04-01
dolnoœl¹skie;k³odzki;5;0;5;0.32;0;0.32;1;0;1;7;5;14;93;7;86;0;t0208;2022-04-01
dolnoœl¹skie;legnicki;3;1;4;0.54;0.18;0.72;0;0;0;5;4;6;30;4;26;0;t0209;2022-04-01
dolnoœl¹skie;lubañski;4;1;5;0.74;0.18;0.92;0;0;0;3;1;3;31;7;22;2;t0210;2022-04-01
dolnoœl¹skie;lubiñski;2;0;2;0.19;0;0.19;0;0;0;3;14;20;52;2;49;1;t0211;2022-04-01
dolnoœl¹skie;lwówecki;2;0;2;0.44;0;0.44;0;0;0;2;1;0;28;3;22;3;t0212;2022-04-01
dolnoœl¹skie;milicki;1;0;1;0.27;0;0.27;0;0;0;5;0;0;30;2;28;0;t0213;2022-04-01
dolnoœl¹skie;oleœnicki;3;0;3;0.28;0;0.28;0;0;0;13;3;6;60;3;57;0;t0214;2022-04-01
dolnoœl¹skie;o³awski;2;0;2;0.26;0;0.26;0;0;0;4;4;8;43;3;40;0;t0215;2022-04-01
dolnoœl¹skie;polkowicki;1;0;1;0.16;0;0.16;0;0;0;1;3;5;34;2;31;1;t0216;2022-04-01
dolnoœl¹skie;strzeliñski;6;0;6;1.38;0;1.38;0;0;0;12;2;1;29;6;23;0;t0217;2022-04-01
dolnoœl¹skie;œredzki;3;0;3;0.54;0;0.54;0;0;0;2;3;3;19;3;15;1;t0218;2022-04-01
dolnoœl¹skie;œwidnicki;5;1;6;0.32;0.06;0.38;0;0;0;6;4;21;100;6;93;1;t0219;2022-04-01
dolnoœl¹skie;trzebnicki;3;0;3;0.35;0;0.35;1;1;0;4;6;7;43;5;38;0;t0220;2022-04-01
dolnoœl¹skie;wa³brzyski;6;1;7;1.08;0.18;1.26;0;0;0;11;0;6;41;7;34;0;t0221;2022-04-01
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;0;0;1;5;3;12;0;12;0;t0222;2022-04-01
dolnoœl¹skie;wroc³awski;16;2;18;1.04;0.13;1.17;0;0;0;27;16;24;130;21;109;0;t0223;2022-04-01
dolnoœl¹skie;z¹bkowicki;1;0;1;0.16;0;0.16;0;0;0;1;2;8;29;1;28;0;t0224;2022-04-01
dolnoœl¹skie;zgorzelecki;12;0;12;1.35;0;1.35;1;1;0;7;9;3;53;13;38;2;t0225;2022-04-01
dolnoœl¹skie;z³otoryjski;3;0;3;0.69;0;0.69;0;0;0;4;4;3;21;3;17;1;t0226;2022-04-01
dolnoœl¹skie;Jelenia Góra;6;1;7;0.76;0.13;0.89;0;0;0;3;8;4;73;8;65;0;t0261;2022-04-01
dolnoœl¹skie;Legnica;13;0;13;1.31;0;1.31;0;0;0;7;19;1;77;13;63;1;t0262;2022-04-01
dolnoœl¹skie;Wroc³aw;50;3;53;0.78;0.05;0.82;2;1;1;89;111;133;520;64;453;3;t0264;2022-04-01
dolnoœl¹skie;Wa³brzych;6;0;6;0.54;0;0.54;1;1;0;12;0;7;73;8;64;1;t0265;2022-04-01
kujawsko-pomorskie;aleksandrowski;3;0;3;0.55;0;0.55;0;0;0;4;11;1;28;3;25;0;t0401;2022-04-01
kujawsko-pomorskie;brodnicki;2;1;3;0.25;0.13;0.38;0;0;0;8;2;1;44;3;41;0;t0402;2022-04-01
kujawsko-pomorskie;bydgoski;5;1;6;0.42;0.08;0.50;0;0;0;11;10;11;88;7;81;0;t0403;2022-04-01
kujawsko-pomorskie;che³miñski;1;1;2;0.19;0.19;0.39;0;0;0;3;2;3;46;4;42;0;t0404;2022-04-01
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;0;0;4;2;1;27;0;27;0;t0405;2022-04-01
kujawsko-pomorskie;grudzi¹dzki;1;0;1;0.25;0;0.25;0;0;0;3;5;5;50;1;46;3;t0406;2022-04-01
kujawsko-pomorskie;inowroc³awski;10;0;10;0.63;0;0.63;1;0;1;27;11;11;115;12;101;2;t0407;2022-04-01
kujawsko-pomorskie;lipnowski;1;0;1;0.15;0;0.15;0;0;0;4;3;3;17;1;15;1;t0408;2022-04-01
kujawsko-pomorskie;mogileñski;1;0;1;0.22;0;0.22;0;0;0;2;1;0;27;2;25;0;t0409;2022-04-01
kujawsko-pomorskie;nakielski;2;0;2;0.23;0;0.23;0;0;0;3;3;5;32;2;30;0;t0410;2022-04-01
kujawsko-pomorskie;radziejowski;1;0;1;0.25;0;0.25;1;0;1;2;3;2;8;1;7;0;t0411;2022-04-01
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;0;0;0;1;3;15;0;15;0;t0412;2022-04-01
kujawsko-pomorskie;sêpoleñski;1;0;1;0.24;0;0.24;0;0;0;2;0;2;23;1;22;0;t0413;2022-04-01
kujawsko-pomorskie;œwiecki;5;0;5;0.51;0;0.51;1;1;0;8;3;3;82;7;75;0;t0414;2022-04-01
kujawsko-pomorskie;toruñski;3;0;3;0.28;0;0.28;0;0;0;16;6;4;104;6;98;0;t0415;2022-04-01
kujawsko-pomorskie;tucholski;3;0;3;0.62;0;0.62;1;0;1;7;1;3;34;5;29;0;t0416;2022-04-01
kujawsko-pomorskie;w¹brzeski;1;0;1;0.29;0;0.29;0;0;0;2;2;3;53;1;52;0;t0417;2022-04-01
