data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2176;0
2020-12-28;4387;0
2020-12-29;10022;0
2020-12-30;20346;0
2020-12-31;10604;0
2021-01-01;1354;2
2021-01-02;2240;0
2021-01-03;648;0
2021-01-04;40636;1
2021-01-05;55414;2
2021-01-06;18767;0
2021-01-07;30381;0
2021-01-08;11834;1
2021-01-09;2261;0
2021-01-10;994;2
2021-01-11;47642;3
2021-01-12;63478;0
2021-01-13;55164;1
2021-01-14;46580;1
2021-01-15;26269;0
2021-01-16;20960;17
2021-01-17;12091;433
2021-01-18;28396;2937
2021-01-19;49516;8110
2021-01-20;51147;14450
2021-01-21;53081;14762
2021-01-22;38241;5255
2021-01-23;16851;1362
2021-01-24;5366;556
2021-01-25;73217;29476
2021-01-26;132934;48316
2021-01-27;104729;26547
2021-01-28;89560;29448
2021-01-29;43734;16112
2021-01-30;16278;3118
2021-01-31;8696;1389
2021-02-01;57125;33333
2021-02-02;114746;57398
2021-02-03;121911;55999
2021-02-04;107370;51589
2021-02-05;52044;29623
2021-02-06;24650;15693
2021-02-07;16393;10176
2021-02-08;33122;11745
2021-02-09;89927;20168
2021-02-10;113363;44868
2021-02-11;111698;58785
2021-02-12;75783;43691
2021-02-13;35627;15244
2021-02-14;14712;4868
2021-02-15;36285;11721
2021-02-16;71735;33808
2021-02-17;154672;85357
2021-02-18;174486;94533
2021-02-19;103292;50297
2021-02-20;36042;7710
2021-02-21;16068;3612
2021-02-22;43459;4118
2021-02-23;71969;20541
2021-02-24;160987;77029
2021-02-25;175032;90677
2021-02-26;103735;45663
2021-02-27;44820;11915
2021-02-28;18065;5824
2021-03-01;46181;5412
2021-03-02;82470;21790
2021-03-03;156909;68024
2021-03-04;174052;85893
2021-03-05;108801;44674
2021-03-06;49867;12079
2021-03-07;17998;5390
2021-03-08;34598;3682
2021-03-09;63944;8425
2021-03-10;143496;43039
2021-03-11;162986;68376
2021-03-12;95114;39552
2021-03-13;29986;6731
2021-03-14;11881;3040
2021-03-15;25821;3566
2021-03-16;47923;10725
2021-03-17;134069;43873
2021-03-18;155381;66656
2021-03-19;89421;38918
2021-03-20;29771;10279
2021-03-21;10658;3078
2021-03-22;51956;3974
2021-03-23;118049;19933
2021-03-24;192160;50141
2021-03-25;216505;71738
2021-03-26;162311;40680
2021-03-27;92219;15015
2021-03-28;35747;6928
2021-03-29;80148;9876
2021-03-30;117643;16089
2021-03-31;190992;20708
2021-04-01;205340;19487
2021-04-02;153057;11295
2021-04-03;36399;2755
2021-04-04;3339;351
2021-04-05;3884;527
2021-04-06;126208;8132
2021-04-07;220672;7353
2021-04-08;258658;5842
2021-04-09;220776;4702
2021-04-10;154614;4175
2021-04-11;44776;786
2021-04-12;106504;7023
2021-04-13;186926;23347
2021-04-14;254878;53866
2021-04-15;268132;59302
2021-04-16;201516;28320
2021-04-17;140842;11958
2021-04-18;39802;4024
2021-04-19;109520;13056
2021-04-20;203221;34290
2021-04-21;283192;74519
2021-04-22;306516;79470
2021-04-23;260221;46792
2021-04-24;206164;24508
2021-04-25;56067;9276
2021-04-26;139730;30846
2021-04-27;254063;58756
2021-04-28;345392;99418
2021-04-29;388113;108959
2021-04-30;358028;75033
2021-05-01;121984;15583
2021-05-02;59475;10173
