wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;70321;0;31844;0;t0201
dolnoœl¹skie;dzier¿oniowski;66198;116;31221;52;t0202
dolnoœl¹skie;g³ogowski;62211;61;28239;6;t0203
dolnoœl¹skie;górowski;26067;0;11792;0;t0204
dolnoœl¹skie;jaworski;38068;0;17236;0;t0205
dolnoœl¹skie;jeleniogórski;49766;50;23236;0;t0206
dolnoœl¹skie;kamiennogórski;30332;57;14236;0;t0207
dolnoœl¹skie;k³odzki;124498;65;58506;0;t0208
dolnoœl¹skie;legnicki;43097;39;19231;28;t0209
dolnoœl¹skie;lubañski;28974;0;12227;0;t0210
dolnoœl¹skie;lubiñski;121831;39;58338;4;t0211
dolnoœl¹skie;lwówecki;40365;58;18736;28;t0212
dolnoœl¹skie;milicki;33214;48;15583;6;t0213
dolnoœl¹skie;oleœnicki;93160;409;42120;302;t0214
dolnoœl¹skie;o³awski;44322;0;21362;0;t0215
dolnoœl¹skie;polkowicki;40471;0;17668;0;t0216
dolnoœl¹skie;strzeliñski;36153;0;16897;0;t0217
dolnoœl¹skie;œredzki;21355;0;10117;0;t0218
dolnoœl¹skie;œwidnicki;97865;246;45121;183;t0219
dolnoœl¹skie;trzebnicki;57821;56;27710;19;t0220
dolnoœl¹skie;wa³brzyski;30688;0;14566;0;t0221
dolnoœl¹skie;wo³owski;41157;42;18382;13;t0222
dolnoœl¹skie;wroc³awski;100615;160;47920;62;t0223
dolnoœl¹skie;z¹bkowicki;53738;10;25249;0;t0224
dolnoœl¹skie;zgorzelecki;56853;58;25939;27;t0225
dolnoœl¹skie;z³otoryjski;33740;0;15167;0;t0226
dolnoœl¹skie;Jelenia Góra;87260;83;41973;35;t0261
dolnoœl¹skie;Legnica;87114;95;41047;34;t0262
dolnoœl¹skie;Wroc³aw;1028561;614;484466;259;t0264
dolnoœl¹skie;Wa³brzych;207354;147;97108;109;t0265
kujawsko-pomorskie;aleksandrowski;130853;63;62208;2;t0401
kujawsko-pomorskie;brodnicki;69426;0;32434;0;t0402
kujawsko-pomorskie;bydgoski;75214;166;35495;77;t0403
kujawsko-pomorskie;che³miñski;40389;79;18927;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34838;0;16201;0;t0405
kujawsko-pomorskie;grudzi¹dzki;25142;3;11271;0;t0406
kujawsko-pomorskie;inowroc³awski;102137;162;48567;56;t0407
kujawsko-pomorskie;lipnowski;51159;0;23371;0;t0408
kujawsko-pomorskie;mogileñski;30738;35;14390;0;t0409
kujawsko-pomorskie;nakielski;81518;249;36804;163;t0410
kujawsko-pomorskie;radziejowski;43754;0;20395;0;t0411
kujawsko-pomorskie;rypiñski;34130;0;15768;0;t0412
kujawsko-pomorskie;sêpoleñski;47592;0;22032;0;t0413
kujawsko-pomorskie;œwiecki;75429;327;34519;67;t0414
kujawsko-pomorskie;toruñski;70168;103;30710;3;t0415
kujawsko-pomorskie;tucholski;38330;115;17492;48;t0416
kujawsko-pomorskie;w¹brzeski;26882;154;12202;58;t0417
kujawsko-pomorskie;w³oc³awski;63125;89;29965;43;t0418
kujawsko-pomorskie;¿niñski;51658;90;24302;1;t0419
kujawsko-pomorskie;Bydgoszcz;422794;316;198820;51;t0461
kujawsko-pomorskie;Grudzi¹dz;120062;122;55575;11;t0462
kujawsko-pomorskie;Toruñ;186452;362;86604;99;t0463
kujawsko-pomorskie;W³oc³awek;91070;128;41427;64;t0464
lubelskie;bialski;59857;0;27377;0;t0601
lubelskie;bi³gorajski;52460;43;24911;41;t0602
lubelskie;che³mski;35360;19;16676;9;t0603
lubelskie;hrubieszowski;43204;0;19787;0;t0604
lubelskie;janowski;29477;7;13695;2;t0605
lubelskie;krasnostawski;40029;39;18477;17;t0606
lubelskie;kraœnicki;64857;0;30660;0;t0607
lubelskie;lubartowski;53179;165;24975;126;t0608
lubelskie;lubelski;81808;98;37273;58;t0609
lubelskie;³êczyñski;39351;0;18781;0;t0610
lubelskie;³ukowski;54041;65;25285;18;t0611
lubelskie;opolski;43298;60;19857;32;t0612
lubelskie;parczewski;27344;0;12619;0;t0613
lubelskie;pu³awski;95296;77;45345;0;t0614
lubelskie;radzyñski;29778;58;14211;58;t0615
lubelskie;rycki;52207;0;25030;0;t0616
lubelskie;œwidnicki;44320;29;21147;9;t0617
lubelskie;tomaszowski;54133;103;25320;70;t0618
lubelskie;w³odawski;34320;0;16060;0;t0619
lubelskie;zamojski;47279;0;22930;0;t0620
lubelskie;Bia³a Podlaska;67719;38;31933;9;t0661
lubelskie;Che³m;61543;99;28156;66;t0662
lubelskie;Lublin;431936;169;199443;52;t0663
lubelskie;Zamoœæ;86889;69;40841;27;t0664
lubuskie;gorzowski;28441;10;13229;3;t0801
lubuskie;kroœnieñski;49690;108;23711;4;t0802
lubuskie;miêdzyrzecki;65360;116;30554;40;t0803
lubuskie;nowosolski;88533;131;39946;41;t0804
lubuskie;s³ubicki;36935;60;17498;23;t0805
lubuskie;strzelecko-drezdenecki;48716;47;22225;9;t0806
lubuskie;sulêciñski;29335;23;13477;0;t0807
lubuskie;œwiebodziñski;54183;305;25185;144;t0808
lubuskie;zielonogórski;86496;7;40269;0;t0809
lubuskie;¿agañski;66019;37;30579;0;t0810
lubuskie;¿arski;97399;175;46066;28;t0811
lubuskie;wschowski;25827;342;12372;234;t0812
lubuskie;Gorzów Wielkopolski;144240;314;67217;110;t0861
lubuskie;Zielona Góra;147508;17;70365;1;t0862
³ódzkie;be³chatowski;70865;124;32520;84;t1001
³ódzkie;kutnowski;86042;35;41482;11;t1002
³ódzkie;³aski;35222;70;16866;41;t1003
³ódzkie;³êczycki;49745;0;22807;0;t1004
³ódzkie;³owicki;88124;0;41980;0;t1005
³ódzkie;³ódzki wschodni;35763;0;16176;0;t1006
³ódzkie;opoczyñski;57151;63;25805;39;t1007
³ódzkie;pabianicki;104738;63;49206;27;t1008
³ódzkie;pajêczañski;29235;0;13269;0;t1009
³ódzkie;piotrkowski;48453;322;22415;157;t1010
³ódzkie;poddêbicki;36028;0;16994;0;t1011
³ódzkie;radomszczañski;85053;163;39720;68;t1012
³ódzkie;rawski;27585;0;12427;0;t1013
³ódzkie;sieradzki;96322;138;44148;62;t1014
³ódzkie;skierniewicki;23287;0;11106;0;t1015
³ódzkie;tomaszowski;102422;28;48337;8;t1016
³ódzkie;wieluñski;85717;99;40835;44;t1017
³ódzkie;wieruszowski;32152;104;14552;4;t1018
³ódzkie;zduñskowolski;48181;280;22319;205;t1019
³ódzkie;zgierski;125610;0;59042;0;t1020
³ódzkie;brzeziñski;33841;0;16017;0;t1021
³ódzkie;£ódŸ;882576;705;418376;300;t1061
³ódzkie;Piotrków Trybunalski;77380;127;36377;0;t1062
³ódzkie;Skierniewice;69844;0;33246;0;t1063
ma³opolskie;bocheñski;75098;232;33505;103;t1201
ma³opolskie;brzeski;64315;217;29699;136;t1202
ma³opolskie;chrzanowski;107828;111;49612;72;t1203
ma³opolskie;d¹browski;40511;27;18838;20;t1204
ma³opolskie;gorlicki;82719;83;39050;67;t1205
ma³opolskie;krakowski;152681;279;71189;54;t1206
ma³opolskie;limanowski;84735;205;38784;99;t1207
ma³opolskie;miechowski;59096;0;28250;0;t1208
ma³opolskie;myœlenicki;98280;266;46064;133;t1209
ma³opolskie;nowos¹decki;125571;280;56356;170;t1210
ma³opolskie;nowotarski;126357;465;57503;213;t1211
ma³opolskie;olkuski;106895;237;49603;106;t1212
ma³opolskie;oœwiêcimski;116383;178;54564;71;t1213
ma³opolskie;proszowicki;41885;0;19904;0;t1214
ma³opolskie;suski;66572;0;31446;0;t1215
ma³opolskie;tarnowski;91520;242;42332;96;t1216
ma³opolskie;tatrzañski;34015;0;16160;0;t1217
ma³opolskie;wadowicki;113722;239;50837;136;t1218
ma³opolskie;wielicki;105421;99;47567;46;t1219
ma³opolskie;Kraków;1151101;1261;546711;684;t1261
