wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;79478;136;34494;30;t0201
dolnoœl¹skie;dzier¿oniowski;75766;159;33925;7;t0202
dolnoœl¹skie;g³ogowski;71877;83;31202;5;t0203
dolnoœl¹skie;górowski;28472;26;12564;0;t0204
dolnoœl¹skie;jaworski;42414;15;18376;0;t0205
dolnoœl¹skie;jeleniogórski;55561;89;24561;6;t0206
dolnoœl¹skie;kamiennogórski;35226;114;15751;26;t0207
dolnoœl¹skie;k³odzki;141623;148;62780;22;t0208
dolnoœl¹skie;legnicki;46973;12;20258;2;t0209
dolnoœl¹skie;lubañski;33231;67;13334;13;t0210
dolnoœl¹skie;lubiñski;134783;235;61672;14;t0211
dolnoœl¹skie;lwówecki;45475;0;20307;0;t0212
dolnoœl¹skie;milicki;37373;52;16964;17;t0213
dolnoœl¹skie;oleœnicki;110247;305;48116;23;t0214
dolnoœl¹skie;o³awski;48484;89;21870;2;t0215
dolnoœl¹skie;polkowicki;44571;0;19054;0;t0216
dolnoœl¹skie;strzeliñski;40448;75;18129;2;t0217
dolnoœl¹skie;œredzki;24423;44;10992;10;t0218
dolnoœl¹skie;œwidnicki;113735;114;49561;10;t0219
dolnoœl¹skie;trzebnicki;64932;0;30065;0;t0220
dolnoœl¹skie;wa³brzyski;34889;42;15798;4;t0221
dolnoœl¹skie;wo³owski;46179;42;19702;8;t0222
dolnoœl¹skie;wroc³awski;111516;214;51046;5;t0223
dolnoœl¹skie;z¹bkowicki;61260;182;27073;15;t0224
dolnoœl¹skie;zgorzelecki;65622;47;28417;16;t0225
dolnoœl¹skie;z³otoryjski;37965;71;16388;1;t0226
dolnoœl¹skie;Jelenia Góra;99195;248;45155;42;t0261
dolnoœl¹skie;Legnica;99345;227;44302;28;t0262
dolnoœl¹skie;Wroc³aw;1143126;1561;510368;135;t0264
dolnoœl¹skie;Wa³brzych;226421;494;101252;105;t0265
kujawsko-pomorskie;aleksandrowski;139202;41;64356;6;t0401
kujawsko-pomorskie;brodnicki;79043;214;35813;32;t0402
kujawsko-pomorskie;bydgoski;83003;38;38110;0;t0403
kujawsko-pomorskie;che³miñski;45677;95;20574;12;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;38661;58;17514;42;t0405
kujawsko-pomorskie;grudzi¹dzki;28399;37;12646;2;t0406
kujawsko-pomorskie;inowroc³awski;113560;323;51670;26;t0407
kujawsko-pomorskie;lipnowski;57958;6;25978;0;t0408
kujawsko-pomorskie;mogileñski;36522;109;16417;26;t0409
kujawsko-pomorskie;nakielski;92014;102;39814;20;t0410
kujawsko-pomorskie;radziejowski;47373;7;21647;0;t0411
kujawsko-pomorskie;rypiñski;39251;45;17804;14;t0412
kujawsko-pomorskie;sêpoleñski;52689;24;23175;5;t0413
kujawsko-pomorskie;œwiecki;86003;117;37997;11;t0414
kujawsko-pomorskie;toruñski;76831;104;32959;11;t0415
kujawsko-pomorskie;tucholski;42319;18;18931;4;t0416
kujawsko-pomorskie;w¹brzeski;30820;36;13536;8;t0417
kujawsko-pomorskie;w³oc³awski;70103;28;32462;2;t0418
kujawsko-pomorskie;¿niñski;56478;86;26160;14;t0419
kujawsko-pomorskie;Bydgoszcz;476735;1011;210853;102;t0461
kujawsko-pomorskie;Grudzi¹dz;133649;342;59721;49;t0462
kujawsko-pomorskie;Toruñ;218983;663;94485;49;t0463
kujawsko-pomorskie;W³oc³awek;105387;349;44957;42;t0464
lubelskie;bialski;68023;104;29597;7;t0601
lubelskie;bi³gorajski;60382;106;27186;16;t0602
lubelskie;che³mski;39833;18;17912;3;t0603
lubelskie;hrubieszowski;50099;130;21903;17;t0604
lubelskie;janowski;34643;71;15504;8;t0605
lubelskie;krasnostawski;45963;86;20096;17;t0606
lubelskie;kraœnicki;74330;79;33326;14;t0607
lubelskie;lubartowski;62047;107;27704;27;t0608
lubelskie;lubelski;94299;180;41004;21;t0609
lubelskie;³êczyñski;44016;139;20156;22;t0610
lubelskie;³ukowski;63165;141;28266;13;t0611
lubelskie;opolski;50449;15;22279;5;t0612
lubelskie;parczewski;31586;34;13712;10;t0613
lubelskie;pu³awski;108639;247;49233;64;t0614
lubelskie;radzyñski;34414;95;15422;15;t0615
lubelskie;rycki;58277;21;26905;4;t0616
lubelskie;œwidnicki;52846;194;23620;40;t0617
lubelskie;tomaszowski;61512;67;27336;15;t0618
lubelskie;w³odawski;38245;73;16982;13;t0619
lubelskie;zamojski;53426;105;24888;6;t0620
lubelskie;Bia³a Podlaska;78970;212;35155;73;t0661
lubelskie;Che³m;70674;194;30566;23;t0662
lubelskie;Lublin;501532;1112;214130;166;t0663
lubelskie;Zamoœæ;99342;243;44447;41;t0664
lubuskie;gorzowski;32711;0;14535;0;t0801
lubuskie;kroœnieñski;55010;61;25018;9;t0802
lubuskie;miêdzyrzecki;73074;233;32571;10;t0803
lubuskie;nowosolski;101069;168;43141;23;t0804
lubuskie;s³ubicki;42495;69;19398;18;t0805
lubuskie;strzelecko-drezdenecki;55991;56;23747;1;t0806
lubuskie;sulêciñski;34925;36;14931;5;t0807
lubuskie;œwiebodziñski;59829;7;26471;0;t0808
lubuskie;zielonogórski;95715;39;42880;3;t0809
lubuskie;¿agañski;75707;115;32674;1;t0810
lubuskie;¿arski;108298;79;48878;2;t0811
lubuskie;wschowski;30103;58;13906;17;t0812
lubuskie;Gorzów Wielkopolski;172050;531;73752;71;t0861
lubuskie;Zielona Góra;167992;459;75154;35;t0862
³ódzkie;be³chatowski;80399;87;35535;2;t1001
³ódzkie;kutnowski;96881;201;45139;16;t1002
³ódzkie;³aski;39000;0;18041;0;t1003
³ódzkie;³êczycki;56038;49;24946;7;t1004
³ódzkie;³owicki;96632;135;44716;27;t1005
³ódzkie;³ódzki wschodni;41331;35;17865;0;t1006
³ódzkie;opoczyñski;64681;87;28452;24;t1007
³ódzkie;pabianicki;118800;124;53810;19;t1008
³ódzkie;pajêczañski;31547;12;14095;1;t1009
³ódzkie;piotrkowski;53995;48;24481;9;t1010
³ódzkie;poddêbicki;40188;44;18478;11;t1011
³ódzkie;radomszczañski;96390;73;43837;1;t1012
³ódzkie;rawski;31684;18;14120;1;t1013
³ódzkie;sieradzki;108213;160;48023;19;t1014
³ódzkie;skierniewicki;25519;36;11815;0;t1015
³ódzkie;tomaszowski;114747;274;52282;37;t1016
³ódzkie;wieluñski;93540;0;43143;0;t1017
³ódzkie;wieruszowski;35826;48;15684;0;t1018
³ódzkie;zduñskowolski;54424;47;24432;4;t1019
³ódzkie;zgierski;142958;226;64221;13;t1020
³ódzkie;brzeziñski;37263;46;17198;0;t1021
³ódzkie;£ódŸ;992287;1475;443490;178;t1061
³ódzkie;Piotrków Trybunalski;90891;151;40334;11;t1062
³ódzkie;Skierniewice;79000;83;35665;13;t1063
ma³opolskie;bocheñski;84544;62;36814;6;t1201
ma³opolskie;brzeski;72460;105;32534;9;t1202
ma³opolskie;chrzanowski;119658;187;52955;30;t1203
ma³opolskie;d¹browski;45660;101;20848;18;t1204
ma³opolskie;gorlicki;92747;100;42137;16;t1205
ma³opolskie;krakowski;173135;177;78255;18;t1206
ma³opolskie;limanowski;95584;96;42559;14;t1207
ma³opolskie;miechowski;64735;64;30099;10;t1208
ma³opolskie;myœlenicki;111462;170;50928;38;t1209
ma³opolskie;nowos¹decki;139133;84;60805;15;t1210
ma³opolskie;nowotarski;140488;24;61976;9;t1211
ma³opolskie;olkuski;116349;83;52653;3;t1212
ma³opolskie;oœwiêcimski;130502;127;59607;11;t1213
ma³opolskie;proszowicki;46788;6;21805;0;t1214
ma³opolskie;suski;74349;82;34152;6;t1215
ma³opolskie;tarnowski;101931;33;46133;4;t1216
ma³opolskie;tatrzañski;38758;67;17437;5;t1217
ma³opolskie;wadowicki;129403;151;56530;29;t1218
ma³opolskie;wielicki;119759;156;52664;24;t1219
ma³opolskie;Kraków;1282584;2926;580357;319;t1261
ma³opolskie;Nowy S¹cz;69640;113;31637;21;t1262
ma³opolskie;Tarnów;125891;234;54641;23;t1263
mazowieckie;bia³obrzeski;38438;54;17770;17;t1401
mazowieckie;ciechanowski;86645;125;39481;7;t1402
mazowieckie;garwoliñski;89227;193;41465;42;t1403
