data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2183;0
2020-12-28;4282;0
2020-12-29;10070;1
2020-12-30;20197;0
2020-12-31;10022;1
2021-01-01;815;0
2021-01-02;1724;0
2021-01-03;380;1
2021-01-04;39817;2
2021-01-05;53876;1
2021-01-06;17655;1
2021-01-07;29620;2
2021-01-08;11117;0
2021-01-09;1574;0
2021-01-10;774;0
2021-01-11;47300;228
2021-01-12;62943;3
2021-01-13;54568;1
2021-01-14;46002;2
2021-01-15;25706;1
2021-01-16;20398;16
2021-01-17;11583;425
2021-01-18;27724;2899
2021-01-19;48468;8071
2021-01-20;49675;14225
2021-01-21;52431;14856
2021-01-22;37327;5183
2021-01-23;16426;1364
2021-01-24;5242;556
2021-01-25;70844;29139
2021-01-26;124714;46066
