data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2177;0
2020-12-28;4397;0
2020-12-29;10098;0
2020-12-30;20443;1
2020-12-31;10620;0
2021-01-01;1346;2
2021-01-02;2260;0
2021-01-03;653;0
2021-01-04;40731;1
2021-01-05;55496;2
2021-01-06;18794;0
2021-01-07;30438;0
2021-01-08;11850;0
2021-01-09;2256;0
2021-01-10;997;0
2021-01-11;47678;3
2021-01-12;63546;0
2021-01-13;55149;0
2021-01-14;46656;1
2021-01-15;26298;0
2021-01-16;21043;18
2021-01-17;12095;419
2021-01-18;28485;2939
2021-01-19;49537;8163
2021-01-20;51132;14421
2021-01-21;53275;14849
2021-01-22;38303;5263
2021-01-23;16727;1358
2021-01-24;5327;557
2021-01-25;73636;29595
2021-01-26;132914;48353
2021-01-27;104326;26592
2021-01-28;89411;29475
2021-01-29;43883;16159
2021-01-30;16286;3114
2021-01-31;8690;1387
2021-02-01;57191;33297
2021-02-02;115305;57652
2021-02-03;122119;55868
2021-02-04;107482;51567
2021-02-05;52059;29557
2021-02-06;24702;15708
2021-02-07;16472;10152
2021-02-08;33166;11766
2021-02-09;90182;20423
2021-02-10;113582;44751
2021-02-11;112221;58947
2021-02-12;75978;43621
2021-02-13;35640;15151
2021-02-14;14720;4863
2021-02-15;36422;11762
2021-02-16;72053;33756
2021-02-17;155716;84789
2021-02-18;174995;93886
2021-02-19;102828;50050
2021-02-20;35715;7680
2021-02-21;15959;3613
2021-02-22;43235;4094
2021-02-23;71494;20355
2021-02-24;160378;76783
2021-02-25;174561;90441
2021-02-26;103373;45382
2021-02-27;44648;11784
2021-02-28;17803;5624
2021-03-01;46028;5621
2021-03-02;81919;21614
2021-03-03;156176;67679
2021-03-04;173232;85677
2021-03-05;108184;44591
2021-03-06;49139;12031
2021-03-07;17868;5351
2021-03-08;34243;3645
2021-03-09;63515;8382
2021-03-10;142202;42759
2021-03-11;161676;68152
2021-03-12;94114;39329
2021-03-13;29104;6719
2021-03-14;11782;3030
2021-03-15;25183;3572
2021-03-16;47477;10662
2021-03-17;133097;43602
2021-03-18;154047;66392
2021-03-19;88316;38520
2021-03-20;29403;10114
2021-03-21;10579;3055
2021-03-22;50982;3967
2021-03-23;115882;19522
2021-03-24;187961;49585
2021-03-25;205729;69217
