data;liczba_szczepien_dziennie;dawka_2_dziennie
2020-12-27;2175;0
2020-12-28;4273;0
2020-12-29;10021;1
2020-12-30;19998;0
2020-12-31;9892;1
2021-01-01;800;0
2021-01-02;1725;0
2021-01-03;387;1
2021-01-04;39643;1
2021-01-05;53624;0
2021-01-06;17604;1
2021-01-07;29441;2
2021-01-08;11023;0
2021-01-09;1573;0
2021-01-10;773;0
2021-01-11;47139;228
2021-01-12;62757;3
2021-01-13;54417;1
2021-01-14;45977;1
2021-01-15;25535;1
2021-01-16;20358;16
2021-01-17;11585;425
2021-01-18;27193;2848
2021-01-19;43316;7644
