wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnoœl¹skie;boles³awiecki;71510;7;32344;5;t0201
dolnoœl¹skie;dzier¿oniowski;66787;0;31474;0;t0202
dolnoœl¹skie;g³ogowski;63055;12;28702;2;t0203
dolnoœl¹skie;górowski;26380;0;11975;0;t0204
dolnoœl¹skie;jaworski;38511;32;17434;0;t0205
dolnoœl¹skie;jeleniogórski;50279;39;23461;15;t0206
dolnoœl¹skie;kamiennogórski;30839;68;14494;63;t0207
dolnoœl¹skie;k³odzki;126112;64;59214;22;t0208
dolnoœl¹skie;legnicki;43581;0;19455;0;t0209
dolnoœl¹skie;lubañski;29425;0;12436;0;t0210
dolnoœl¹skie;lubiñski;122917;89;58920;55;t0211
dolnoœl¹skie;lwówecki;40930;36;18996;33;t0212
dolnoœl¹skie;milicki;33672;27;15847;3;t0213
dolnoœl¹skie;oleœnicki;95038;142;43114;62;t0214
dolnoœl¹skie;o³awski;44742;0;21475;0;t0215
dolnoœl¹skie;polkowicki;40955;51;17930;29;t0216
dolnoœl¹skie;strzeliñski;36457;1;17066;1;t0217
dolnoœl¹skie;œredzki;21562;11;10216;3;t0218
dolnoœl¹skie;œwidnicki;99316;76;45694;25;t0219
dolnoœl¹skie;trzebnicki;58515;53;28029;14;t0220
dolnoœl¹skie;wa³brzyski;30877;0;14675;0;t0221
dolnoœl¹skie;wo³owski;41635;44;18572;26;t0222
dolnoœl¹skie;wroc³awski;101847;32;48500;17;t0223
dolnoœl¹skie;z¹bkowicki;54248;88;25531;35;t0224
dolnoœl¹skie;zgorzelecki;57841;17;26276;0;t0225
dolnoœl¹skie;z³otoryjski;34114;17;15327;10;t0226
dolnoœl¹skie;Jelenia Góra;88423;113;42559;47;t0261
dolnoœl¹skie;Legnica;88114;46;41584;16;t0262
dolnoœl¹skie;Wroc³aw;1037740;906;488725;437;t0264
dolnoœl¹skie;Wa³brzych;208791;252;97772;116;t0265
kujawsko-pomorskie;aleksandrowski;131568;38;62635;19;t0401
kujawsko-pomorskie;brodnicki;70493;104;33029;48;t0402
kujawsko-pomorskie;bydgoski;75895;13;35874;8;t0403
kujawsko-pomorskie;che³miñski;41118;15;19234;3;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34986;0;16289;0;t0405
kujawsko-pomorskie;grudzi¹dzki;25700;34;11600;24;t0406
kujawsko-pomorskie;inowroc³awski;103385;12;49108;4;t0407
kujawsko-pomorskie;lipnowski;52152;19;23918;12;t0408
kujawsko-pomorskie;mogileñski;31300;30;14704;11;t0409
kujawsko-pomorskie;nakielski;82707;11;37325;8;t0410
kujawsko-pomorskie;radziejowski;44066;25;20580;0;t0411
kujawsko-pomorskie;rypiñski;34775;27;16159;1;t0412
kujawsko-pomorskie;sêpoleñski;47890;25;22108;12;t0413
kujawsko-pomorskie;œwiecki;76481;136;34994;105;t0414
kujawsko-pomorskie;toruñski;70858;58;30971;17;t0415
kujawsko-pomorskie;tucholski;38700;5;17692;0;t0416
kujawsko-pomorskie;w¹brzeski;27433;48;12505;31;t0417
kujawsko-pomorskie;w³oc³awski;63963;78;30459;60;t0418
kujawsko-pomorskie;¿niñski;52134;9;24632;0;t0419
kujawsko-pomorskie;Bydgoszcz;427726;314;200864;100;t0461
kujawsko-pomorskie;Grudzi¹dz;121702;264;56406;141;t0462
kujawsko-pomorskie;Toruñ;189148;214;87800;89;t0463
kujawsko-pomorskie;W³oc³awek;92446;172;42045;63;t0464
lubelskie;bialski;60638;6;27757;0;t0601
lubelskie;bi³gorajski;53086;17;25201;9;t0602
lubelskie;che³mski;35743;23;16840;15;t0603
lubelskie;hrubieszowski;43888;50;20099;21;t0604
lubelskie;janowski;30056;35;14051;15;t0605
lubelskie;krasnostawski;40422;46;18641;27;t0606
lubelskie;kraœnicki;65541;43;30943;13;t0607
lubelskie;lubartowski;53972;16;25404;7;t0608
lubelskie;lubelski;82763;110;37681;36;t0609
lubelskie;³êczyñski;39787;90;19013;57;t0610
lubelskie;³ukowski;54848;6;25680;6;t0611
lubelskie;opolski;43973;32;20173;9;t0612
lubelskie;parczewski;27689;16;12792;6;t0613
lubelskie;pu³awski;96440;86;45957;63;t0614
lubelskie;radzyñski;30277;6;14377;6;t0615
lubelskie;rycki;52778;11;25318;8;t0616
lubelskie;œwidnicki;45003;83;21507;69;t0617
lubelskie;tomaszowski;54918;11;25582;11;t0618
lubelskie;w³odawski;34637;0;16150;0;t0619
lubelskie;zamojski;47808;22;23164;12;t0620
lubelskie;Bia³a Podlaska;68835;130;32436;48;t0661
lubelskie;Che³m;62354;71;28531;31;t0662
lubelskie;Lublin;437426;625;201632;243;t0663
lubelskie;Zamoœæ;87911;75;41331;19;t0664
lubuskie;gorzowski;28613;4;13320;0;t0801
lubuskie;kroœnieñski;50267;23;23946;23;t0802
lubuskie;miêdzyrzecki;66103;45;30862;21;t0803
lubuskie;nowosolski;89939;126;40532;49;t0804
lubuskie;s³ubicki;37578;61;17871;37;t0805
lubuskie;strzelecko-drezdenecki;49575;85;22462;39;t0806
lubuskie;sulêciñski;29915;56;13664;16;t0807
lubuskie;œwiebodziñski;54589;0;25356;0;t0808
lubuskie;zielonogórski;87661;60;40764;34;t0809
lubuskie;¿agañski;67029;115;30855;8;t0810
lubuskie;¿arski;98390;14;46380;2;t0811
lubuskie;wschowski;26563;19;12648;2;t0812
lubuskie;Gorzów Wielkopolski;147119;275;68292;139;t0861
lubuskie;Zielona Góra;148913;48;71066;0;t0862
³ódzkie;be³chatowski;72161;136;33074;68;t1001
³ódzkie;kutnowski;87177;129;42153;96;t1002
³ódzkie;³aski;35613;1;17032;0;t1003
³ódzkie;³êczycki;50444;33;23217;7;t1004
³ódzkie;³owicki;89050;98;42458;60;t1005
³ódzkie;³ódzki wschodni;36269;5;16407;5;t1006
³ódzkie;opoczyñski;58204;45;26307;27;t1007
³ódzkie;pabianicki;106128;100;49985;24;t1008
³ódzkie;pajêczañski;29486;6;13398;5;t1009
³ódzkie;piotrkowski;49026;5;22753;0;t1010
³ódzkie;poddêbicki;36597;0;17249;0;t1011
³ódzkie;radomszczañski;86780;86;40600;38;t1012
³ódzkie;rawski;28053;0;12722;0;t1013
³ódzkie;sieradzki;98033;92;44856;54;t1014
³ódzkie;skierniewicki;23658;33;11215;20;t1015
³ódzkie;tomaszowski;103804;194;49081;95;t1016
³ódzkie;wieluñski;86501;54;41205;14;t1017
³ódzkie;wieruszowski;32523;6;14760;0;t1018
³ódzkie;zduñskowolski;48982;46;22670;5;t1019
³ódzkie;zgierski;127276;81;59893;42;t1020
³ódzkie;brzeziñski;34245;0;16286;0;t1021
³ódzkie;£ódŸ;890637;644;422085;305;t1061
³ódzkie;Piotrków Trybunalski;79132;152;37183;68;t1062
³ódzkie;Skierniewice;71068;89;33677;55;t1063
ma³opolskie;bocheñski;76533;212;34300;177;t1201
ma³opolskie;brzeski;65262;96;30253;57;t1202
ma³opolskie;chrzanowski;109010;96;50236;50;t1203
ma³opolskie;d¹browski;41275;45;19271;33;t1204
ma³opolskie;gorlicki;83934;137;39674;90;t1205
ma³opolskie;krakowski;155225;103;72467;78;t1206
ma³opolskie;limanowski;86314;28;39530;21;t1207
ma³opolskie;miechowski;59832;49;28656;34;t1208
ma³opolskie;myœlenicki;100223;199;47141;123;t1209
ma³opolskie;nowos¹decki;127374;41;57264;0;t1210
ma³opolskie;nowotarski;128100;142;58311;40;t1211
ma³opolskie;olkuski;107986;12;50171;0;t1212
