wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;74148;59;33564;26;t0201
dolnoœl¹skie;dzier¿oniowski;69920;33;32788;3;t0202
dolnoœl¹skie;g³ogowski;65968;137;30097;63;t0203
dolnoœl¹skie;górowski;27056;17;12296;6;t0204
dolnoœl¹skie;jaworski;39645;36;17947;19;t0205
dolnoœl¹skie;jeleniogórski;51894;45;24060;8;t0206
dolnoœl¹skie;kamiennogórski;32282;33;15166;7;t0207
dolnoœl¹skie;k³odzki;130578;188;61244;89;t0208
dolnoœl¹skie;legnicki;44577;53;19903;23;t0209
dolnoœl¹skie;lubañski;30493;39;12886;0;t0210
dolnoœl¹skie;lubiñski;126232;101;60513;42;t0211
dolnoœl¹skie;lwówecki;42565;73;19769;21;t0212
dolnoœl¹skie;milicki;34844;39;16515;20;t0213
dolnoœl¹skie;oleœnicki;100540;233;46066;124;t0214
dolnoœl¹skie;o³awski;46033;38;21712;28;t0215
dolnoœl¹skie;polkowicki;42288;78;18554;30;t0216
dolnoœl¹skie;strzeliñski;37828;63;17671;33;t0217
dolnoœl¹skie;œredzki;22334;46;10546;13;t0218
dolnoœl¹skie;œwidnicki;104034;80;47804;7;t0219
dolnoœl¹skie;trzebnicki;60511;35;29177;6;t0220
dolnoœl¹skie;wa³brzyski;31664;20;15123;16;t0221
dolnoœl¹skie;wo³owski;43067;11;19244;3;t0222
dolnoœl¹skie;wroc³awski;104571;103;49880;70;t0223
dolnoœl¹skie;z¹bkowicki;56429;22;26395;14;t0224
dolnoœl¹skie;zgorzelecki;60816;38;27654;25;t0225
dolnoœl¹skie;z³otoryjski;35537;68;16046;35;t0226
dolnoœl¹skie;Jelenia Góra;91420;96;44054;50;t0261
dolnoœl¹skie;Legnica;91592;177;43155;86;t0262
dolnoœl¹skie;Wroc³aw;1064296;801;500212;352;t0264
dolnoœl¹skie;Wa³brzych;213062;82;99448;26;t0265
kujawsko-pomorskie;aleksandrowski;133526;59;63568;32;t0401
kujawsko-pomorskie;brodnicki;73595;68;34570;21;t0402
kujawsko-pomorskie;bydgoski;78220;64;37100;31;t0403
kujawsko-pomorskie;che³miñski;42551;55;19978;27;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;36506;65;16980;33;t0405
kujawsko-pomorskie;grudzi¹dzki;26917;37;12225;20;t0406
kujawsko-pomorskie;inowroc³awski;106022;85;50419;53;t0407
kujawsko-pomorskie;lipnowski;54356;15;25049;11;t0408
