wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnoœl¹skie;boles³awiecki;76704;100;34057;19;t0201
dolnoœl¹skie;dzier¿oniowski;73010;100;33468;5;t0202
dolnoœl¹skie;g³ogowski;68968;116;30816;8;t0203
dolnoœl¹skie;górowski;27630;17;12433;1;t0204
dolnoœl¹skie;jaworski;40955;57;18183;4;t0205
dolnoœl¹skie;jeleniogórski;53767;114;24383;13;t0206
dolnoœl¹skie;kamiennogórski;33691;29;15552;18;t0207
dolnoœl¹skie;k³odzki;135816;356;62147;47;t0208
dolnoœl¹skie;legnicki;45736;76;20108;20;t0209
dolnoœl¹skie;lubañski;31616;75;13107;22;t0210
dolnoœl¹skie;lubiñski;130376;124;61219;46;t0211
dolnoœl¹skie;lwówecki;44217;93;20159;28;t0212
dolnoœl¹skie;milicki;36179;2;16779;0;t0213
dolnoœl¹skie;oleœnicki;104736;131;47240;29;t0214
dolnoœl¹skie;o³awski;47087;70;21776;10;t0215
dolnoœl¹skie;polkowicki;43446;68;18833;3;t0216
dolnoœl¹skie;strzeliñski;39168;95;17950;18;t0217
dolnoœl¹skie;œredzki;23273;34;10808;0;t0218
dolnoœl¹skie;œwidnicki;108806;280;48960;55;t0219
dolnoœl¹skie;trzebnicki;62779;143;29738;39;t0220
dolnoœl¹skie;wa³brzyski;33120;84;15467;13;t0221
dolnoœl¹skie;wo³owski;44492;120;19545;27;t0222
dolnoœl¹skie;wroc³awski;107925;234;50603;15;t0223
dolnoœl¹skie;z¹bkowicki;59093;162;26834;39;t0224
dolnoœl¹skie;zgorzelecki;63364;151;28115;27;t0225
dolnoœl¹skie;z³otoryjski;36550;19;16265;0;t0226
dolnoœl¹skie;Jelenia Góra;95274;344;44697;35;t0261
dolnoœl¹skie;Legnica;95352;160;43819;39;t0262
dolnoœl¹skie;Wroc³aw;1104499;1783;505858;164;t0264
dolnoœl¹skie;Wa³brzych;220235;384;100526;40;t0265
kujawsko-pomorskie;aleksandrowski;136643;81;64063;8;t0401
kujawsko-pomorskie;brodnicki;76486;114;35368;38;t0402
kujawsko-pomorskie;bydgoski;80583;119;37717;37;t0403
kujawsko-pomorskie;che³miñski;44275;64;20333;10;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;37756;145;17335;16;t0405
kujawsko-pomorskie;grudzi¹dzki;27767;40;12520;19;t0406
kujawsko-pomorskie;inowroc³awski;109705;211;51199;80;t0407
kujawsko-pomorskie;lipnowski;56299;35;25628;22;t0408
kujawsko-pomorskie;mogileñski;35088;37;16173;10;t0409
kujawsko-pomorskie;nakielski;89112;136;39298;44;t0410
kujawsko-pomorskie;radziejowski;46288;6;21493;0;t0411
kujawsko-pomorskie;rypiñski;38014;226;17630;68;t0412
kujawsko-pomorskie;sêpoleñski;51026;161;22996;14;t0413
kujawsko-pomorskie;œwiecki;82860;66;37547;7;t0414
kujawsko-pomorskie;toruñski;75076;119;32677;33;t0415
kujawsko-pomorskie;tucholski;41196;24;18686;4;t0416
kujawsko-pomorskie;w¹brzeski;29939;54;13392;16;t0417
kujawsko-pomorskie;w³oc³awski;68194;130;32183;43;t0418
kujawsko-pomorskie;¿niñski;55042;34;25884;13;t0419
kujawsko-pomorskie;Bydgoszcz;457801;734;208838;111;t0461
kujawsko-pomorskie;Grudzi¹dz;129764;214;59148;45;t0462
kujawsko-pomorskie;Toruñ;206713;253;93129;34;t0463
kujawsko-pomorskie;W³oc³awek;100311;152;44396;30;t0464
lubelskie;bialski;65126;157;29222;29;t0601
lubelskie;bi³gorajski;57416;85;26740;7;t0602
lubelskie;che³mski;38085;81;17650;15;t0603
lubelskie;hrubieszowski;47776;99;21511;19;t0604
lubelskie;janowski;33272;42;15249;13;t0605
