wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnoœl¹skie;boles³awiecki;70455;114;31933;79;t0201
dolnoœl¹skie;dzier¿oniowski;66223;24;31232;10;t0202
dolnoœl¹skie;g³ogowski;62267;0;28241;0;t0203
dolnoœl¹skie;górowski;26068;0;11793;0;t0204
dolnoœl¹skie;jaworski;38139;29;17260;20;t0205
dolnoœl¹skie;jeleniogórski;49896;75;23282;44;t0206
dolnoœl¹skie;kamiennogórski;30382;35;14246;10;t0207
dolnoœl¹skie;k³odzki;124789;266;58629;123;t0208
dolnoœl¹skie;legnicki;43159;0;19244;0;t0209
dolnoœl¹skie;lubañski;29028;48;12263;33;t0210
dolnoœl¹skie;lubiñski;121940;105;58408;68;t0211
dolnoœl¹skie;lwówecki;40424;32;18736;0;t0212
dolnoœl¹skie;milicki;33293;20;15606;19;t0213
dolnoœl¹skie;oleœnicki;93446;102;42225;68;t0214
dolnoœl¹skie;o³awski;44374;0;21363;0;t0215
dolnoœl¹skie;polkowicki;40472;0;17668;0;t0216
dolnoœl¹skie;strzeliñski;36159;6;16897;0;t0217
dolnoœl¹skie;œredzki;21383;28;10133;16;t0218
dolnoœl¹skie;œwidnicki;98113;94;45145;15;t0219
dolnoœl¹skie;trzebnicki;57988;60;27759;27;t0220
dolnoœl¹skie;wa³brzyski;30716;0;14584;0;t0221
dolnoœl¹skie;wo³owski;41220;58;18417;31;t0222
dolnoœl¹skie;wroc³awski;100770;44;47939;18;t0223
dolnoœl¹skie;z¹bkowicki;53770;22;25262;9;t0224
dolnoœl¹skie;zgorzelecki;57021;51;25951;12;t0225
dolnoœl¹skie;z³otoryjski;33781;14;15174;7;t0226
dolnoœl¹skie;Jelenia Góra;87421;117;42076;83;t0261
dolnoœl¹skie;Legnica;87196;57;41063;16;t0262
dolnoœl¹skie;Wroc³aw;1029782;905;485017;438;t0264
dolnoœl¹skie;Wa³brzych;207723;306;97280;142;t0265
kujawsko-pomorskie;aleksandrowski;130902;30;62222;14;t0401
kujawsko-pomorskie;brodnicki;69611;184;32515;80;t0402
kujawsko-pomorskie;bydgoski;75238;21;35515;17;t0403
kujawsko-pomorskie;che³miñski;40391;2;18927;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;34839;0;16202;0;t0405
kujawsko-pomorskie;grudzi¹dzki;25225;52;11317;46;t0406
kujawsko-pomorskie;inowroc³awski;102229;70;48605;37;t0407
kujawsko-pomorskie;lipnowski;51260;43;23414;39;t0408
kujawsko-pomorskie;mogileñski;30755;8;14395;2;t0409
kujawsko-pomorskie;nakielski;81589;10;36841;0;t0410
kujawsko-pomorskie;radziejowski;43756;0;20397;0;t0411
kujawsko-pomorskie;rypiñski;34164;34;15771;3;t0412
kujawsko-pomorskie;sêpoleñski;47684;18;22040;7;t0413
kujawsko-pomorskie;œwiecki;75470;41;34539;19;t0414
kujawsko-pomorskie;toruñski;70290;87;30727;18;t0415
kujawsko-pomorskie;tucholski;38409;0;17492;0;t0416
kujawsko-pomorskie;w¹brzeski;26960;75;12260;55;t0417
kujawsko-pomorskie;w³oc³awski;63176;41;29990;26;t0418
kujawsko-pomorskie;¿niñski;51682;23;24325;23;t0419
kujawsko-pomorskie;Bydgoszcz;423465;302;199070;91;t0461
kujawsko-pomorskie;Grudzi¹dz;120262;184;55691;114;t0462
kujawsko-pomorskie;Toruñ;187022;355;86829;183;t0463
kujawsko-pomorskie;W³oc³awek;91308;196;41548;100;t0464
lubelskie;bialski;59899;40;27398;19;t0601
lubelskie;bi³gorajski;52469;9;24913;2;t0602
lubelskie;che³mski;35404;34;16703;22;t0603
lubelskie;hrubieszowski;43285;57;19828;34;t0604
lubelskie;janowski;29570;53;13743;46;t0605
lubelskie;krasnostawski;40120;57;18497;18;t0606
lubelskie;kraœnicki;64946;64;30688;25;t0607
lubelskie;lubartowski;53329;11;25046;2;t0608
lubelskie;lubelski;81922;114;37327;54;t0609
lubelskie;³êczyñski;39459;93;18827;46;t0610
lubelskie;³ukowski;54051;10;25285;0;t0611
lubelskie;opolski;43315;17;19858;1;t0612
lubelskie;parczewski;27349;5;12619;0;t0613
lubelskie;pu³awski;95350;108;45412;71;t0614
lubelskie;radzyñski;29783;0;14211;0;t0615
lubelskie;rycki;52271;29;25059;27;t0616
lubelskie;œwidnicki;44451;103;21203;56;t0617
lubelskie;tomaszowski;54184;0;25321;0;t0618
lubelskie;w³odawski;34362;42;16078;18;t0619
lubelskie;zamojski;47391;40;22956;19;t0620
lubelskie;Bia³a Podlaska;67943;133;32011;77;t0661
lubelskie;Che³m;61620;43;28157;1;t0662
lubelskie;Lublin;432836;744;199820;333;t0663
lubelskie;Zamoœæ;86995;85;40860;18;t0664
lubuskie;gorzowski;28447;5;13228;0;t0801
lubuskie;kroœnieñski;49704;13;23722;11;t0802
lubuskie;miêdzyrzecki;65459;79;30592;35;t0803
lubuskie;nowosolski;88838;188;40046;86;t0804
lubuskie;s³ubicki;37041;106;17571;73;t0805
lubuskie;strzelecko-drezdenecki;48781;43;22249;26;t0806
lubuskie;sulêciñski;29519;53;13499;21;t0807
lubuskie;œwiebodziñski;54261;15;25208;1;t0808
lubuskie;zielonogórski;86599;50;40275;5;t0809
lubuskie;¿agañski;66019;0;30579;0;t0810
lubuskie;¿arski;97535;77;46081;1;t0811
lubuskie;wschowski;25903;40;12374;4;t0812
lubuskie;Gorzów Wielkopolski;144761;334;67363;127;t0861
lubuskie;Zielona Góra;147544;33;70374;9;t0862
³ódzkie;be³chatowski;70940;75;32548;28;t1001
³ódzkie;kutnowski;86163;116;41570;85;t1002
³ódzkie;³aski;35313;90;16865;0;t1003
³ódzkie;³êczycki;49833;20;22867;0;t1004
³ódzkie;³owicki;88225;82;42040;60;t1005
³ódzkie;³ódzki wschodni;35799;6;16178;0;t1006
³ódzkie;opoczyñski;57307;84;25854;25;t1007
³ódzkie;pabianicki;104832;77;49269;47;t1008
³ódzkie;pajêczañski;29247;12;13277;8;t1009
³ódzkie;piotrkowski;48461;6;22415;0;t1010
³ódzkie;poddêbicki;36127;71;17033;20;t1011
³ódzkie;radomszczañski;85120;3;39784;0;t1012
³ódzkie;rawski;27719;24;12498;22;t1013
³ódzkie;sieradzki;96540;150;44256;80;t1014
³ódzkie;skierniewicki;23411;17;11123;12;t1015
³ódzkie;tomaszowski;102670;232;48470;133;t1016
³ódzkie;wieluñski;85779;26;40855;8;t1017
³ódzkie;wieruszowski;32204;6;14554;0;t1018
³ódzkie;zduñskowolski;48227;0;22318;0;t1019
³ódzkie;zgierski;125740;123;59109;66;t1020
³ódzkie;brzeziñski;33841;0;16017;0;t1021
³ódzkie;£ódŸ;883717;674;418761;336;t1061
³ódzkie;Piotrków Trybunalski;77625;163;36487;96;t1062
³ódzkie;Skierniewice;70014;140;33319;73;t1063
ma³opolskie;bocheñski;75232;29;33511;6;t1201
ma³opolskie;brzeski;64396;81;29747;51;t1202
ma³opolskie;chrzanowski;107958;126;49679;66;t1203
ma³opolskie;d¹browski;40648;85;18884;44;t1204
ma³opolskie;gorlicki;82928;135;39138;87;t1205
ma³opolskie;krakowski;153100;150;71316;118;t1206
ma³opolskie;limanowski;85048;142;38928;98;t1207
ma³opolskie;miechowski;59281;103;28340;87;t1208
ma³opolskie;myœlenicki;98798;457;46418;327;t1209
ma³opolskie;nowos¹decki;125763;77;56426;24;t1210
ma³opolskie;nowotarski;126447;26;57532;26;t1211
ma³opolskie;olkuski;107027;69;49676;28;t1212
ma³opolskie;oœwiêcimski;116658;153;54721;103;t1213
ma³opolskie;proszowicki;41926;8;19912;8;t1214
ma³opolskie;suski;66675;103;31515;69;t1215
ma³opolskie;tarnowski;91807;90;42390;59;t1216
ma³opolskie;tatrzañski;34138;34;16160;0;t1217
ma³opolskie;wadowicki;114084;218;50963;105;t1218
ma³opolskie;wielicki;105686;208;47672;90;t1219
ma³opolskie;Kraków;1153173;1550;547778;886;t1261
ma³opolskie;Nowy S¹cz;61648;45;29048;0;t1262
ma³opolskie;Tarnów;108272;158;49871;109;t1263
mazowieckie;bia³obrzeski;34115;0;16141;0;t1401
mazowieckie;ciechanowski;77183;127;36595;79;t1402
mazowieckie;garwoliñski;79297;0;37582;0;t1403
mazowieckie;gostyniñski;27228;0;13117;0;t1404
mazowieckie;grodziski;92325;366;42393;220;t1405
mazowieckie;grójecki;100799;157;47742;83;t1406
mazowieckie;kozienicki;41718;110;19757;65;t1407
mazowieckie;legionowski;72648;42;31723;18;t1408
mazowieckie;lipski;25316;52;11999;29;t1409
mazowieckie;³osicki;17615;9;8415;6;t1410
mazowieckie;makowski;38821;30;18247;0;t1411
mazowieckie;miñski;124016;147;55718;69;t1412
mazowieckie;m³awski;57471;103;27299;68;t1413
mazowieckie;nowodworski;105386;185;49247;126;t1414
mazowieckie;ostro³êcki;47840;41;22316;25;t1415
mazowieckie;ostrowski;48148;19;23190;17;t1416
mazowieckie;otwocki;87692;150;41966;73;t1417
mazowieckie;piaseczyñski;236127;285;110953;125;t1418
mazowieckie;p³ocki;81932;39;38641;10;t1419
mazowieckie;p³oñski;76949;6;35746;1;t1420
mazowieckie;pruszkowski;129224;36;61071;23;t1421
mazowieckie;przasnyski;48496;0;23183;0;t1422
mazowieckie;przysuski;27229;31;12819;22;t1423
mazowieckie;pu³tuski;44502;23;21171;10;t1424
mazowieckie;radomski;60195;41;28031;25;t1425
mazowieckie;siedlecki;29863;6;14274;6;t1426
mazowieckie;sierpecki;42311;29;19930;29;t1427
mazowieckie;sochaczewski;80232;107;37711;48;t1428
mazowieckie;soko³owski;40684;91;19162;3;t1429
mazowieckie;szyd³owiecki;19223;26;8652;23;t1430
mazowieckie;warszawski zachodni;110822;10;52492;0;t1432
mazowieckie;wêgrowski;44248;18;21061;17;t1433
mazowieckie;wo³omiñski;197617;385;90057;82;t1434
