wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt;dawka_1_ogolem;dawka_1_dziennie;dawka_3_ogolem;dawka_3_dziennie;dawka_przypominajaca_ogolem;dawka_przypominajaca_dziennie
mazowieckie;makowski;57076;0;21465;0;t1411;25990;0;165;0;9456;0
mazowieckie;miñski;184205;620;65965;162;t1412;81612;94;608;1;36020;363
mazowieckie;m³awski;86206;25;32925;2;t1413;37095;0;664;0;15522;23
mazowieckie;nowodworski;152888;170;58106;21;t1414;70787;12;636;0;23359;137
mazowieckie;ostro³êcki;68425;0;26719;0;t1415;30100;0;211;0;11395;0
mazowieckie;ostrowski;71048;71;28414;27;t1416;29562;9;429;0;12643;35
mazowieckie;otwocki;139746;131;50654;46;t1417;55346;20;1648;0;32098;65
mazowieckie;piaseczyñski;357329;616;128642;140;t1418;153415;96;1277;1;73995;379
mazowieckie;p³ocki;113482;133;45101;33;t1419;50014;19;438;0;17929;81
mazowieckie;p³oñski;107272;115;41202;48;t1420;47903;14;249;0;17918;53
mazowieckie;pruszkowski;204843;325;72755;68;t1421;83354;46;1010;0;47724;211
mazowieckie;przasnyski;68199;24;26939;0;t1422;29868;5;235;0;11157;19
mazowieckie;przysuski;41227;28;15526;8;t1423;17505;2;361;0;7835;18
mazowieckie;pu³tuski;64469;13;24984;2;t1424;27928;0;550;0;11007;11
mazowieckie;radomski;92246;202;34740;41;t1425;38800;36;645;0;18061;125
mazowieckie;siedlecki;42389;136;16781;28;t1426;18089;6;267;0;7252;102
mazowieckie;sierpecki;61001;41;23942;5;t1427;26283;6;278;0;10498;30
mazowieckie;sochaczewski;117440;47;44533;8;t1428;50504;2;206;0;22197;37
mazowieckie;soko³owski;60869;0;22640;0;t1429;26075;0;150;0;12004;0
mazowieckie;szyd³owiecki;30538;0;10553;0;t1430;14593;0;36;0;5356;0
mazowieckie;warszawski zachodni;176296;334;62194;59;t1432;70021;49;615;0;43466;226
mazowieckie;wêgrowski;65052;46;25116;10;t1433;27719;13;301;0;11916;23
mazowieckie;wo³omiñski;322278;815;112888;293;t1434;140590;83;1069;0;67731;439
mazowieckie;wyszkowski;89523;78;34268;18;t1435;38176;6;425;0;16654;54
mazowieckie;zwoleñski;37704;56;15224;23;t1436;16702;5;194;0;5584;28
mazowieckie;¿uromiñski;40898;0;16179;0;t1437;16742;0;427;0;7550;0
mazowieckie;¿yrardowski;85686;0;30802;0;t1438;35948;0;385;0;18551;0
mazowieckie;Ostro³êka;97295;25;37580;4;t1461;42418;2;346;0;16951;19
mazowieckie;P³ock;187865;264;66646;79;t1462;79279;23;427;0;41513;162
mazowieckie;Radom;320867;507;119341;94;t1463;140792;66;1631;2;59103;345
mazowieckie;Siedlce;155647;101;61321;28;t1464;71153;22;307;0;22866;51
mazowieckie;Warszawa;3745731;4388;1341854;1196;t1465;1561618;488;18034;5;824225;2699
opolskie;brzeski;97148;64;36926;7;t1601;42848;9;885;0;16489;48
opolskie;g³ubczycki;57110;0;21189;0;t1602;24979;0;91;0;10851;0
opolskie;kêdzierzyñsko-kozielski;110595;176;41596;50;t1603;47534;20;405;0;21060;106
opolskie;kluczborski;80462;41;29475;5;t1604;33702;4;388;0;16897;32
opolskie;krapkowicki;136724;317;50062;79;t1605;60169;34;427;2;26066;202
opolskie;namys³owski;42096;0;15212;0;t1606;17524;0;60;0;9300;0
opolskie;nyski;128569;52;49063;6;t1607;54392;2;625;0;24489;44
opolskie;oleski;67659;61;25690;23;t1608;29010;8;130;0;12829;30
opolskie;opolski;97371;147;35024;23;t1609;41085;8;633;0;20629;116
opolskie;prudnicki;56972;95;21109;10;t1610;24835;6;128;0;10900;79
opolskie;strzelecki;84309;37;30318;7;t1611;36121;2;306;0;17564;28
opolskie;Opole;261904;430;97346;136;t1661;112598;64;598;0;51362;230
podkarpackie;bieszczadzki;15099;0;5630;0;t1801;6188;0;22;0;3259;0
podkarpackie;brzozowski;59589;17;23616;1;t1802;26910;3;240;0;8823;13
podkarpackie;dêbicki;87058;17;31735;0;t1803;41542;4;124;0;13657;13
podkarpackie;jaros³awski;90979;128;31573;29;t1804;39165;6;135;0;20106;93
podkarpackie;jasielski;88680;212;30906;48;t1805;39835;30;222;0;17717;134
podkarpackie;kolbuszowski;30240;63;11715;3;t1806;13705;10;157;12;4663;38
podkarpackie;kroœnieñski;67441;0;26276;0;t1807;28184;0;253;0;12728;0
podkarpackie;le¿ajski;58245;12;21398;1;t1808;26190;0;137;0;10520;11
podkarpackie;lubaczowski;49760;13;18068;3;t1809;21450;0;32;0;10210;10
podkarpackie;³añcucki;59114;23;22610;15;t1810;24580;8;79;0;11845;0
podkarpackie;mielecki;115787;16;45972;2;t1811;51021;3;492;0;18302;11
podkarpackie;ni¿añski;45414;8;17900;0;t1812;19421;1;912;0;7181;7
podkarpackie;przemyski;27154;1;10759;0;t1813;11278;0;139;0;4978;1
podkarpackie;przeworski;43847;48;16490;5;t1814;18261;4;136;0;8960;39
podkarpackie;ropczycko-sêdziszowski;53397;19;20129;7;t1815;24446;3;202;0;8620;9
podkarpackie;rzeszowski;77455;0;28830;0;t1816;33326;0;855;0;14444;0
podkarpackie;sanocki;57535;45;20106;23;t1817;24092;4;189;0;13148;18
podkarpackie;stalowowolski;101732;11;38800;1;t1818;44392;0;855;0;17685;10
podkarpackie;strzy¿owski;38860;0;15108;0;t1819;16132;0;26;0;7594;0
podkarpackie;tarnobrzeski;24556;12;8472;1;t1820;10673;1;125;0;5286;10
podkarpackie;leski;19391;94;7471;22;t1821;8340;9;32;0;3548;63
podkarpackie;Krosno;64759;63;23712;29;t1861;26864;4;163;0;14020;30
podkarpackie;Przemyœl;72441;66;24713;22;t1862;30921;13;163;0;16644;31
podkarpackie;Rzeszów;722248;1074;284935;409;t1863;337826;180;1709;0;97778;485
podkarpackie;Tarnobrzeg;85828;18;32285;0;t1864;37100;3;473;0;15970;15
podlaskie;augustowski;60842;5;22676;2;t2001;26670;0;492;0;11004;3
podlaskie;bia³ostocki;95361;138;34735;29;t2002;38679;16;384;0;21563;93
podlaskie;bielski;52841;19;19800;4;t2003;22456;1;42;0;10543;14
podlaskie;grajewski;40561;93;15723;21;t2004;17585;10;298;0;6955;62
podlaskie;hajnowski;42435;6;15551;0;t2005;17817;3;106;2;8961;1
podlaskie;kolneñski;31119;0;12045;0;t2006;13924;0;407;0;4743;0
podlaskie;³om¿yñski;20839;0;8521;0;t2007;9338;0;93;0;2887;0
podlaskie;moniecki;33951;12;12811;1;t2008;14309;1;113;0;6718;10
podlaskie;sejneñski;17151;0;6444;0;t2009;7242;0;343;0;3122;0
podlaskie;siemiatycki;42167;0;16825;0;t2010;18102;0;102;0;7138;0
podlaskie;sokólski;62515;31;23658;2;t2011;25601;5;548;0;12708;24
podlaskie;suwalski;12468;0;4685;0;t2012;5162;0;9;0;2612;0
podlaskie;wysokomazowiecki;65279;0;25643;0;t2013;28274;0;442;0;10920;0
podlaskie;zambrowski;41090;75;14867;16;t2014;18104;14;137;0;7982;45
podlaskie;Bia³ystok;668314;352;251987;85;t2061;301758;43;1557;0;113012;224
podlaskie;£om¿a;97019;63;37062;19;t2062;41534;14;330;0;18093;30
podlaskie;Suwa³ki;88481;40;30450;6;t2063;38387;8;245;0;19399;26
pomorskie;bytowski;93761;7;35341;2;t2201;40967;1;217;0;17236;4
pomorskie;chojnicki;127687;280;46276;63;t2202;54461;46;338;0;26612;171
pomorskie;cz³uchowski;58434;0;20570;0;t2203;25515;0;160;0;12189;0
pomorskie;gdañski;100050;555;33572;162;t2204;38045;92;616;0;27817;301
pomorskie;kartuski;133164;321;50401;124;t2205;58287;46;239;0;24237;151
pomorskie;koœcierski;89422;79;33591;10;t2206;38142;5;690;0;16999;64
pomorskie;kwidzyñski;95303;25;34910;0;t2207;40454;2;425;0;19514;23
pomorskie;lêborski;85313;12;30742;0;t2208;36395;1;239;0;17937;11
pomorskie;malborski;62766;30;22584;5;t2209;25313;1;207;0;14662;24
pomorskie;nowodworski;46831;201;17387;61;t2210;20186;28;88;0;9170;112
pomorskie;pucki;85547;107;31133;6;t2211;35772;7;759;0;17883;94
pomorskie;s³upski;69220;342;24735;63;t2212;28411;80;895;0;15179;199
pomorskie;starogardzki;146702;395;54121;172;t2213;63083;72;722;1;28776;150
pomorskie;tczewski;129640;309;44216;89;t2214;54013;26;445;1;30966;193
pomorskie;wejherowski;238645;774;85486;295;t2215;101589;104;1042;0;50528;375
pomorskie;sztumski;59324;0;21765;0;t2216;26179;0;68;0;11312;0
pomorskie;Gdañsk;1119452;2051;425084;730;t2261;487261;244;4400;0;202707;1077
pomorskie;Gdynia;424937;1329;144343;485;t2262;179682;175;1958;6;98954;663
pomorskie;S³upsk;170116;506;61480;198;t2263;70844;74;481;3;37311;231
pomorskie;Sopot;121892;93;47177;8;t2264;50918;4;202;0;23595;81
œl¹skie;bêdziñski;164946;79;58346;4;t2401;67255;34;622;0;38723;41
œl¹skie;bielski;156371;346;54471;26;t2402;67460;82;407;0;34033;238
œl¹skie;cieszyñski;220654;209;82182;16;t2403;95521;25;551;1;42400;167
œl¹skie;czêstochowski;126776;65;47316;9;t2404;53161;6;399;0;25900;50
œl¹skie;gliwicki;203162;450;67840;163;t2405;88540;54;212;0;46570;233
œl¹skie;k³obucki;81638;303;30054;105;t2406;35575;40;193;0;15816;158
œl¹skie;lubliniecki;77517;216;28098;81;t2407;33643;20;95;0;15681;115
œl¹skie;miko³owski;59982;169;21971;121;t2408;24486;16;268;0;13257;32
œl¹skie;myszkowski;79065;307;29480;57;t2409;33058;42;127;0;16400;208
œl¹skie;pszczyñski;98765;221;34716;42;t2410;39751;26;353;0;23945;153
œl¹skie;raciborski;123584;103;46181;27;t2411;53626;16;430;0;23347;60
œl¹skie;rybnicki;37922;118;14182;18;t2412;15140;18;39;0;8561;82
œl¹skie;tarnogórski;204516;274;77641;102;t2413;85545;41;489;0;40841;131
œl¹skie;bieruñsko-lêdziñski;54847;0;20277;0;t2414;23007;0;85;0;11478;0
œl¹skie;wodzis³awski;178300;202;64791;52;t2415;76523;37;237;0;36749;113
œl¹skie;zawierciañski;151676;262;53484;57;t2416;64727;30;594;0;32871;175
œl¹skie;¿ywiecki;147611;511;55881;29;t2417;62316;42;755;0;28659;440
œl¹skie;Bielsko-Bia³a;310464;417;114224;123;t2461;134270;47;1193;0;60777;247
œl¹skie;Bytom;206025;456;75525;178;t2462;88903;68;851;0;40746;210
œl¹skie;Chorzów;164255;243;59634;54;t2463;69917;14;548;0;34156;175
œl¹skie;Czêstochowa;389562;674;136782;139;t2464;161763;87;832;3;90185;445
œl¹skie;D¹browa Górnicza;141136;76;48345;5;t2465;56218;7;484;0;36089;64
œl¹skie;Gliwice;365407;712;140012;193;t2466;164521;66;682;0;60192;453
œl¹skie;Jastrzêbie-Zdrój;94653;279;31668;112;t2467;37548;27;636;0;24801;140
œl¹skie;Jaworzno;130340;269;47473;99;t2468;56778;37;688;2;25401;131
œl¹skie;Katowice;759770;1119;294142;366;t2469;340111;140;2405;6;123112;607
œl¹skie;Mys³owice;74299;38;26807;0;t2470;29651;2;443;0;17398;36
œl¹skie;Piekary Œl¹skie;63938;122;21060;69;t2471;24284;22;289;0;18305;31
œl¹skie;Ruda Œl¹ska;242271;219;94932;62;t2472;103350;18;695;0;43294;139
œl¹skie;Rybnik;116385;124;37419;15;t2473;45628;14;260;6;33078;89
œl¹skie;Siemianowice Œl¹skie;121815;94;45905;9;t2474;51506;5;244;0;24160;80
œl¹skie;Sosnowiec;319195;370;111993;91;t2475;134795;49;564;0;71843;230
œl¹skie;Œwiêtoch³owice;55829;286;21370;112;t2476;24142;38;213;0;10104;136
œl¹skie;Tychy;164858;379;60630;43;t2477;65962;31;834;2;37432;303
œl¹skie;Zabrze;196253;198;69191;75;t2478;86288;28;925;0;39849;95
œl¹skie;¯ory;86036;147;32754;71;t2479;37947;14;705;24;14630;38
œwiêtokrzyskie;buski;76315;0;27816;0;t2601;33129;0;829;0;14541;0
œwiêtokrzyskie;jêdrzejowski;108024;327;40653;44;t2602;45608;30;395;1;21368;252
œwiêtokrzyskie;kazimierski;36492;0;13501;0;t2603;15939;0;218;0;6834;0
œwiêtokrzyskie;kielecki;168465;568;61863;163;t2604;73942;59;368;2;32292;344
œwiêtokrzyskie;konecki;85131;83;30745;20;t2605;36395;14;279;0;17712;49
œwiêtokrzyskie;opatowski;49955;60;19083;16;t2606;21569;9;454;0;8849;35
œwiêtokrzyskie;ostrowiecki;131895;173;47524;26;t2607;55167;13;292;1;28912;133
œwiêtokrzyskie;piñczowski;49107;93;17147;15;t2608;23402;8;44;0;8514;70
œwiêtokrzyskie;sandomierski;104562;44;40040;7;t2609;46222;5;873;0;17427;32
œwiêtokrzyskie;skar¿yski;78429;140;27833;26;t2610;31639;29;198;1;18759;84
œwiêtokrzyskie;starachowicki;92185;95;33314;42;t2611;38383;9;662;0;19826;44
œwiêtokrzyskie;staszowski;54660;262;19956;97;t2612;22904;34;340;0;11460;131
œwiêtokrzyskie;w³oszczowski;62577;0;23874;0;t2613;28092;0;59;0;10552;0
œwiêtokrzyskie;Kielce;388179;520;145098;115;t2661;171752;81;1059;1;70270;323
warmiñsko-mazurskie;bartoszycki;76631;0;28659;0;t2801;33229;0;141;0;14602;0
warmiñsko-mazurskie;braniewski;43765;0;16626;0;t2802;18174;0;51;0;8914;0
warmiñsko-mazurskie;dzia³dowski;75910;133;28358;11;t2803;31357;16;122;0;16073;106
warmiñsko-mazurskie;elbl¹ski;52332;177;20571;16;t2804;21934;24;485;0;9342;137
warmiñsko-mazurskie;e³cki;117758;32;40657;9;t2805;54151;2;786;0;22164;21
warmiñsko-mazurskie;gi¿ycki;75352;125;27529;15;t2806;32806;14;810;0;14207;96
warmiñsko-mazurskie;i³awski;99643;181;36195;61;t2807;42879;30;557;0;20012;90
warmiñsko-mazurskie;kêtrzyñski;63489;352;23601;123;t2808;25368;29;91;0;14429;200
warmiñsko-mazurskie;lidzbarski;42195;0;16144;0;t2809;17678;0;120;0;8253;0
warmiñsko-mazurskie;mr¹gowski;45068;26;15745;1;t2810;18922;2;231;0;10170;23
warmiñsko-mazurskie;nidzicki;66609;6;22046;3;t2811;34416;0;324;0;9823;3
warmiñsko-mazurskie;nowomiejski;54326;105;20179;13;t2812;23705;16;466;0;9976;76
warmiñsko-mazurskie;olecki;35538;0;13715;0;t2813;15100;0;171;0;6552;0
warmiñsko-mazurskie;olsztyñski;133001;307;50840;90;t2814;57605;47;978;0;23578;170
warmiñsko-mazurskie;ostródzki;98738;0;37411;0;t2815;41766;0;862;0;18699;0
warmiñsko-mazurskie;piski;69399;13;26737;1;t2816;30936;1;70;0;11656;11
